ticker,filed,tradable_date,form,items,acceptance_datetime_utc,primary_document,ex99_1_document,periodic_filing_form,periodic_filing_date,earnings_score,earnings_score_bucket,guidance_torque,earnings_torque,segment_wave_torque,margin_quality,warning_penalty,guidance_vs_current_pct,score_status,score_missing_fields,extraction_source,llm_confidence,semantic_char_count,semantic_element_count,table_count,edgartools_available,numeric_evidence_count,guidance_evidence_count,wave_or_demand_evidence_count,warning_or_risk_evidence_count,quality_flags,quality_ok,json_path,entry_open,return_10d_pct,return_20d_pct,return_30d_pct,return_60d_pct,return_90d_pct
NVDA,2023-05-24,2023-05-25,8-K,"2.02,9.01",2023-05-24T16:22:18.000Z,nvda-20230524.htm,q1fy24pr.htm,10-Q,2023-05-26,5,medium,3,-1,2,1,0,52.9477,scored,,in_session_llm_json,0.9,19078,45,10,True,6,6,6,4,,True,Growth/earnings_8k_sec_parser/NVDA/json/NVDA_2023-05-24_8-K_0001045810-23-000087.json,38.522999,1.6821,11.6138,5.4747,15.8061,22.3062
NVDA,2023-08-23,2023-08-24,8-K,"2.02,9.01",2023-08-23T16:21:42.000Z,nvda-20230823.htm,q2fy24pr.htm,10-Q,2023-08-28,8,high,2,2,3,1,0,18.4571,scored,,in_session_llm_json,0.9,22871,46,11,True,6,6,6,4,,True,Growth/earnings_8k_sec_parser/NVDA/json/NVDA_2023-08-23_8-K_0001045810-23-000171.json,50.216000,-3.3216,-9.4213,-15.9192,-14.4197,-2.9871
NVDA,2023-11-21,2023-11-22,8-K,"2.02,9.01",2023-11-21T16:22:00.000Z,nvda-20231121.htm,q3fy24pr.htm,10-Q,2023-11-21,8,high,2,2,3,1,0,10.3753,scored,,in_session_llm_json,0.9,21763,46,11,True,6,6,6,4,,True,Growth/earnings_8k_sec_parser/NVDA/json/NVDA_2023-11-21_8-K_0001045810-23-000225.json,49.852001,-8.7098,-4.4030,-2.0501,19.6622,39.3164
NVDA,2024-02-21,2024-02-22,8-K,"2.02,9.01",2024-02-21T16:22:09.000Z,nvda-20240221.htm,q4fy24pr.htm,10-K,2024-02-21,7,high,1,2,3,1,0,8.5825,scored,,in_session_llm_json,0.9,22008,49,12,True,6,6,6,4,,True,Growth/earnings_8k_sec_parser/NVDA/json/NVDA_2024-02-21_8-K_0001045810-24-000028.json,75.025002,13.6115,21.1436,26.6271,5.9887,26.5578
NVDA,2024-05-22,2024-05-23,8-K,"2.02,8.01,9.01",2024-05-22T16:21:29.000Z,nvda-20240522.htm,q1fy25pr.htm,10-Q,2024-05-29,7,high,1,2,3,1,0,7.5104,scored,,in_session_llm_json,0.9,20504,46,11,True,6,6,6,4,,True,Growth/earnings_8k_sec_parser/NVDA/json/NVDA_2024-05-22_8-K_0001045810-24-000113.json,102.028000,12.7142,22.7114,15.7623,21.0844,25.9458
NVDA,2024-08-28,2024-08-29,8-K,"2.02,9.01",2024-08-28T16:21:16.000Z,nvda-20240828.htm,q2fy25pr.htm,10-Q,2024-08-28,7,high,1,2,3,1,0,8.1891,scored,,in_session_llm_json,0.9,21708,46,11,True,6,6,6,3,,True,Growth/earnings_8k_sec_parser/NVDA/json/NVDA_2024-08-28_8-K_0001045810-24-000262.json,121.360001,-12.2693,-6.5837,0.0659,15.7877,11.5194
NVDA,2024-11-20,2024-11-21,8-K,"2.02,9.01",2024-11-20T16:21:20.000Z,nvda-20241120.htm,q3fy25pr.htm,10-Q,2024-11-20,7,high,1,2,3,1,0,6.8924,scored,,in_session_llm_json,0.9,20858,48,11,True,6,6,6,5,,True,Growth/earnings_8k_sec_parser/NVDA/json/NVDA_2024-11-20_8-K_0001045810-24-000315.json,149.350006,-7.1778,-6.7225,-6.4814,-5.7047,-6.7760
NVDA,2025-02-26,2025-02-27,8-K,"2.02,9.01",2025-02-26T16:21:32.000Z,nvda-20250226.htm,q4fy25pr.htm,10-K,2025-02-26,6,medium,1,2,3,1,1,9.3285,scored,,in_session_llm_json,0.9,22338,50,12,True,6,6,6,4,,True,Growth/earnings_8k_sec_parser/NVDA/json/NVDA_2025-02-26_8-K_0001045810-25-000021.json,135.000000,-20.7556,-12.9482,-19.7185,-19.4593,-0.1407
NVDA,2025-05-28,2025-05-29,8-K,"2.02,9.01",2025-05-28T16:21:30.000Z,nvda-20250528.htm,q1fy26pr.htm,10-Q,2025-05-28,3,low,1,1,2,1,2,2.1288,scored,,in_session_llm_json,0.9,22890,46,11,True,6,6,6,6,,True,Growth/earnings_8k_sec_parser/NVDA/json/NVDA_2025-05-28_8-K_0001045810-25-000115.json,142.250000,0.2671,2.2706,11.0650,24.2531,27.6626
NVDA,2025-08-27,2025-08-28,8-K,"2.02,9.01",2025-08-27T16:22:14.000Z,nvda-20250827.htm,q2fy26pr.htm,10-Q,2025-08-27,5,medium,2,1,2,1,1,15.5253,scored,,in_session_llm_json,0.9,23499,45,11,True,6,6,6,6,,True,Growth/earnings_8k_sec_parser/NVDA/json/NVDA_2025-08-27_8-K_0001045810-25-000207.json,180.820007,-6.9185,-5.8235,0.5696,5.9009,-0.3097
NVDA,2025-11-19,2025-11-20,8-K,"2.02,9.01",2025-11-19T16:20:44.000Z,nvda-20251119.htm,q3fy26pr.htm,10-Q,2025-11-19,6,medium,2,1,3,1,1,14.0231,scored,,in_session_llm_json,0.9,23138,44,11,True,6,6,6,5,,True,Growth/earnings_8k_sec_parser/NVDA/json/NVDA_2025-11-19_8-K_0001045810-25-000228.json,195.949997,-8.1807,-6.2108,-6.2567,-9.1248,-4.0674
NVDA,2026-02-25,2026-02-26,8-K,"2.02,9.01",2026-02-25T16:31:25.000Z,nvda-20260225.htm,q4fy26pr.htm,10-K,2026-02-25,6,medium,2,1,3,1,1,14.4921,scored,,in_session_llm_json,0.9,25444,47,12,True,6,6,6,5,,True,Growth/earnings_8k_sec_parser/NVDA/json/NVDA_2026-02-25_8-K_0001045810-26-000019.json,194.270004,-5.9814,-7.1396,-14.9792,,
