quarter,ticker,cik,metadata_status,item_202_8k_count,item_202_event_dates,item_202_accessions,primary_8k_docs,earnings_exhibit_docs,earnings_exhibit_doc_count,latest_periodic_form,latest_periodic_filing_date,latest_periodic_accession,latest_periodic_doc,primary_8k_cached_count,earnings_exhibit_cached_count,periodic_cached,ready_for_earnings_extraction,ready_for_periodic_extraction,quality_fail_reasons,audit_reasons
2022Q4,ACGL,947484,ok,2,2022-10-20;2022-10-26,0000947484-22-000064;0000947484-22-000073,acgl-20221018.htm;acgl-20221026.htm,ex991101822.htm;ex-991release93022.htm;ex-992supplement93022.htm,3,10-Q,2022-11-03,0000947484-22-000077,acgl-20220930.htm,2,2,True,True,True,earnings_exhibit:exhibit_not_earnings_like,ready
2022Q4,ACH,75252,ok,2,2022-10-12;2022-11-02,0001193125-22-261008;0000075252-22-000055,d390830d8k.htm;omi-20221102.htm,d390830dex991.htm;a3q228kprearnings.htm;omi_3q22supplementalearn.htm,3,10-Q,2022-11-02,0000075252-22-000058,omi-20220930.htm,2,3,True,True,True,,ready
2022Q4,ACIW,935036,ok,1,2022-11-02,0000935036-22-000032,aciw-20221102.htm,aciw-20221102_ex992.htm,1,10-Q,2022-11-02,0000935036-22-000035,aciw-20220930.htm,1,1,True,True,True,,ready
2022Q4,ACLS,1113232,ok,1,2022-11-02,0001104659-22-113976,tm2229273d1_8k.htm,tm2229273d1_ex99-1.htm,1,10-Q,2022-11-03,0001558370-22-016292,acls-20220930x10q.htm,1,1,True,True,True,,ready
2022Q4,ACT,1823529,ok,2,2022-11-01;2022-11-04,0001823529-22-000203;0001823529-22-000209,enactholdingsincearningsre.htm;act-20221101.htm,a3q22earningsrelease.htm,1,10-Q,2022-11-03,0001823529-22-000206,act-20220930.htm,2,1,True,True,True,,ready
2022Q4,ACVA,1637873,ok,1,2022-11-09,0000950170-22-023840,acva-20221109.htm,acva-ex99_1.htm,1,10-Q,2022-11-09,0000950170-22-023979,acva-20220930.htm,1,1,True,True,True,,ready
2022Q4,ADBE,796343,ok,1,2022-12-15,0000796343-22-000225,adbe-20221215.htm,adbeex991q422.htm,1,10-Q,2022-09-28,0000796343-22-000196,adbe-20220902.htm,1,1,True,True,True,,ready
2022Q4,ADEA,1803696,ok,1,2022-11-09,0000950170-22-023830,adea-20221109.htm,adea-ex99_1.htm,1,10-Q,2022-11-09,0000950170-22-023885,adea-20220930.htm,1,1,True,True,True,,ready
2022Q4,ADI,6281,ok,1,2022-11-22,0000006281-22-000246,adi-20221122.htm,adiq422exhibit991.htm,1,10-K,2022-11-22,0000006281-22-000250,adi-20221029.htm,1,1,True,True,True,,ready
2022Q4,ADNT,1670541,ok,1,2022-11-04,0001670541-22-000090,adnt-20221102.htm,a11042022adientform80kex991.htm,1,10-K,2022-11-22,0001670541-22-000118,adnt-20220930.htm,1,1,True,True,True,,ready
2022Q4,ADSK,769397,ok,1,2022-11-22,0000769397-22-000138,adsk-20221122.htm,q323pressrelease.htm,1,10-Q,2022-12-06,0000769397-22-000148,adsk-20221031.htm,1,1,True,True,True,,ready
2022Q4,ADTN,926282,ok,4,2022-10-25;2022-10-25;2022-11-08;2022-11-09,0001193125-22-268261;0001193125-22-267712;0000950170-22-022906;0000950170-22-023662,d392675d8ka.htm;d252756d8k.htm;adtn-20221107.htm;adtn-20221107.htm,d392675dex991.htm;d252756dex991.htm;adtn-ex99_1.htm,3,10-Q,2022-11-09,0000950170-22-023803,adtn-20220930.htm,4,3,True,True,True,,ready
2022Q4,ADUS,1468328,ok,1,2022-10-31,0001193125-22-274061,d405906d8k.htm,d405906dex991.htm,1,10-Q,2022-11-01,0000950170-22-020828,adus-20220930.htm,1,1,True,True,True,,ready
2022Q4,ADV,1776661,ok,1,2022-11-09,0000950170-22-023863,adv-20221109.htm,adv-ex99_1.htm;adv-ex99_2.htm,2,10-Q,2022-11-09,0000950170-22-023835,adv-20220930.htm,1,2,True,True,True,,ready
2022Q4,AEE,1002910,ok,1,2022-11-03,0001002910-22-000086,aee-20221103.htm,q32022ex991earningsrelease.htm;q32022ex992earningsrelease.htm,2,10-Q,2022-11-04,0001002910-22-000087,aee-20220930.htm,1,2,True,True,True,,ready
2022Q4,AEIS,927003,ok,1,2022-11-01,0001558370-22-015786,aeis-20221101x8k.htm,aeis-20221101xex99d1.htm,1,10-Q,2022-11-01,0001558370-22-015802,aeis-20220930x10q.htm,1,1,True,True,True,,ready
2022Q4,AEO,919012,ok,1,2022-11-22,0000950170-22-025577,aeo-20221122.htm,aeo-ex99_1.htm,1,10-Q,2022-11-23,0000950170-22-025669,aeo-20221029.htm,1,1,True,True,True,,ready
2022Q4,AEP,4904,ok,1,2022-10-27,0000004904-22-000091,aep-20221027.htm,a3q20228kpressreleaseex991.htm,1,10-Q,2022-10-27,0000004904-22-000093,aep-20220930.htm,1,1,True,True,True,,ready
2022Q4,AES,874761,ok,1,2022-11-04,0000874761-22-000076,aes-20221104.htm,q32022earningsreleaseexs.htm,1,10-Q,2022-11-04,0000874761-22-000073,aes-20220930.htm,1,1,True,True,True,,ready
2022Q4,AESI,0001984060,ok,0,,,,,0,,,,,0,0,False,False,False,,missing_8k_item_202;missing_10q_10k_before_or_in_qtr;earnings_docs_not_ready;periodic_doc_not_ready
2022Q4,AFL,4977,ok,1,2022-10-31,0000004977-22-000142,afl-20221031.htm,aflex991-q32022.htm;aflex993maxteleconferences.htm;aflex994-q32022.htm,3,10-Q,2022-11-02,0000004977-22-000145,afl-20220930.htm,1,2,True,True,True,earnings_exhibit:earnings_exhibit_too_short;earnings_exhibit:exhibit_not_earnings_like,ready
2022Q4,AFRM,1820953,ok,1,2022-11-08,0001820953-22-000038,afrm-20221108.htm,fq123shareholderletter-d.htm,1,10-Q,2022-11-08,0001820953-22-000039,afrm-20220930.htm,1,1,True,True,True,,ready
2022Q4,AGX,100591,ok,1,2022-12-07,0001558370-22-018448,agx-20221207x8k.htm,agx-20221207xex99d1.htm,1,10-Q,2022-12-07,0001558370-22-018450,agx-20221031x10q.htm,1,1,True,True,True,,ready
2022Q4,AGYS,78749,ok,1,2022-10-25,0000950170-22-020015,agys-20221025.htm,agys-ex99_1.htm,1,10-Q,2022-10-28,0000950170-22-020405,agys-20220930.htm,1,1,True,True,True,,ready
2022Q4,AHCO,1725255,ok,1,2022-11-08,0001104659-22-115692,tm2229847d1_8k.htm,tm2229847d1_ex99-1.htm,1,10-Q,2022-11-08,0001558370-22-016907,ahco-20220930x10q.htm,1,1,True,True,True,,ready
2022Q4,AHR,1632970,ok,0,,,,,0,10-Q,2022-11-14,0001632970-22-000084,gahr-20220930.htm,0,0,True,False,True,,missing_8k_item_202;earnings_docs_not_ready
2022Q4,AHRT,1569187,ok,1,2022-11-08,0001569187-22-000099,ahh-20221108.htm,ahh2022q3ex991earningsrele.htm;ex992_ahh2022supplementa.htm,2,10-Q,2022-11-09,0001569187-22-000102,ahh-20220930.htm,1,2,True,True,True,,ready
2022Q4,AI,1577526,ok,1,2022-12-07,0001628280-22-031535,ai-20221207.htm,ex991-fy23xq2earnings.htm,1,10-Q,2022-12-08,0001628280-22-031554,ai-20221031.htm,1,1,True,True,True,,ready
2022Q4,AIOT,1774170,ok,1,2022-11-08,0001493152-22-030947,form8-k.htm,ex99-1.htm,1,10-Q,2022-11-09,0001493152-22-031096,form10-q.htm,1,1,True,True,True,,ready
2022Q4,AJG,354190,ok,1,2022-10-27,0001193125-22-270995,d401215d8k.htm,d401215dex991.htm,1,10-Q,2022-11-02,0000950170-22-021298,ajg-20220930.htm,1,1,True,True,True,,ready
2022Q4,AKAM,1086222,ok,1,2022-11-08,0001086222-22-000249,akam-20221108.htm,exhibit991-q32022.htm,1,10-Q,2022-11-08,0001086222-22-000251,akam-20220930.htm,1,1,True,True,True,,ready
2022Q4,ALB,915913,ok,1,2022-11-02,0000915913-22-000165,alb-20221102.htm,a3q22earningsreleaseex991.htm,1,10-Q,2022-11-02,0000915913-22-000167,alb-20220930.htm,1,1,True,True,True,,ready
2022Q4,ALG,897077,ok,1,2022-11-03,0000897077-22-000120,alg-20221103.htm,ex991q32022.htm,1,10-Q,2022-11-03,0000897077-22-000121,alg-20220930.htm,1,1,True,True,True,,ready
2022Q4,ALGM,866291,ok,1,2022-10-27,0000866291-22-000050,algm-20221027.htm,earningsreleaseq2fy23.htm,1,10-Q,2022-10-31,0000866291-22-000052,algm-20220923.htm,1,1,True,True,True,,ready
2022Q4,ALGN,1097149,ok,1,2022-10-26,0001097149-22-000059,algn-20221026.htm,algn-q322earningspressrele.htm,1,10-Q,2022-11-04,0001097149-22-000067,algn-20220930.htm,1,1,True,True,True,,ready
2022Q4,ALGT,1362468,ok,1,2022-11-02,0001362468-22-000064,algt-20221102.htm,a2022q38-kex991.htm,1,10-Q,2022-11-03,0001362468-22-000067,algt-20220930.htm,1,1,True,True,True,,ready
2022Q4,ALKS,1520262,ok,1,2022-11-02,0000950170-22-020969,alks-20221102.htm,alks-ex99_1.htm;alks-ex99_2.htm;alks-ex99_3.htm,3,10-Q,2022-11-02,0000950170-22-021003,alks-20220930.htm,1,3,True,True,True,,ready
2022Q4,ALLE,1579241,ok,1,2022-10-27,0001579241-22-000061,alle-20221027.htm,exhibit991-pressreleasedat.htm,1,10-Q,2022-10-27,0001579241-22-000063,alle-20220930.htm,1,1,True,True,True,,ready
2022Q4,ALRM,1459200,ok,2,2022-10-27;2022-11-08,0001459200-22-000028;0001459200-22-000031,alrm-20221027.htm;alrm-20221108.htm,pressrelease10-27x22.htm;ex991earningsreleaseseptem.htm,2,10-Q,2022-11-09,0001459200-22-000033,alrm-20220930.htm,2,2,True,True,True,,ready
2022Q4,ALTG,1759824,ok,1,2022-11-09,0000950170-22-023878,altg-20221109.htm,altg-ex99_1.htm,1,10-Q,2022-11-09,0000950170-22-023911,altg-20220930.htm,1,1,True,True,True,,ready
2022Q4,AMC,1411579,ok,1,2022-11-08,0001411579-22-000078,amc-20221108x8k.htm,amc-20221108xex99d1.htm,1,10-Q,2022-11-08,0001411579-22-000082,amc-20220930x10q.htm,1,1,True,True,True,,ready
2022Q4,AMCX,1514991,ok,1,2022-11-04,0001514991-22-000040,amcx-20221104.htm,amcx-11422ex991.htm,1,10-Q,2022-11-04,0001514991-22-000043,amcx-20220930.htm,1,1,True,True,True,,ready
2022Q4,AMD,2488,ok,2,2022-10-06;2022-11-01,0000002488-22-000163;0000002488-22-000168,amd-20221006.htm;amd-20221101.htm,q322earnings_prelimxfina.htm;amdq322earningsslidesfin.htm,2,10-Q,2022-11-02,0000002488-22-000170,amd-20220924.htm,2,2,True,True,True,,ready
2022Q4,AME,1037868,ok,1,2022-11-01,0001037868-22-000052,ame-20221101.htm,ametek8kexhibit99111-1x22.htm;ametek8kexhibit99211-1x22.htm,2,10-Q,2022-11-01,0001037868-22-000054,ame-20220930.htm,1,2,True,True,True,,ready
2022Q4,AMGN,318154,ok,1,2022-11-03,0000318154-22-000053,amgn-20221103.htm,amgn-2022930earningsrelease.htm;amgn-ex992_2022930xq3.htm,2,10-Q,2022-11-04,0000318154-22-000055,amgn-20220930.htm,1,1,True,True,True,earnings_exhibit:exhibit_not_earnings_like,ready
2022Q4,AMKR,1047127,ok,1,2022-10-31,0001047127-22-000028,amkr-20221031.htm,amkr9302022erex-991.htm,1,10-Q,2022-11-03,0001047127-22-000031,amkr-20220930.htm,1,1,True,True,True,,ready
2022Q4,AMN,1142750,ok,1,2022-11-03,0000950142-22-003062,eh220301657_8k.htm,eh220301657_ex9901.htm,1,10-Q,2022-11-04,0001142750-22-000027,amn-20220930.htm,1,1,True,True,True,,ready
2022Q4,AMPH,1297184,ok,1,2022-11-07,0001297184-22-000053,amph-20221107x8k.htm,amph-20221107xex99d1.htm,1,10-Q,2022-11-08,0001297184-22-000056,amph-20220930x10q.htm,1,1,True,True,True,,ready
2022Q4,AMR,1704715,ok,1,2022-11-07,0001704715-22-000051,amr-20221107.htm,pressrelease9302022.htm,1,10-Q,2022-11-07,0001704715-22-000052,amr-20220930.htm,1,1,True,True,True,,ready
2022Q4,AMRX,1723128,ok,1,2022-11-04,0001723128-22-000037,amrx-20221104.htm,amrx-q32022ex991.htm,1,10-Q,2022-11-07,0001723128-22-000039,amrx-20220930.htm,1,1,True,True,True,,ready
2022Q4,AMT,1053507,ok,1,2022-10-27,0001053507-22-000115,amt-20221027.htm,pressreleaseq32022.htm,1,10-Q,2022-10-27,0001053507-22-000118,amt-20220930.htm,1,1,True,True,True,,ready
2022Q4,AMWD,794619,ok,1,2022-11-22,0000794619-22-000100,amwd-20221122.htm,ex991202210318k.htm,1,10-Q,2022-11-22,0000794619-22-000103,amwd-20221031.htm,1,1,True,True,True,,ready
2022Q4,ANDE,821026,ok,1,2022-11-01,0000821026-22-000234,ande-20221101.htm,q32022ex-99pressrelease.htm,1,10-Q,2022-11-03,0000821026-22-000243,ande-20220930.htm,1,1,True,True,True,,ready
2022Q4,ANET,1596532,ok,1,2022-10-31,0001596532-22-000292,anet-20221031.htm,ex991q322-earningsrelease.htm,1,10-Q,2022-11-01,0001596532-22-000294,anet-20220930.htm,1,1,True,True,True,,ready
2022Q4,ANF,1018840,ok,1,2022-11-23,0001018840-22-000058,anf-20221122.htm,q32022investorpresentati.htm;q32022pressrelease.htm,2,10-Q,2022-12-06,0001018840-22-000063,anf-20221029.htm,1,2,True,True,True,,ready
2022Q4,ANGI,1705110,ok,2,2022-10-12;2022-11-08,0001104659-22-107826;0001104659-22-116003,tm2227978d2_8k.htm;tm2229945d1_8k.htm,tm2229945d1_ex99-1.htm,1,10-Q,2022-11-09,0001705110-22-000112,angi-20220930.htm,2,1,True,True,True,,ready
2022Q4,ANGO,1275187,ok,2,2022-10-06;2022-11-30,0000914121-22-004104;0001140361-22-043590,an58259826-8ki.htm;brhc10044862_8k.htm,an58259826-ex99_1.htm;an58259826-ex99_2.htm;brhc10044862_ex99-1.htm,3,10-Q,2022-10-11,0001275187-22-000026,ango-20220831.htm,2,3,True,True,True,,ready
2022Q4,AON,315293,ok,1,2022-10-28,0001628280-22-027255,aon-20221028.htm,ex991prq32022.htm,1,10-Q,2022-10-28,0001628280-22-027307,aon-20220930.htm,1,1,True,True,True,,ready
2022Q4,AOS,91142,ok,2,2022-10-13;2022-10-27,0000091142-22-000095;0000091142-22-000097,aos-20221013.htm;aos-20221027.htm,a10132022exhibit991.htm;a9302022exhibit991.htm,2,10-Q,2022-10-28,0000091142-22-000101,aos-20220930.htm,2,2,True,True,True,,ready
2022Q4,AOSL,1387467,ok,1,2022-11-03,0001157523-22-001518,a52959342.htm,a52959342ex99_1.htm;a52959342ex99_2.htm,2,10-Q,2022-11-07,0001387467-22-000079,aosl-20220930.htm,1,2,True,True,True,,ready
2022Q4,APAM,1517302,ok,1,2022-11-01,0001517302-22-000073,apam-20221101.htm,artisan3q22earningsrelease.htm;artisan3q22pressrelease.htm,2,10-Q,2022-11-03,0001517302-22-000078,apam-20220930.htm,1,2,True,True,True,,ready
2022Q4,APD,2969,ok,1,2022-11-03,0000002969-22-000044,apd-20221103.htm,exhibit99130sep22.htm,1,10-K,2022-11-22,0000002969-22-000054,apd-20220930.htm,1,1,True,True,True,,ready
2022Q4,APEI,1201792,ok,1,2022-11-08,0001104659-22-115909,tm2229880d1_8k.htm,tm2229880d1_ex99-1.htm;tm2229880d1_ex99-2.htm,2,10-Q,2022-11-08,0001201792-22-000014,apei-20220930.htm,1,2,True,True,True,,ready
2022Q4,APH,820313,ok,1,2022-10-26,0001558370-22-015364,aph-20221026x8k.htm,aph-20221026xex99d1.htm,1,10-Q,2022-10-28,0001558370-22-015585,aph-20220930x10q.htm,1,1,True,True,True,,ready
2022Q4,APLE,1418121,ok,1,2022-11-07,0000950170-22-022616,aple-20220930.htm,aple-ex99_1.htm,1,10-Q,2022-11-07,0000950170-22-022615,aple-20220930.htm,1,1,True,True,True,,ready
2022Q4,APO,0001858681,ok,1,2022-11-02,0001858681-22-000049,apo-20221102.htm,agmearningsrelease3q2022.htm;erex9913q2022.htm,2,10-Q,2022-11-08,0001858681-22-000053,apo-20220930.htm,1,2,True,True,True,,ready
2022Q4,APP,1751008,ok,1,2022-11-09,0001193125-22-281229,d420405d8k.htm,d420405dex991.htm;d420405dex992.htm,2,10-Q,2022-11-10,0001751008-22-000020,app-20220930.htm,1,1,True,True,True,earnings_exhibit:earnings_exhibit_too_short,ready
2022Q4,APPF,1433195,ok,1,2022-10-27,0001433195-22-000110,appf-20221027.htm,appfq32022exhibit991.htm,1,10-Q,2022-10-28,0001433195-22-000113,appf-20220930.htm,1,1,True,True,True,,ready
2022Q4,APPN,1441683,ok,1,2022-11-03,0001441683-22-000098,appn-20221103.htm,appnex991earningsrelease-0.htm,1,10-Q,2022-11-03,0001441683-22-000100,appn-20220930.htm,1,1,True,True,True,,ready
2022Q4,APTV,1521332,ok,1,2022-11-03,0001521332-22-000053,aptv-20221103.htm,aptvq32022ex991.htm,1,10-Q,2022-11-03,0001521332-22-000056,aptv-20220930.htm,1,1,True,True,True,,ready
2022Q4,ARCB,894405,ok,1,2022-11-01,0001558370-22-015706,arcb-20221101x8k.htm,arcb-20221101xex99d1.htm;arcb-20221101xex99d2.htm;arcb-20221101xex99d3.htm,3,10-Q,2022-11-04,0001558370-22-016430,arcb-20220930x10q.htm,1,3,True,True,True,,ready
2022Q4,ARES,1176948,ok,1,2022-10-27,0001628280-22-027134,ares-20221027.htm,a2022q3-ex991.htm;a2022q3-ex992earningspre.htm,2,10-Q,2022-11-07,0001628280-22-028515,ares-20220930.htm,1,2,True,True,True,,ready
2022Q4,ARLO,1736946,ok,1,2022-11-08,0001736946-22-000054,arlo-20221108.htm,arloex99122q3earningsrelea.htm,1,10-Q,2022-11-09,0001736946-22-000058,arlo-20221002.htm,1,1,True,True,True,,ready
2022Q4,ARLP,1086600,ok,1,2022-10-31,0001558370-22-015619,arlp-20221031x8k.htm,arlp-20221031xex99d1.htm,1,10-Q,2022-11-07,0001558370-22-016549,arlp-20220930x10q.htm,1,1,True,True,True,,ready
2022Q4,AROC,1389050,ok,1,2022-11-03,0001558370-22-016115,aroc-20221102x8k.htm,aroc-20221102xex99d1.htm,1,10-Q,2022-11-03,0001558370-22-016230,aroc-20220930x10q.htm,1,1,True,True,True,,ready
2022Q4,ARRY,1820721,ok,1,2022-11-08,0001820721-22-000143,arry-20221108.htm,exhibit9912022q3pressrelea.htm;exhibit9922022_q3earning.htm;exhibit993boardtransitionr.htm,3,10-Q,2022-11-09,0001820721-22-000146,arry-20220930.htm,1,2,True,True,True,earnings_exhibit:exhibit_not_earnings_like,ready
2022Q4,ARWR,879407,ok,1,2022-11-28,0001628280-22-030866,arwr-20221128.htm,arwr-20221121x8kex991.htm,1,10-K,2022-11-28,0001628280-22-030869,arwr-20220930.htm,1,1,True,True,True,,ready
2022Q4,ASAN,1477720,ok,1,2022-12-01,0001477720-22-000061,asan-20221201.htm,asana8-kex991q3fy23.htm,1,10-Q,2022-12-01,0001477720-22-000062,asan-20221031.htm,1,1,True,True,True,,ready
2022Q4,ASB,7789,ok,1,2022-10-20,0000007789-22-000047,asb-20221020.htm,asb3q22earningspresentat.htm;asb9302022ex991.htm,2,10-Q,2022-10-27,0000007789-22-000049,asb-20220930.htm,1,2,True,True,True,,ready
2022Q4,ASGN,890564,ok,1,2022-10-26,0000890564-22-000025,asgn-20221026.htm,earningsrelease-q322.htm,1,10-Q,2022-11-07,0000890564-22-000027,asgn-20220930.htm,1,1,True,True,True,,ready
2022Q4,ASIX,1673985,ok,2,2022-10-07;2022-11-04,0001673985-22-000117;0001673985-22-000123,asix-20221007.htm;asix-20221104.htm,pressreleaseoct72022.htm;exhibit99q32022prearningsn.htm,2,10-Q,2022-11-04,0001673985-22-000125,asix-20220930.htm,2,2,True,True,True,,ready
2022Q4,ASO,1817358,ok,1,2022-12-07,0001817358-22-000180,aso-20221207.htm,exhibit991pressreleaseq320.htm,1,10-Q,2022-12-07,0001817358-22-000182,aso-20221029.htm,1,1,True,True,True,,ready
2022Q4,ASTH,1083446,ok,2,2022-11-03;2022-11-04,0001628280-22-028272;0001104659-22-114709,ameh-20221103.htm;tm2229720d1_8k.htm,exhibit991-pressrelease093.htm;tm2229720d1_ex99-1.htm,2,10-Q,2022-11-07,0001628280-22-028692,ameh-20220930.htm,2,2,True,True,True,,ready
2022Q4,ATKR,1666138,ok,1,2022-11-18,0001666138-22-000130,atkr-20221118.htm,atkr4q22exhibit991.htm;q42022earningsdeck-vfina.htm,2,10-K,2022-11-18,0001666138-22-000128,atkr-20220930.htm,1,2,True,True,True,,ready
2022Q4,ATMU,0001921963,ok,0,,,,,0,,,,,0,0,False,False,False,,missing_8k_item_202;missing_10q_10k_before_or_in_qtr;earnings_docs_not_ready;periodic_doc_not_ready
2022Q4,ATNI,879585,ok,1,2022-10-27,0001104659-22-111623,tm2229021d1_8k.htm,tm2229021d1_ex99-1.htm,1,10-Q,2022-11-09,0001558370-22-017082,atni-20220930x10q.htm,1,1,True,True,True,,ready
2022Q4,ATO,731802,ok,1,2022-11-09,0000731802-22-000033,ato-20221109.htm,ato20221109exhibit991.htm,1,10-K,2022-11-14,0000731802-22-000037,ato-20220930.htm,1,1,True,True,True,,ready
2022Q4,ATRO,8063,ok,2,2022-11-08;2022-11-15,0000008063-22-000049;0000008063-22-000057,atro-20221108.htm;atro-20221114.htm,ex99120221108-pr.htm;ex99120221001-pr.htm,2,10-Q,2022-11-15,0000008063-22-000059,atro-20221001.htm,2,2,True,True,True,,ready
2022Q4,AVA,104918,ok,1,2022-11-01,0000950170-22-020660,ava-20221101.htm,ava-ex99_1.htm,1,10-Q,2022-11-01,0000950170-22-020658,ava-20220930.htm,1,1,True,True,True,,ready
2022Q4,AVAV,1368622,ok,1,2022-12-06,0001558370-22-018403,avav-20221206x8k.htm,avav-20221206xex99d1.htm;avav-20221206xex99d2.htm,2,10-Q,2022-12-07,0001558370-22-018418,avav-20221029x10q.htm,1,2,True,True,True,,ready
2022Q4,AVB,915912,ok,1,2022-11-04,0000915912-22-000017,avb-20221103.htm,q32022ex-991.htm;q32022ex-992.htm,2,10-Q,2022-11-08,0000915912-22-000020,avb-20220930.htm,1,2,True,True,True,,ready
2022Q4,AVD,5981,ok,1,2022-11-10,0001193125-22-282425,d125853d8k.htm,d125853dex991.htm,1,10-Q,2022-11-08,0000950170-22-023312,avd-20220930.htm,1,1,True,True,True,,ready
2022Q4,AVNS,1606498,ok,1,2022-11-02,0001606498-22-000077,avns-20221102.htm,avns3q2022form8kex991.htm,1,10-Q,2022-11-02,0001606498-22-000080,avns-20220930.htm,1,1,True,True,True,,ready
2022Q4,AVNT,1122976,ok,1,2022-11-02,0001122976-22-000061,avnt-20221102.htm,avnt-20220930xnewsrelease.htm,1,10-Q,2022-11-02,0001122976-22-000065,avnt-20220930.htm,1,1,True,True,True,,ready
2022Q4,AVNW,1377789,ok,1,2022-11-02,0001377789-22-000150,avnw-20221102.htm,q1fy23pressreleaseexsavnw.htm,1,10-Q,2022-11-02,0001377789-22-000152,avnw-20220930.htm,1,1,True,True,True,,ready
2022Q4,AVY,8818,ok,2,2022-10-26;2022-12-08,0001193125-22-268995;0000008818-22-000017,d391292d8k.htm;avy-20221208.htm,d391292dex991.htm;d391292dex992.htm,2,10-Q,2022-11-01,0000008818-22-000014,avy-20221001.htm,2,2,True,True,True,,ready
2022Q4,AWK,1410636,ok,1,2022-10-31,0001193125-22-274009,d263360d8k.htm,d263360dex991.htm;d263360dex992.htm,2,10-Q,2022-10-31,0001410636-22-000155,awk-20220930.htm,1,2,True,True,True,,ready
2022Q4,AWR,1056903,ok,1,2022-11-07,0001056903-22-000076,awr-20221107.htm,exhibit991pressrelease2022.htm,1,10-Q,2022-11-07,0001056903-22-000075,awr-20220930.htm,1,1,True,True,True,,ready
2022Q4,AXON,1069183,ok,1,2022-11-08,0001069183-22-000053,axon-20221108x8k.htm,axon-20221108xex99d1.htm,1,10-Q,2022-11-09,0001069183-22-000055,axon-20220930x10q.htm,1,1,True,True,True,,ready
2022Q4,AXP,4962,ok,1,2022-10-21,0000004962-22-000053,axp-20221021.htm,q322exhibit991.htm;q322exhibit992.htm,2,10-Q,2022-10-21,0000004962-22-000054,axp-20220930.htm,1,2,True,True,True,,ready
2022Q4,AZZ,8947,ok,1,2022-10-11,0000008947-22-000168,azz-20221011.htm,exhibit991fy23q2earningsre.htm;q2_fy2023xearningsxdeckx.htm,2,10-Q,2022-10-11,0000008947-22-000169,azz-20220831.htm,1,2,True,True,True,,ready
2022Q4,BALL,9389,ok,1,2022-11-03,0000009389-22-000025,bll-20221103x8k.htm,bll-20221103xex99.htm,1,10-Q,2022-11-03,0001558370-22-016282,bll-20220930x10q.htm,1,1,True,True,True,,ready
2022Q4,BANC,1169770,ok,1,2022-10-20,0001169770-22-000047,banc-20221020.htm,ex991q32022earningsrelease.htm,1,10-Q,2022-11-07,0001169770-22-000051,banc-20220930.htm,1,1,True,True,True,,ready
