ticker,filed,tradable_date,form,items,acceptance_datetime_utc,primary_document,ex99_1_document,periodic_filing_form,periodic_filing_date,earnings_score,earnings_score_bucket,guidance_torque,earnings_torque,segment_wave_torque,margin_quality,warning_penalty,guidance_vs_current_pct,score_status,score_missing_fields,extraction_source,llm_confidence,semantic_char_count,semantic_element_count,table_count,edgartools_available,numeric_evidence_count,guidance_evidence_count,wave_or_demand_evidence_count,warning_or_risk_evidence_count,quality_flags,quality_ok,json_path,entry_open,return_10d_pct,return_20d_pct,return_30d_pct,return_60d_pct,return_90d_pct
AAOI,2023-08-03,2023-08-04,8-K,"2.02,9.01",2023-08-03T20:10:13.000Z,aaoi_8k.htm,aaoi_ex9901.htm,10-Q,2023-08-03,1,low,3,-1,0,0,1,51.4423,scored,,in_session_llm_json,0.88,17986,40,12,True,6,6,6,6,,True,Growth/earnings_8k_sec_parser/AAOI/json/AAOI_2023-08-03_8-K_0001683168-23-005249.json,8.370000,77.2999,68.3393,54.7192,23.2975,2.3895
AAOI,2023-11-09,2023-11-10,8-K,"2.02,9.01",2023-11-09T21:05:21.000Z,aaoi_8k.htm,aaoi_ex9901.htm,10-Q,2023-11-09,0,avoid,1,0,0,0,1,4.0,scored,,in_session_llm_json,0.88,18871,40,12,True,6,6,6,6,,True,Growth/earnings_8k_sec_parser/AAOI/json/AAOI_2023-11-09_8-K_0001683168-23-007799.json,9.290000,55.6512,42.6265,99.7847,134.3380,103.3369
AAOI,2024-02-22,2024-02-23,8-K,"2.02,9.01",2024-02-22T21:10:36.000Z,appliedopto_8k.htm,aaoi_ex9901.htm,10-K,2024-02-23,-4,avoid,-2,-1,0,0,1,-28.0992,scored,,in_session_llm_json,0.88,19429,40,12,True,6,6,6,6,,True,Growth/earnings_8k_sec_parser/AAOI/json/AAOI_2024-02-22_8-K_0001683168-24-001123.json,13.740000,8.8792,-5.9680,5.5313,-18.0495,-13.3916
AAOI,2024-02-23,2024-02-26,8-K/A,"2.02,9.01",2024-02-23T02:31:05.000Z,appliedopto_8ka1.htm,aaoi_ex9901.htm,10-K,2024-02-23,-4,avoid,-2,-1,0,0,1,-28.0992,scored,,in_session_llm_json,0.88,19444,40,12,True,6,6,6,6,,True,Growth/earnings_8k_sec_parser/AAOI/json/AAOI_2024-02-23_8-K_0001683168-24-001140.json,14.040000,5.6980,-7.5499,-0.5698,-22.7208,-11.8234
AAOI,2024-05-09,2024-05-10,8-K,"2.02,9.01",2024-05-09T20:11:00.000Z,appliedopto_8k.htm,aaoi_ex9901.htm,10-Q,2024-05-09,-1,avoid,1,-1,0,0,1,8.1081,scored,,in_session_llm_json,0.88,17658,40,12,True,6,6,6,6,,True,Growth/earnings_8k_sec_parser/AAOI/json/AAOI_2024-05-09_8-K_0001683168-24-003159.json,10.200000,21.5686,13.6275,-0.2941,-16.7647,-15.9804
AAOI,2024-08-06,2024-08-07,8-K,"2.02,9.01",2024-08-06T20:05:11.000Z,appliedopto_8k.htm,aaoi_ex9901.htm,10-Q,2024-08-06,2,low,3,0,0,0,1,45.4965,scored,,in_session_llm_json,0.88,19052,38,12,True,6,6,6,6,,True,Growth/earnings_8k_sec_parser/AAOI/json/AAOI_2024-08-06_8-K_0001683168-24-005295.json,8.300000,3.6145,10.6024,42.2892,80.0000,99.2771
AAOI,2024-11-07,2024-11-08,8-K,"2.02,9.01",2024-11-07T21:05:30.000Z,appliedopto_8k.htm,appliedopto_ex9901.htm,10-Q,2024-11-07,3,low,3,0,1,0,1,51.8405,scored,,in_session_llm_json,0.88,19038,40,12,True,6,6,6,6,,True,Growth/earnings_8k_sec_parser/AAOI/json/AAOI_2024-11-07_8-K_0001683168-24-007741.json,19.500000,40.1026,111.3846,85.4359,69.1282,55.7949
AAOI,2025-02-26,2025-02-27,8-K,"2.02,9.01",2025-02-26T21:05:34.000Z,appliedopto_8k.htm,appliedopto_ex9901.htm,10-K,2025-02-28,-2,avoid,-2,1,0,0,1,-1.2961,scored,,in_session_llm_json,0.88,20192,40,12,True,6,6,6,6,,True,Growth/earnings_8k_sec_parser/AAOI/json/AAOI_2025-02-26_8-K_0001683168-25-001240.json,24.000000,-41.0417,-11.9583,-36.0417,-45.5417,-26.4583
AAOI,2025-05-08,2025-05-09,8-K,"2.02,9.01",2025-05-08T20:10:36.000Z,appliedopto_8k.htm,appliedopto_ex9901.htm,10-Q,2025-05-08,2,low,1,2,0,0,1,5.1051,scored,,in_session_llm_json,0.88,18209,42,12,True,6,6,6,6,,True,Growth/earnings_8k_sec_parser/AAOI/json/AAOI_2025-05-08_8-K_0001683168-25-003290.json,13.670000,39.2831,23.8478,23.4089,96.6350,63.3504
AAOI,2025-08-07,2025-08-08,8-K,"2.02,9.01",2025-08-07T20:11:01.000Z,aaoi_8k.htm,aaoi_ex9901.htm,10-Q,2025-08-07,3,low,2,2,0,0,1,17.4757,scored,,in_session_llm_json,0.88,18865,39,12,True,6,6,6,6,,True,Growth/earnings_8k_sec_parser/AAOI/json/AAOI_2025-08-07_8-K_0001683168-25-005755.json,23.975000,8.9885,6.3191,-1.4390,30.6986,21.3764
AAOI,2025-11-06,2025-11-07,8-K,"2.02,9.01",2025-11-06T21:13:22.000Z,aaoi_8k.htm,aaoi_ex9901.htm,10-Q,2025-11-06,3,low,2,2,0,0,1,11.7201,scored,,in_session_llm_json,0.88,19113,41,12,True,6,6,6,6,,True,Growth/earnings_8k_sec_parser/AAOI/json/AAOI_2025-11-06_8-K_0001683168-25-008029.json,25.000000,-13.4800,7.1200,11.3600,54.4400,52.5200
AAOI,2026-02-26,2026-02-27,8-K,"2.02,9.01",2026-02-26T21:06:38.000Z,aaoi_8k.htm,aaoi_ex9901.htm,10-K,2026-02-26,2,low,2,1,0,0,1,17.2748,scored,,in_session_llm_json,0.88,18878,39,12,True,6,6,6,6,,True,Growth/earnings_8k_sec_parser/AAOI/json/AAOI_2026-02-26_8-K_0001683168-26-001315.json,65.930000,67.7840,54.5882,29.2128,,
BE,2021-02-10,2021-02-11,8-K,"2.02,9.01",2021-02-10T21:07:34.000Z,be-20210210.htm,ex991be4q20inancialresults.htm,10-K,2021-02-26,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,30760,103,12,True,6,4,6,6,,True,Growth/earnings_8k_sec_parser/BE/json/BE_2021-02-10_8-K_0001664703-21-000010.json,39.980000,-28.4142,-33.4417,-25.5128,-39.6948,-51.7009
BE,2021-05-05,2021-05-06,8-K,"2.02,9.01",2021-05-05T20:10:33.000Z,be-20210505.htm,ex991be1q21financialresults.htm,10-Q,2021-05-06,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,26804,101,12,True,6,4,6,6,,True,Growth/earnings_8k_sec_parser/BE/json/BE_2021-05-05_8-K_0001664703-21-000041.json,21.100000,-7.0616,9.1943,21.4692,23.1754,-2.2749
BE,2021-08-04,2021-08-05,8-K,"2.02,9.01",2021-08-04T20:12:14.000Z,be-20210804.htm,ex991be2q21financialresults.htm,10-Q,2021-08-06,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,26800,98,12,True,6,4,6,6,,True,Growth/earnings_8k_sec_parser/BE/json/BE_2021-08-04_8-K_0001664703-21-000130.json,19.959999,1.5030,6.6132,7.7154,-15.2806,60.1703
BE,2021-11-04,2021-11-05,8-K,"2.02,9.01",2021-11-04T20:10:32.000Z,be-20211104.htm,ex991_bloomenergyannounces.htm,10-Q,2021-11-05,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,25355,101,12,True,6,2,6,6,,True,Growth/earnings_8k_sec_parser/BE/json/BE_2021-11-04_8-K_0001664703-21-000167.json,28.530001,6.4494,-4.3814,-14.3007,-24.4655,-50.6484
BE,2022-02-10,2022-02-11,8-K,"2.02,5.02,9.01",2022-02-10T21:16:47.000Z,be-20220207.htm,ex991be4q2021financialre.htm,10-K,2022-02-25,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,30105,33,0,True,6,4,6,6,,True,Growth/earnings_8k_sec_parser/BE/json/BE_2022-02-10_8-K_0001664703-22-000015.json,16.400000,6.8293,32.3171,25.9756,36.4024,-24.6951
BE,2022-05-05,2022-05-06,8-K,"2.02,9.01",2022-05-05T20:00:50.000Z,be-20220505.htm,ex991_1q2022financialresul.htm,10-Q,2022-05-06,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,28160,102,12,True,6,6,6,6,,True,Growth/earnings_8k_sec_parser/BE/json/BE_2022-05-05_8-K_0001664703-22-000056.json,15.820000,-11.1884,4.7408,19.3426,8.7231,44.6271
BE,2022-08-09,2022-08-10,8-K,"2.02,9.01",2022-08-09T20:01:12.000Z,be-20220809.htm,ex991_q22022financialresul.htm,10-Q,2022-08-09,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,28650,102,12,True,6,6,6,6,,True,Growth/earnings_8k_sec_parser/BE/json/BE_2022-08-09_8-K_0001664703-22-000067.json,25.750000,-4.0777,-1.3592,1.5146,-32.0388,-24.3107
BE,2022-11-03,2022-11-04,8-K,"2.02,9.01",2022-11-03T20:09:34.000Z,be-20221103.htm,ex991_q32022financialresul.htm,10-Q,2022-11-03,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,29155,100,12,True,6,5,6,6,,True,Growth/earnings_8k_sec_parser/BE/json/BE_2022-11-03_8-K_0001628280-22-028185.json,19.330000,11.5882,14.3818,8.7429,-0.7243,32.5918
BE,2023-02-09,2023-02-10,8-K,"2.02,9.01",2023-02-09T21:11:34.000Z,be-20230209.htm,ex991_q42022financialresul.htm,10-K,2023-02-21,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,34325,90,12,True,6,3,6,6,,True,Growth/earnings_8k_sec_parser/BE/json/BE_2023-02-09_8-K_0001628280-23-002960.json,25.650000,-12.7485,-15.4776,-22.2612,-26.1598,-48.4211
BE,2023-05-09,2023-05-10,8-K,"2.02,9.01",2023-05-09T20:05:53.000Z,be-20230509.htm,ex991_q12023financialresul.htm,10-Q,2023-05-09,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,28307,98,12,True,6,3,6,6,,True,Growth/earnings_8k_sec_parser/BE/json/BE_2023-05-09_8-K_0001628280-23-016807.json,17.570000,-15.8793,-20.6033,-13.8304,-1.1383,-10.3016
BE,2023-08-03,2023-08-04,8-K,"2.02,9.01",2023-08-03T20:07:47.000Z,be-20230803.htm,ex991_q22023financialresul.htm,10-Q,2023-08-03,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,27919,66,12,True,6,4,6,6,,True,Growth/earnings_8k_sec_parser/BE/json/BE_2023-08-03_8-K_0001628280-23-027206.json,16.100000,-3.9130,-10.8696,-6.2112,-28.3230,-33.1677
BE,2023-11-08,2023-11-09,8-K,"2.02,9.01",2023-11-08T21:05:46.000Z,be-20231108.htm,ex991_q32023financialresul.htm,10-Q,2023-11-08,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,35153,93,12,True,6,3,6,6,,True,Growth/earnings_8k_sec_parser/BE/json/BE_2023-11-08_8-K_0001628280-23-037826.json,11.540000,11.4385,24.0035,17.0711,20.3640,-2.0797
BE,2024-02-15,2024-02-16,8-K,"2.02,9.01",2024-02-15T21:02:34.000Z,be-20240215.htm,ex991_q42023financialresul.htm,10-K,2024-02-15,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,41653,109,12,True,6,3,6,6,,True,Growth/earnings_8k_sec_parser/BE/json/BE_2024-02-15_8-K_0001628280-24-005031.json,9.000000,-3.3333,16.0000,8.6667,9.7778,35.8889
BE,2024-05-09,2024-05-10,8-K,"2.02,9.01",2024-05-09T20:03:57.000Z,be-20240509.htm,ex991_q12024financialresul.htm,10-Q,2024-05-09,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,33615,102,12,True,6,4,6,6,,True,Growth/earnings_8k_sec_parser/BE/json/BE_2024-05-09_8-K_0001628280-24-022195.json,12.500000,3.3600,33.1200,21.0400,-1.9200,-15.6800
BE,2024-08-08,2024-08-09,8-K,"2.02,9.01",2024-08-08T20:04:24.000Z,be-20240808.htm,ex991_q22024financialresul.htm,10-Q,2024-08-08,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,32878,103,12,True,6,6,6,6,,True,Growth/earnings_8k_sec_parser/BE/json/BE_2024-08-08_8-K_0001628280-24-036108.json,12.100000,-2.5620,-1.6529,-19.4215,-15.2893,-11.8182
BE,2024-11-07,2024-11-08,8-K,"2.02,9.01",2024-11-07T21:20:48.000Z,be-20241107.htm,ex991_q32024financialresul.htm,10-Q,2024-11-07,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,35194,107,12,True,6,6,6,6,,True,Growth/earnings_8k_sec_parser/BE/json/BE_2024-11-07_8-K_0001628280-24-046303.json,11.050000,106.4253,148.4163,140.5430,126.7873,124.2534
BE,2025-02-27,2025-02-28,8-K,"2.02,9.01",2025-02-27T21:05:18.000Z,be-20250226.htm,ex991_q42024financialresul.htm,10-K,2025-02-27,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,41356,87,12,True,6,5,6,6,,True,Growth/earnings_8k_sec_parser/BE/json/BE_2025-02-27_8-K_0001628280-25-008626.json,23.360001,-3.1678,8.7757,-15.8390,-19.0497,-20.5051
BE,2025-04-30,2025-05-01,8-K,"2.02,9.01",2025-04-30T20:14:46.000Z,be-20250430.htm,ex991_q12025financialresul.htm,10-Q,2025-04-30,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,35657,105,12,True,6,6,6,6,,True,Growth/earnings_8k_sec_parser/BE/json/BE_2025-04-30_8-K_0001628280-25-021092.json,18.850000,0.3183,-3.3952,-3.0239,26.8965,99.5756
BE,2025-07-31,2025-08-01,8-K,"2.02,9.01",2025-07-31T20:07:20.000Z,be-20250731.htm,ex991_q22025financialresul.htm,10-Q,2025-07-31,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,36801,86,12,True,6,5,6,6,,True,Growth/earnings_8k_sec_parser/BE/json/BE_2025-07-31_8-K_0001628280-25-036998.json,32.740002,14.9969,36.9273,56.8418,158.3079,290.5009
BE,2025-10-28,2025-10-29,8-K,"2.02,7.01,9.01",2025-10-28T20:06:37.000Z,be-20251028.htm,ex991_q32025financialresul.htm,10-Q,2025-10-28,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,35777,84,12,True,6,1,6,6,,True,Growth/earnings_8k_sec_parser/BE/json/BE_2025-10-28_8-K_0001628280-25-046745.json,129.300003,7.6798,-18.8167,-15.5143,-31.6241,17.7958
BE,2026-02-05,2026-02-06,8-K,"2.02,7.01,9.01",2026-02-05T21:21:16.000Z,be-20260205.htm,ex991_q42025financialresul.htm,10-K,2026-02-09,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,45583,97,12,True,6,3,6,6,,True,Growth/earnings_8k_sec_parser/BE/json/BE_2026-02-05_8-K_0001628280-26-005798.json,153.270004,-5.1869,9.9824,-1.2723,-11.3264,
GOOGL,2023-02-02,2023-02-03,8-K,"2.02,9.01",2023-02-02T21:01:29.000Z,goog-20230202.htm,googexhibit991q42022.htm,10-K,2023-02-03,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,22862,73,12,True,6,1,6,6,,True,Growth/earnings_8k_sec_parser/GOOGL/json/GOOGL_2023-02-02_8-K_0001652044-23-000013.json,102.930000,-8.0832,-11.6973,-7.5780,1.7390,1.7099
GOOGL,2023-04-20,2023-04-21,8-K,"2.02,8.01,9.01",2023-04-20T20:24:04.000Z,goog-20230420.htm,googex991q12023blogpost.htm,10-Q,2023-04-26,,not_scored,,,,,,,missing_required_data,quarter_revenue_millions;quarter_revenue_yoy_pct;guidance_revenue_millions,in_session_llm_json,0.65,8230,29,3,True,1,0,6,6,missing_guidance_evidence,False,Growth/earnings_8k_sec_parser/GOOGL/json/GOOGL_2023-04-20_8-K_0001652044-23-000034.json,105.470001,1.6403,10.5243,18.5645,16.7157,13.0179
GOOGL,2023-04-25,2023-04-26,8-K,"2.02,9.01",2023-04-25T20:01:48.000Z,goog-20230425.htm,googexhibit991q12023.htm,10-Q,2023-04-26,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,25421,81,12,True,6,3,6,6,,True,Growth/earnings_8k_sec_parser/GOOGL/json/GOOGL_2023-04-25_8-K_0001652044-23-000041.json,104.919998,2.7164,13.9058,18.7667,12.7907,16.4792
GOOGL,2023-07-25,2023-07-26,8-K,"2.02,9.01",2023-07-25T20:01:21.000Z,goog-20230720.htm,googexhibit991q22023.htm,10-Q,2023-07-26,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,24414,74,12,True,6,1,6,6,,True,Growth/earnings_8k_sec_parser/GOOGL/json/GOOGL_2023-07-25_8-K_0001652044-23-000067.json,130.070007,1.1225,-0.2230,-0.1461,0.7996,6.7195
GOOGL,2023-10-24,2023-10-25,8-K,"2.02,5.02,9.01",2023-10-24T20:01:23.000Z,goog-20231018.htm,googexhibit991q32023.htm,10-Q,2023-10-25,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,22414,70,12,True,6,1,6,6,,True,Growth/earnings_8k_sec_parser/GOOGL/json/GOOGL_2023-10-24_8-K_0001652044-23-000088.json,128.160004,1.6308,4.2603,6.6557,10.4245,14.7316
GOOGL,2024-01-30,2024-01-31,8-K,"2.02,9.01",2024-01-30T21:01:26.000Z,goog-20240130.htm,googexhibit991q42023.htm,10-K,2024-01-31,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,23708,77,12,True,6,1,6,6,,True,Growth/earnings_8k_sec_parser/GOOGL/json/GOOGL_2024-01-30_8-K_0001652044-24-000014.json,143.619995,2.7225,-1.7407,-4.5119,8.2649,13.3408
GOOGL,2024-04-25,2024-04-26,8-K,"2.02,8.01,9.01",2024-04-25T20:01:35.000Z,goog-20240425.htm,googexhibit991q12024.htm,10-Q,2024-04-26,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,24354,73,12,True,6,2,6,6,,True,Growth/earnings_8k_sec_parser/GOOGL/json/GOOGL_2024-04-25_8-K_0001652044-24-000047.json,174.369995,-3.5958,-0.1090,1.1642,5.5399,-4.0661
GOOGL,2024-07-23,2024-07-24,8-K,"2.02,8.01,9.01",2024-07-23T20:01:54.000Z,goog-20240723.htm,googexhibit991q22024.htm,10-Q,2024-07-24,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,21031,66,12,True,6,1,6,6,,True,Growth/earnings_8k_sec_parser/GOOGL/json/GOOGL_2024-07-23_8-K_0001652044-24-000076.json,173.600006,-8.2661,-5.4378,-4.5968,-6.7684,-4.8733
GOOGL,2024-10-29,2024-10-30,8-K,"2.02,8.01,9.01",2024-10-29T20:01:46.000Z,goog-20241029.htm,googexhibit991q32024.htm,10-Q,2024-10-30,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,22517,67,12,True,6,1,6,6,,True,Growth/earnings_8k_sec_parser/GOOGL/json/GOOGL_2024-10-29_8-K_0001652044-24-000115.json,180.679993,-0.1826,-1.4169,-6.4921,5.8446,8.0917
GOOGL,2025-02-04,2025-02-05,8-K,"2.02,8.01,9.01",2025-02-04T21:01:27.000Z,goog-20250204.htm,googexhibit991q42024.htm,10-K,2025-02-05,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,23505,75,12,True,6,1,6,6,,True,Growth/earnings_8k_sec_parser/GOOGL/json/GOOGL_2025-02-04_8-K_0001652044-25-000010.json,191.070007,-3.8206,-8.1907,-9.0072,-23.1957,-14.5706
GOOGL,2025-04-24,2025-04-25,8-K,"2.02,8.01,9.01",2025-04-24T20:01:26.000Z,goog-20250423.htm,googexhibit991q12025.htm,10-Q,2025-04-25,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,22176,70,12,True,6,2,6,6,,True,Growth/earnings_8k_sec_parser/GOOGL/json/GOOGL_2025-04-24_8-K_0001652044-25-000040.json,165.070007,-0.5210,-0.6724,4.7434,1.0299,16.4173
GOOGL,2025-07-23,2025-07-24,8-K,"2.02,8.01,9.01",2025-07-23T20:01:33.000Z,goog-20250723.htm,googexhibit991q22025.htm,10-Q,2025-07-24,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,in_session_llm_json,0.65,21805,66,12,True,6,1,6,6,,True,Growth/earnings_8k_sec_parser/GOOGL/json/GOOGL_2025-07-23_8-K_0001652044-25-000056.json,197.029999,-1.0100,2.5022,5.8164,28.1683,27.7420
GOOGL,2025-10-29,2025-10-30,8-K,"2.02,9.01",2025-10-29T20:01:48.000Z,goog-20251029.htm,googexhibit991q32025.htm,10-Q,2025-10-30,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,24924,73,12,True,6,1,6,6,,True,Growth/earnings_8k_sec_parser/GOOGL/json/GOOGL_2025-10-29_8-K_0001652044-25-000087.json,291.589996,-0.5110,0.4184,7.9907,7.5346,15.2337
GOOGL,2026-02-04,2026-02-05,8-K,"2.02,9.01",2026-02-04T21:01:37.000Z,goog-20260204.htm,googexhibit991q42025.htm,10-K,2026-02-05,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,in_session_llm_json,0.65,24320,78,12,True,6,1,6,6,,True,Growth/earnings_8k_sec_parser/GOOGL/json/GOOGL_2026-02-04_8-K_0001652044-26-000012.json,312.220001,-3.2669,0.2178,-1.8769,-3.9171,
LITE,2021-01-19,2021-01-20,8-K,"1.01,2.02,8.01,9.01",2021-01-19T13:34:58.000Z,tm213409d1_8k.htm,tm213409d1_ex99-1.htm,10-Q,2021-02-02,-2,avoid,0,0,1,0,3,,,,,,13406,16,,,6,0,6,6,missing_guidance_evidence,False,Growth/earnings_8k_sec_parser/LITE/json/LITE_2021-01-19_8-K_0001104659-21-005024.json,97.129997,-1.5546,-10.3573,-5.5493,-11.9633,-5.3125
