quarter,ticker,cik,metadata_status,item_202_8k_count,item_202_event_dates,item_202_accessions,primary_8k_docs,earnings_exhibit_docs,earnings_exhibit_doc_count,latest_periodic_form,latest_periodic_filing_date,latest_periodic_accession,latest_periodic_doc,primary_8k_cached_count,earnings_exhibit_cached_count,periodic_cached,ready_for_earnings_extraction,ready_for_periodic_extraction,quality_fail_reasons,audit_reasons
2022Q3,AGX,100591,ok,1,2022-09-08,0001558370-22-014282,agx-20220908x8k.htm,agx-20220908xex99d1.htm,1,10-Q,2022-09-08,0001558370-22-014285,agx-20220731x10q.htm,1,1,True,True,True,,ready
2022Q3,AGYS,78749,ok,1,2022-07-26,0000950170-22-013081,agys-20220726.htm,agys-ex99_1.htm,1,10-Q,2022-07-29,0000950170-22-013472,agys-20220630.htm,1,1,True,True,True,,ready
2022Q3,AHCO,1725255,ok,1,2022-08-09,0001104659-22-087597,tm2222248d1_8k.htm,tm2222248d1_ex99-1.htm,1,10-Q,2022-08-09,0001558370-22-012906,ahco-20220630x10q.htm,1,1,True,True,True,,ready
2022Q3,AHR,1632970,ok,0,,,,,0,10-Q,2022-08-15,0001632970-22-000070,gahr-20220630.htm,0,0,True,False,True,,missing_8k_item_202;earnings_docs_not_ready
2022Q3,AHRT,1569187,ok,1,2022-08-04,0001569187-22-000078,ahh-20220804.htm,ahh2022q2ex991earningsrele.htm;ex992ahh2022q2supplement.htm,2,10-Q,2022-08-05,0001569187-22-000083,ahh-20220630.htm,1,2,True,True,True,,ready
2022Q3,AI,1577526,ok,1,2022-08-31,0001628280-22-024066,ai-20220831.htm,ex991-fy23xq1earnings.htm,1,10-Q,2022-09-01,0001628280-22-024099,ai-20220731.htm,1,1,True,True,True,,ready
2022Q3,AIOT,1774170,ok,1,2022-08-08,0001493152-22-021555,form8-k.htm,ex99-1.htm,1,10-Q,2022-08-09,0001493152-22-021775,form10-q.htm,1,1,True,True,True,,ready
2022Q3,AJG,354190,ok,1,2022-07-28,0001193125-22-204860,d368194d8k.htm,d368194dex991.htm,1,10-Q,2022-08-03,0000950170-22-014287,ajg-20220630.htm,1,1,True,True,True,,ready
2022Q3,AKAM,1086222,ok,1,2022-08-09,0001086222-22-000222,akam-20220809.htm,exhibit991-q22022.htm,1,10-Q,2022-08-09,0001086222-22-000224,akam-20220630.htm,1,1,True,True,True,,ready
2022Q3,ALB,915913,ok,1,2022-08-03,0000915913-22-000134,alb-20220803.htm,a2q22earningsreleaseex991.htm,1,10-Q,2022-08-03,0000915913-22-000137,alb-20220630.htm,1,1,True,True,True,,ready
2022Q3,ALG,897077,ok,1,2022-08-03,0000897077-22-000104,alg-20220803.htm,ex991q22022.htm,1,10-Q,2022-08-03,0000897077-22-000105,alg-20220630.htm,1,1,True,True,True,,ready
2022Q3,ALGM,866291,ok,1,2022-07-28,0000866291-22-000029,algm-20220728.htm,earningsreleaseq1fy23.htm,1,10-Q,2022-08-01,0000866291-22-000033,algm-20220624.htm,1,1,True,True,True,,ready
2022Q3,ALGN,1097149,ok,1,2022-07-27,0001097149-22-000051,algn-20220727.htm,algn-q222earningspressrele.htm,1,10-Q,2022-08-04,0001097149-22-000054,algn-20220630.htm,1,1,True,True,True,,ready
2022Q3,ALGT,1362468,ok,1,2022-08-03,0001362468-22-000047,algt-20220802.htm,a2022q28-kex991.htm,1,10-Q,2022-08-04,0001362468-22-000050,algt-20220630.htm,1,1,True,True,True,,ready
2022Q3,ALKS,1520262,ok,1,2022-07-27,0001564590-22-026571,alks-8k_20220727.htm,alks-ex991_7.htm;alks-ex992_6.htm,2,10-Q,2022-07-27,0001564590-22-026586,alks-10q_20220630.htm,1,2,True,True,True,,ready
2022Q3,ALLE,1579241,ok,1,2022-07-28,0001579241-22-000053,alle-20220728.htm,exhibit991-pressreleasedat.htm,1,10-Q,2022-07-28,0001579241-22-000055,alle-20220630.htm,1,1,True,True,True,,ready
2022Q3,ALRM,1459200,ok,1,2022-08-09,0001459200-22-000023,alrm-20220809.htm,ex991earningsreleasejune30.htm,1,10-Q,2022-08-09,0001459200-22-000024,alrm-20220630.htm,1,1,True,True,True,,ready
2022Q3,ALTG,1759824,ok,1,2022-08-09,0000950170-22-016078,altg-20220630.htm,altg-ex99_1.htm,1,10-Q,2022-08-09,0000950170-22-016077,altg-20220630.htm,1,1,True,True,True,,ready
2022Q3,AMC,1411579,ok,1,2022-08-04,0001558370-22-012211,amc-20220804x8k.htm,amc-20220804xex99d1.htm,1,10-Q,2022-08-04,0001558370-22-012214,amc-20220630x10q.htm,1,1,True,True,True,,ready
2022Q3,AMCX,1514991,ok,1,2022-08-05,0001514991-22-000024,amcx-20220805.htm,amcx-8522ex991.htm,1,10-Q,2022-08-05,0001514991-22-000028,amcx-20220630.htm,1,1,True,True,True,,ready
2022Q3,AMD,2488,ok,1,2022-08-02,0000002488-22-000120,amd-20220802.htm,amdq222earningsslides-fi.htm,1,10-Q,2022-08-03,0000002488-22-000123,amd-20220625.htm,1,1,True,True,True,,ready
2022Q3,AME,1037868,ok,1,2022-08-02,0001037868-22-000042,ame-20220802.htm,ametek8kexhibit9918-2x22.htm,1,10-Q,2022-08-02,0001037868-22-000044,ame-20220630.htm,1,1,True,True,True,,ready
2022Q3,AMGN,318154,ok,1,2022-08-04,0000318154-22-000039,amgn-20220804.htm,amgn-2022630earningsrelease.htm;amgn-ex992_2022630xq2.htm,2,10-Q,2022-08-05,0000318154-22-000041,amgn-20220630.htm,1,1,True,True,True,earnings_exhibit:exhibit_not_earnings_like,ready
2022Q3,AMKR,1047127,ok,1,2022-08-01,0001047127-22-000022,amkr-20220801.htm,amkr6302022erex-991.htm,1,10-Q,2022-08-04,0001047127-22-000025,amkr-20220630.htm,1,1,True,True,True,,ready
2022Q3,AMN,1142750,ok,1,2022-08-04,0000950142-22-002402,eh220276639_8k.htm,eh220276639_ex9901.htm,1,10-Q,2022-08-05,0001142750-22-000023,amn-20220630.htm,1,1,True,True,True,,ready
2022Q3,AMPH,1297184,ok,1,2022-08-08,0001297184-22-000041,amph-20220808x8k.htm,amph-20220808xex99d1.htm,1,10-Q,2022-08-09,0001297184-22-000044,amph-20220630x10q.htm,1,1,True,True,True,,ready
2022Q3,AMR,1704715,ok,1,2022-08-08,0001704715-22-000035,amr-20220808.htm,pressrelease6302022.htm,1,10-Q,2022-08-08,0001704715-22-000036,amr-20220630.htm,1,1,True,True,True,,ready
2022Q3,AMRX,1723128,ok,1,2022-08-05,0001723128-22-000028,amrx-20220805.htm,amrx-q22022ex991.htm,1,10-Q,2022-08-08,0001723128-22-000034,amrx-20220630.htm,1,1,True,True,True,,ready
2022Q3,AMT,1053507,ok,1,2022-07-28,0001053507-22-000096,amt-20220728.htm,pressreleaseq22022.htm,1,10-Q,2022-07-28,0001053507-22-000099,amt-20220630.htm,1,1,True,True,True,,ready
2022Q3,AMWD,794619,ok,1,2022-08-30,0000794619-22-000095,amwd-20220830.htm,ex991202207318k.htm,1,10-Q,2022-08-30,0000794619-22-000098,amwd-20220731.htm,1,1,True,True,True,,ready
2022Q3,ANDE,821026,ok,1,2022-08-02,0000821026-22-000197,ande-20220802.htm,q22022ex-99pressrelease.htm,1,10-Q,2022-08-08,0000821026-22-000215,ande-20220630.htm,1,1,True,True,True,,ready
2022Q3,ANET,1596532,ok,1,2022-08-01,0001596532-22-000218,anet-20220801.htm,ex991q222-earningsrelease.htm,1,10-Q,2022-08-02,0001596532-22-000220,anet-20220630.htm,1,1,True,True,True,,ready
2022Q3,ANF,1018840,ok,1,2022-08-29,0001018840-22-000046,anf-20220825.htm,q22022investorpresentati.htm;q22022pressrelease.htm,2,10-Q,2022-09-07,0001018840-22-000051,anf-20220730.htm,1,2,True,True,True,,ready
2022Q3,ANGI,1705110,ok,2,2022-07-13;2022-08-09,0001104659-22-079561;0001104659-22-087918,tm2220984d1_8k.htm;tm2222815d1_8k.htm,tm2222815d1_ex99-1.htm,1,10-Q,2022-08-09,0001705110-22-000095,angi-20220630.htm,2,1,True,True,True,,ready
2022Q3,ANGO,1275187,ok,1,2022-07-12,0000914121-22-004052,an58016818-8ki.htm,an58016818-ex99_1.htm;an58016818-ex99_2.htm,2,10-K,2022-07-22,0001275187-22-000017,ango-20220531.htm,1,2,True,True,True,,ready
2022Q3,AON,315293,ok,1,2022-07-29,0001628280-22-019760,aon-20220729.htm,ex991prq22022.htm,1,10-Q,2022-07-29,0001628280-22-019828,aon-20220630.htm,1,1,True,True,True,,ready
2022Q3,AOS,91142,ok,1,2022-07-28,0000091142-22-000080,aos-20220728.htm,a6302022exhibit991.htm,1,10-Q,2022-07-29,0000091142-22-000084,aos-20220630.htm,1,1,True,True,True,,ready
2022Q3,AOSL,1387467,ok,1,2022-08-10,0001157523-22-001096,a52806307.htm,a52806307_ex991.htm;a52806307_ex992.htm,2,10-K,2022-09-20,0001387467-22-000066,aosl-20220630.htm,1,2,True,True,True,,ready
2022Q3,APAM,1517302,ok,1,2022-08-02,0001517302-22-000052,apam-20220802.htm,artisan2q22earningsrelease.htm;artisan2q22pressrelease.htm,2,10-Q,2022-08-04,0001517302-22-000057,apam-20220630.htm,1,2,True,True,True,,ready
2022Q3,APD,2969,ok,1,2022-08-04,0000002969-22-000036,apd-20220804.htm,exhibit99130jun22.htm,1,10-Q,2022-08-04,0000002969-22-000038,apd-20220630.htm,1,1,True,True,True,,ready
2022Q3,APEI,1201792,ok,1,2022-08-09,0001104659-22-087882,tm2222640d1_8k.htm,tm2222640d1_ex99-1.htm;tm2222640d1_ex99-2.htm,2,10-Q,2022-08-09,0001201792-22-000011,apei-20220630.htm,1,2,True,True,True,,ready
2022Q3,APH,820313,ok,1,2022-07-27,0001558370-22-011111,aph-20220727x8k.htm,aph-20220727xex99d1.htm,1,10-Q,2022-07-29,0001558370-22-011379,aph-20220630x10q.htm,1,1,True,True,True,,ready
2022Q3,APLE,1418121,ok,1,2022-08-04,0001564590-22-028013,aple-8k_20220804.htm,aple-ex991_6.htm,1,10-Q,2022-08-04,0001564590-22-028017,aple-10q_20220630.htm,1,1,True,True,True,,ready
2022Q3,APO,0001858681,ok,1,2022-08-04,0001858681-22-000041,apo-20220804.htm,agmearningsrelease2q2022.htm;erex9912q2022.htm,2,10-Q,2022-08-09,0001858681-22-000045,apo-20220630.htm,1,2,True,True,True,,ready
2022Q3,APP,1751008,ok,1,2022-08-10,0001193125-22-217369,d363851d8k.htm,d363851dex991.htm;d363851dex992.htm,2,10-Q,2022-08-12,0001751008-22-000016,app-20220630.htm,1,2,True,True,True,,ready
2022Q3,APPF,1433195,ok,1,2022-07-28,0001433195-22-000084,appf-20220728.htm,appfq22022exhibit991.htm,1,10-Q,2022-07-29,0001433195-22-000088,appf-20220630.htm,1,1,True,True,True,,ready
2022Q3,APPN,1441683,ok,1,2022-08-05,0001441683-22-000085,appn-20220804.htm,appnex991earningsrelease-0.htm,1,10-Q,2022-08-04,0001441683-22-000083,appn-20220630.htm,1,1,True,True,True,,ready
2022Q3,APTV,1521332,ok,1,2022-08-04,0001521332-22-000039,aptv-20220804.htm,aptvq22022ex991.htm,1,10-Q,2022-08-04,0001521332-22-000043,aptv-20220630.htm,1,1,True,True,True,,ready
2022Q3,ARCB,894405,ok,1,2022-07-29,0001558370-22-011331,arcb-20220729x8k.htm,arcb-20220729xex99d1.htm;arcb-20220729xex99d2.htm;arcb-20220729xex99d3.htm,3,10-Q,2022-08-05,0001558370-22-012434,arcb-20220630x10q.htm,1,3,True,True,True,,ready
2022Q3,ARES,1176948,ok,1,2022-07-28,0001628280-22-019619,ares-20220728.htm,a2022q2-ex991.htm;a2022q2-ex992earningspre.htm,2,10-Q,2022-08-05,0001628280-22-021187,ares-20220630.htm,1,2,True,True,True,,ready
2022Q3,ARLO,1736946,ok,1,2022-08-09,0001736946-22-000031,arlo-20220809.htm,arloex99122q2earningsrelea.htm,1,10-Q,2022-08-10,0001736946-22-000034,arlo-20220703.htm,1,1,True,True,True,,ready
2022Q3,ARLP,1086600,ok,1,2022-08-01,0001558370-22-011411,arlp-20220801x8k.htm,arlp-20220801xex99d1.htm,1,10-Q,2022-08-08,0001558370-22-012552,arlp-20220630x10q.htm,1,1,True,True,True,,ready
2022Q3,AROC,1389050,ok,1,2022-08-03,0001558370-22-011706,aroc-20220802x8k.htm,aroc-20220802xex99d1.htm,1,10-Q,2022-08-03,0001558370-22-011829,aroc-20220630x10q.htm,1,1,True,True,True,,ready
2022Q3,ARRY,1820721,ok,1,2022-08-09,0001820721-22-000108,arry-20220809.htm,exhibit99.htm;exhibit9912022q2pressrelea.htm,2,10-Q,2022-08-09,0001820721-22-000112,arry-20220630.htm,1,2,True,True,True,,ready
2022Q3,ARWR,879407,ok,1,2022-08-04,0001628280-22-021061,arwr-20220804.htm,arwr-20220804x8kex991.htm,1,10-Q,2022-08-04,0001628280-22-021068,arwr-20220630.htm,1,1,True,True,True,,ready
2022Q3,ASAN,1477720,ok,1,2022-09-07,0001477720-22-000045,asan-20220907.htm,asana8-kex991q2fy23.htm,1,10-Q,2022-09-07,0001477720-22-000046,asan-20220731.htm,1,1,True,True,True,,ready
2022Q3,ASB,7789,ok,1,2022-07-21,0000007789-22-000036,asb-20220721.htm,asb2q22earningspresentat.htm;asb6302022ex991.htm,2,10-Q,2022-07-28,0000007789-22-000038,asb-20220630.htm,1,2,True,True,True,,ready
2022Q3,ASGN,890564,ok,1,2022-07-29,0000890564-22-000015,asgn-20220728.htm,earningsrelease-q222.htm,1,10-Q,2022-08-09,0000890564-22-000016,asgn-20220630.htm,1,1,True,True,True,,ready
2022Q3,ASIX,1673985,ok,1,2022-08-05,0001673985-22-000099,asix-20220805.htm,exhibit99q22022prearningsa.htm,1,10-Q,2022-08-05,0001673985-22-000102,asix-20220630.htm,1,1,True,True,True,,ready
2022Q3,ASO,1817358,ok,1,2022-09-07,0001817358-22-000156,aso-20220907.htm,exhibit991pressreleaseq220.htm,1,10-Q,2022-09-07,0001817358-22-000158,aso-20220730.htm,1,1,True,True,True,,ready
2022Q3,ASTH,1083446,ok,1,2022-08-04,0001628280-22-021145,ameh-20220804.htm,exhibit991-pressrelease063.htm;exhibit992-supplementaldec.htm,2,10-Q,2022-08-09,0001628280-22-021959,ameh-20220630.htm,1,2,True,True,True,,ready
2022Q3,ATKR,1666138,ok,1,2022-08-02,0001666138-22-000110,atkr-20220802.htm,atkr3q22exhibit991.htm;fy22q3erdeckex992.htm,2,10-Q,2022-08-02,0001666138-22-000112,atkr-20220624.htm,1,2,True,True,True,,ready
2022Q3,ATMU,0001921963,ok,0,,,,,0,,,,,0,0,False,False,False,,missing_8k_item_202;missing_10q_10k_before_or_in_qtr;earnings_docs_not_ready;periodic_doc_not_ready
2022Q3,ATNI,879585,ok,1,2022-07-28,0001104659-22-083318,tm2221987d1_8k.htm,tm2221987d1_ex99-1.htm,1,10-Q,2022-08-08,0001558370-22-012620,atni-20220630x10q.htm,1,1,True,True,True,,ready
2022Q3,ATO,731802,ok,1,2022-08-03,0000731802-22-000028,ato-20220803.htm,ato20220803exhibit991.htm,1,10-Q,2022-08-03,0000731802-22-000030,ato-20220630.htm,1,1,True,True,True,,ready
2022Q3,ATRO,8063,ok,1,2022-08-10,0000008063-22-000030,atro-20220809.htm,ex99120220702-pr.htm,1,10-Q,2022-08-11,0000008063-22-000033,atro-20220702.htm,1,1,True,True,True,,ready
2022Q3,AVA,104918,ok,1,2022-08-03,0000950170-22-013980,ava-20220803.htm,ava-ex99_1.htm,1,10-Q,2022-08-03,0000950170-22-013978,ava-20220630.htm,1,1,True,True,True,,ready
2022Q3,AVAV,1368622,ok,1,2022-09-07,0001558370-22-014239,avav-20220907x8k.htm,avav-20220907xex99d1.htm;avav-20220907xex99d2.htm,2,10-Q,2022-09-08,0001558370-22-014256,avav-20220730x10q.htm,1,2,True,True,True,,ready
2022Q3,AVB,915912,ok,1,2022-07-28,0000915912-22-000013,avb-20220727.htm,q22022ex-991.htm;q22022ex-992.htm,2,10-Q,2022-08-03,0000915912-22-000015,avb-20220630.htm,1,2,True,True,True,,ready
2022Q3,AVD,5981,ok,1,2022-08-11,0001193125-22-218353,d390224d8k.htm,d390224dex991.htm;d390224dex992.htm,2,10-Q,2022-08-08,0001564590-22-028438,avd-10q_20220630.htm,1,2,True,True,True,,ready
2022Q3,AVNS,1606498,ok,1,2022-08-09,0001606498-22-000068,avns-20220809.htm,avns2q2022form8kex991.htm,1,10-Q,2022-08-09,0001606498-22-000070,avns-20220630.htm,1,1,True,True,True,,ready
2022Q3,AVNT,1122976,ok,1,2022-07-26,0001122976-22-000048,avnt-20220726.htm,avnt-20220630xnewsrelease.htm,1,10-Q,2022-07-26,0001122976-22-000051,avnt-20220630.htm,1,1,True,True,True,,ready
2022Q3,AVNW,1377789,ok,2,2022-07-05;2022-08-23,0001377789-22-000043;0001377789-22-000129,avnw-20220705.htm;avnw-20220823.htm,aviatredlineagreementpress.htm;q4fy22pressreleaseexsavnw.htm,2,10-K,2022-09-14,0001377789-22-000137,avnw-20220701.htm,2,2,True,True,True,,ready
2022Q3,AVY,8818,ok,1,2022-07-27,0001193125-22-202596,d376501d8k.htm,d376501dex991.htm;d376501dex992.htm,2,10-Q,2022-08-02,0000008818-22-000012,avy-20220702.htm,1,2,True,True,True,,ready
2022Q3,AWK,1410636,ok,1,2022-07-27,0001410636-22-000145,awk-20220727.htm,ex991-6302022q2pressrelease.htm,1,10-Q,2022-07-27,0001410636-22-000144,awk-20220630.htm,1,1,True,True,True,,ready
2022Q3,AWR,1056903,ok,1,2022-08-01,0001056903-22-000068,awr-20220801.htm,exhibit991pressrelease2022.htm,1,10-Q,2022-08-01,0001056903-22-000067,awr-20220630.htm,1,1,True,True,True,,ready
2022Q3,AXON,1069183,ok,1,2022-08-09,0001069183-22-000032,axon-20220809x8k.htm,axon-20220809xex99d1.htm,1,10-Q,2022-08-09,0001069183-22-000036,axon-20220630x10q.htm,1,1,True,True,True,,ready
2022Q3,AXP,4962,ok,1,2022-07-22,0000004962-22-000039,axp-20220722.htm,q222exhibit991.htm;q222exhibit992.htm,2,10-Q,2022-07-22,0000004962-22-000041,axp-20220630.htm,1,2,True,True,True,,ready
2022Q3,AZZ,8947,ok,1,2022-07-11,0000008947-22-000131,azz-20220711.htm,exhibit991fy23q1earningsre.htm;q1_fy2023xearningsxdeckx.htm,2,10-Q,2022-07-11,0000008947-22-000132,azz-20220531.htm,1,2,True,True,True,,ready
2022Q3,BALL,9389,ok,1,2022-08-04,0000009389-22-000017,bll-20220804x8k.htm,bll-20220804xex99.htm,1,10-Q,2022-08-04,0001558370-22-012269,bll-20220630x10q.htm,1,1,True,True,True,,ready
2022Q3,BANC,1169770,ok,1,2022-07-21,0001169770-22-000039,banc-20220721.htm,ex991q22022earningsrelease.htm,1,10-Q,2022-08-08,0001169770-22-000042,banc-20220630.htm,1,1,True,True,True,,ready
2022Q3,BARK,1819574,ok,1,2022-08-09,0001819574-22-000073,bark-20220809.htm,exhibit991-q12023pressrele.htm,1,10-Q,2022-08-09,0001819574-22-000075,bark-20220630.htm,1,1,True,True,True,,ready
2022Q3,BAX,10456,ok,1,2022-07-28,0001628280-22-019638,bax-20220728.htm,bax-20220630xex991.htm,1,10-Q,2022-07-28,0001628280-22-019640,bax-20220630.htm,1,1,True,True,True,,ready
2022Q3,BBBY,1130713,ok,1,2022-07-28,0001130713-22-000042,ostk-20220728.htm,ex991q222pressrelease.htm,1,10-Q,2022-08-02,0001130713-22-000045,ostk-20220630.htm,1,1,True,True,True,,ready
2022Q3,BBSI,902791,ok,1,2022-08-03,0001564590-22-027761,bbsi-8k_20220803.htm,bbsi-ex991_6.htm,1,10-Q,2022-08-04,0001564590-22-027833,bbsi-10q_20220630.htm,1,1,True,True,True,,ready
2022Q3,BBT,1108134,ok,1,2022-07-20,0001104659-22-081090,tm2221462d1_8k.htm,tm2221462d1_ex99-1.htm,1,10-Q,2022-08-09,0001108134-22-000017,bhlb-20220630.htm,1,1,True,True,True,,ready
