quarter,ticker,cik,metadata_status,item_202_8k_count,item_202_event_dates,item_202_accessions,primary_8k_docs,earnings_exhibit_docs,earnings_exhibit_doc_count,latest_periodic_form,latest_periodic_filing_date,latest_periodic_accession,latest_periodic_doc,primary_8k_cached_count,earnings_exhibit_cached_count,periodic_cached,ready_for_earnings_extraction,ready_for_periodic_extraction,quality_fail_reasons,audit_reasons
2022Q1,ALB,915913,ok,1,2022-02-16,0000915913-22-000017,alb-20220216.htm,a4q21earningsreleaseex991.htm,1,10-K,2022-02-22,0000915913-22-000027,alb-20211231.htm,1,1,True,True,True,,ready
2022Q1,ALG,897077,ok,1,2022-02-24,0000897077-22-000003,alg-20220224.htm,ex991q42021.htm,1,10-K,2022-02-24,0000897077-22-000007,alg-20211231.htm,1,1,True,True,True,,ready
2022Q1,ALGM,866291,ok,1,2022-02-01,0000866291-22-000005,algm-20220201.htm,earningsreleaseq3fy22.htm,1,10-Q,2022-02-02,0000866291-22-000008,algm-20211224.htm,1,1,True,True,True,,ready
2022Q1,ALGN,1097149,ok,1,2022-02-02,0001097149-22-000004,algn-20220202.htm,algn_q4earningspressrelease.htm,1,10-K,2022-02-25,0001097149-22-000011,algn-20211231.htm,1,1,True,True,True,,ready
2022Q1,ALGT,1362468,ok,1,2022-02-02,0001362468-22-000010,algt-20220202.htm,a2021q48-kex991.htm,1,10-K,2022-03-01,0001362468-22-000018,algt-20211231.htm,1,1,True,True,True,,ready
2022Q1,ALKS,1520262,ok,1,2022-02-16,0001564590-22-005295,alks-8k_20220216.htm,alks-ex991_6.htm;alks-ex992_7.htm,2,10-K,2022-02-16,0001564590-22-005304,alks-10k_20211231.htm,1,2,True,True,True,,ready
2022Q1,ALLE,1579241,ok,1,2022-02-15,0001579241-22-000014,alle-20220215.htm,exhibit991-pressreleasedat.htm,1,10-K,2022-02-15,0001579241-22-000019,alle-20211231.htm,1,1,True,True,True,,ready
2022Q1,ALRM,1459200,ok,1,2022-02-24,0001459200-22-000007,alrm-20220224.htm,ex991earningsreleasedecemb.htm,1,10-K,2022-02-24,0001459200-22-000008,alrm-20211231.htm,1,1,True,True,True,,ready
2022Q1,ALTG,1759824,ok,1,2022-03-31,0001564590-22-012991,altg-8k_20220331.htm,altg-ex991_9.htm,1,10-K,2022-03-31,0001564590-22-012996,altg-10k_20211231.htm,1,1,True,True,True,,ready
2022Q1,AMC,1411579,ok,2,2022-02-01;2022-03-01,0001104659-22-010029;0001411579-22-000033,tm224869d1_8k.htm;amc-20220301x8k.htm,tm224869d1_ex99-1.htm;amc-20220301ex991b6eaf7.htm,2,10-K,2022-03-01,0001558370-22-002577,amc-20211231x10k.htm,2,2,True,True,True,,ready
2022Q1,AMCX,1514991,ok,1,2022-02-16,0001514991-22-000005,amcx-20220216.htm,amcx-21622ex991.htm,1,10-K,2022-02-16,0001514991-22-000007,amcx-20211231.htm,1,1,True,True,True,,ready
2022Q1,AMD,2488,ok,1,2022-02-01,0000002488-22-000014,amd-20220201.htm,amdq421financialresultss.htm,1,10-K,2022-02-03,0000002488-22-000016,amd-20211225.htm,1,1,True,True,True,,ready
2022Q1,AME,1037868,ok,1,2022-02-03,0001037868-22-000004,ame-20220203.htm,ametek8kexhibit9912-3x22.htm,1,10-K,2022-02-22,0001037868-22-000009,ame-20211231.htm,1,1,True,True,True,,ready
2022Q1,AMGN,318154,ok,1,2022-02-07,0000318154-22-000005,amgn-20220207.htm,amgenq42021earningsrelease.htm,1,10-K,2022-02-16,0000318154-22-000010,amgn-20211231.htm,1,1,True,True,True,,ready
2022Q1,AMKR,1047127,ok,1,2022-02-14,0001047127-22-000002,amkr-20220214.htm,,0,10-K,2022-02-18,0001047127-22-000006,amkr-20211231.htm,1,0,True,False,True,,missing_earnings_exhibit_doc;earnings_docs_not_ready
2022Q1,AMN,1142750,ok,2,2022-01-10;2022-02-17,0001142750-22-000003;0001142750-22-000006,amn-20220110.htm;amn-20220217.htm,q42021pre-releasefinal.htm;amn-ex991x20211231xearning.htm,2,10-K,2022-02-24,0001142750-22-000010,amn-20211231.htm,2,2,True,True,True,,ready
2022Q1,AMPH,1297184,ok,1,2022-03-10,0001297184-22-000003,amph-20220310x8k.htm,amph-20220310xex99d1.htm,1,10-K,2022-03-11,0001297184-22-000007,amph-20211231x10k.htm,1,1,True,True,True,,ready
2022Q1,AMR,1704715,ok,1,2022-03-07,0001704715-22-000014,amr-20220307.htm,pressrelease12312021.htm,1,10-K,2022-03-07,0001704715-22-000012,amr-20211231.htm,1,1,True,True,True,,ready
2022Q1,AMRX,1723128,ok,2,2022-01-11;2022-03-02,0001193125-22-006322;0001723128-22-000008,d273838d8k.htm;amrx-20220302.htm,amrx-q42021ex991.htm,1,10-K,2022-03-01,0001723128-22-000006,amrx-20211231.htm,2,1,True,True,True,,ready
2022Q1,AMT,1053507,ok,1,2022-02-24,0001053507-22-000013,amt-20220224.htm,pressreleaseq42021.htm,1,10-K,2022-02-25,0001053507-22-000017,amt-20211231.htm,1,1,True,True,True,,ready
2022Q1,AMWD,794619,ok,1,2022-02-24,0000794619-22-000011,amwd-20220224.htm,ex991202201318k.htm,1,10-Q,2022-02-24,0000794619-22-000013,amwd-20220131.htm,1,1,True,True,True,,ready
2022Q1,ANDE,821026,ok,1,2022-02-15,0000821026-22-000040,ande-20220215.htm,q42021ex-99pressrelease.htm,1,10-K,2022-02-24,0000821026-22-000050,ande-20211231.htm,1,1,True,True,True,,ready
2022Q1,ANET,1596532,ok,1,2022-02-14,0001596532-22-000025,anet-20220214.htm,ex991q421-earningsrelease.htm,1,10-K,2022-02-15,0001596532-22-000026,anet-20211231.htm,1,1,True,True,True,,ready
2022Q1,ANF,1018840,ok,1,2022-03-03,0001018840-22-000005,anf-20220302.htm,q42021investorpresentati.htm;q42021pressrelease.htm,2,10-K,2022-03-28,0001018840-22-000011,anf-20220129.htm,1,2,True,True,True,,ready
2022Q1,ANGI,1705110,ok,2,2022-01-12;2022-02-15,0001104659-22-003606;0001104659-22-023811,tm222793d1_8k.htm;tm226848d1_8k.htm,tm226848d1_ex99-1.htm,1,10-K,2022-03-01,0001705110-22-000021,angi-20211231.htm,2,1,True,True,True,,ready
2022Q1,ANGO,1275187,ok,1,2022-01-06,0000914121-22-000084,p57239050-8ki.htm,an57239050-ex99_1.htm;an57239050-ex99_2.htm,2,10-Q,2022-01-07,0001275187-22-000005,ango-20211130.htm,1,2,True,True,True,,ready
2022Q1,AON,315293,ok,1,2022-02-04,0001628280-22-001827,aon-20220204.htm,ex991prq42021.htm,1,10-K,2022-02-18,0001628280-22-003180,aon-20211231.htm,1,1,True,True,True,,ready
2022Q1,AOS,91142,ok,1,2022-01-27,0000091142-22-000004,aos-20220127.htm,a12312021exhibit991.htm,1,10-K,2022-02-11,0000091142-22-000028,aos-20211231.htm,1,1,True,True,True,,ready
2022Q1,AOSL,1387467,ok,1,2022-02-07,0001157523-22-000153,a52574617.htm,a52574617ex99_1.htm;a52574617ex99_2.htm,2,10-Q,2022-02-09,0001387467-22-000007,aosl-20211231.htm,1,2,True,True,True,,ready
2022Q1,APAM,1517302,ok,1,2022-02-01,0001517302-22-000006,apam-20220201.htm,artisan4q21pressrelease.htm;artisanye21earningsrelease.htm,2,10-K,2022-02-22,0001517302-22-000012,apam-20211231.htm,1,2,True,True,True,,ready
2022Q1,APD,2969,ok,1,2022-02-04,0000002969-22-000008,apd-20220204.htm,exhibit99131dec21.htm,1,10-Q,2022-02-04,0000002969-22-000010,apd-20211231.htm,1,1,True,True,True,,ready
2022Q1,APEI,1201792,ok,1,2022-03-02,0001104659-22-029264,tm228109d1_8k.htm,tm228109d1_ex99-1.htm;tm228109d1_ex99-2.htm,2,10-K,2022-03-02,0001201792-22-000003,apei-20211231.htm,1,2,True,True,True,,ready
2022Q1,APH,820313,ok,1,2022-01-26,0001558370-22-000448,aph-20220126x8k.htm,aph-20220126xex99d1.htm,1,10-K,2022-02-09,0001558370-22-000961,aph-20211231x10k.htm,1,1,True,True,True,,ready
2022Q1,APLE,1418121,ok,1,2022-02-22,0001564590-22-005926,aple-8k_20220222.htm,aple-ex991_6.htm,1,10-K,2022-02-22,0001564590-22-005942,aple-10k_20211231.htm,1,1,True,True,True,,ready
2022Q1,APO,0001858681,ok,2,2022-01-27;2022-02-11,0001858681-22-000009;0001858681-22-000015,apo-20220127.htm;apo-20220211.htm,agmearningsrelease4q2021.htm;erex9914q2021.htm,2,,,,,2,2,False,True,False,,missing_10q_10k_before_or_in_qtr;periodic_doc_not_ready
2022Q1,APP,1751008,ok,1,2022-02-16,0001193125-22-044347,d116869d8k.htm,d116869dex991.htm;d116869dex992.htm,2,10-K,2022-03-11,0001751008-22-000005,app-20211231.htm,1,2,True,True,True,,ready
2022Q1,APPF,1433195,ok,1,2022-02-28,0001433195-22-000022,appf-20220228.htm,appfq42021exhibit991.htm,1,10-K,2022-02-28,0001433195-22-000023,appf-20211231.htm,1,1,True,True,True,,ready
2022Q1,APPN,1441683,ok,1,2022-02-17,0001441683-22-000022,appn-20220217.htm,appnex991earningsrelease-1.htm,1,10-K,2022-02-17,0001441683-22-000023,appn-20211231.htm,1,1,True,True,True,,ready
2022Q1,APTV,1521332,ok,1,2022-02-03,0001521332-22-000007,aptv-20220203.htm,aptv2021ex991.htm,1,10-K,2022-02-07,0001521332-22-000010,aptv-20211231.htm,1,1,True,True,True,,ready
2022Q1,ARCB,894405,ok,1,2022-02-01,0001558370-22-000657,arcb-20220201x8k.htm,arcb-20220201xex99d1.htm;arcb-20220201xex99d2.htm;arcb-20220201xex99d3.htm,3,10-K,2022-02-25,0001558370-22-002184,arcb-20211231x10k.htm,1,3,True,True,True,,ready
2022Q1,ARES,1176948,ok,1,2022-02-11,0001628280-22-002248,ares-20220211.htm,a2021q4-ex991.htm;a2021q4-ex992earningspre.htm,2,10-K,2022-02-28,0001628280-22-004289,ares-20211231.htm,1,2,True,True,True,,ready
2022Q1,ARLO,1736946,ok,1,2022-03-01,0001736946-22-000004,arlo-20220301.htm,arloex99121q4earningsrelea.htm,1,10-K,2022-03-02,0001736946-22-000010,arlo-20211231.htm,1,1,True,True,True,,ready
2022Q1,ARLP,1086600,ok,1,2022-01-31,0001558370-22-000614,arlp-20220131x8k.htm,arlp-20220131xex99d1.htm,1,10-K,2022-02-25,0001558370-22-002091,arlp-20211231x10k.htm,1,1,True,True,True,,ready
2022Q1,AROC,1389050,ok,1,2022-02-23,0001389050-22-000004,aroc-20220222x8k.htm,aroc-20220222ex991cbcd70.htm,1,10-K,2022-02-23,0001389050-22-000007,aroc-20211231x10k.htm,1,1,True,True,True,,ready
2022Q1,ARRY,1820721,ok,0,,,,,0,10-Q,2021-11-12,0001820721-21-000095,arry-20210930.htm,0,0,True,False,True,,missing_8k_item_202;earnings_docs_not_ready
2022Q1,ARWR,879407,ok,1,2022-02-02,0001564590-22-003608,arwr-8k_20220202.htm,arwr-ex991_6.htm,1,10-Q,2022-02-02,0001564590-22-003616,arwr-10q_20211231.htm,1,1,True,True,True,,ready
2022Q1,ASAN,1477720,ok,1,2022-03-09,0001477720-22-000004,asan-20220309.htm,asana8-kex991q4fy22.htm,1,10-K,2022-03-24,0001477720-22-000012,asan-20220131.htm,1,1,True,True,True,,ready
2022Q1,ASB,7789,ok,1,2022-01-20,0000007789-22-000004,asb-20220120.htm,asb12312021ex991.htm;asb4q21earningspresentat.htm,2,10-K,2022-02-08,0000007789-22-000007,asb-20211231.htm,1,2,True,True,True,,ready
2022Q1,ASGN,890564,ok,1,2022-02-09,0000890564-22-000005,asgn-20220209.htm,earningsrelease-q421.htm,1,10-K,2022-03-01,0000890564-22-000007,asgn-20211231.htm,1,1,True,True,True,,ready
2022Q1,ASIX,1673985,ok,1,2022-02-18,0001673985-22-000007,asix-20220218.htm,exhibit99q42021prearningsf.htm,1,10-K,2022-02-18,0001673985-22-000010,asix-20211231.htm,1,1,True,True,True,,ready
2022Q1,ASO,1817358,ok,1,2022-03-29,0001817358-22-000037,aso-20220329.htm,exhibit991pressreleaseye20.htm,1,10-K,2022-03-29,0001817358-22-000039,aso-20220129.htm,1,1,True,True,True,,ready
2022Q1,ASTH,1083446,ok,2,2022-01-12;2022-02-24,0001104659-22-003350;0001628280-22-003830,tm222706d1_8k.htm;ameh-20220224.htm,tm222706d1_ex99-1.htm;exhibit991-pressrelease123.htm;exhibit992-supplementaldec.htm,3,10-K,2022-02-28,0001628280-22-004291,ameh-20211231.htm,2,3,True,True,True,,ready
2022Q1,ATKR,1666138,ok,1,2022-01-31,0001666138-22-000036,atkr-20220131.htm,fy22q1erdeckex992.htm,1,10-Q,2022-01-31,0001666138-22-000039,atkr-20211224.htm,1,1,True,True,True,,ready
2022Q1,ATMU,0001921963,ok,0,,,,,0,,,,,0,0,False,False,False,,missing_8k_item_202;missing_10q_10k_before_or_in_qtr;earnings_docs_not_ready;periodic_doc_not_ready
2022Q1,ATNI,879585,ok,1,2022-02-24,0001104659-22-026278,tm227532d1_8k.htm,tm227532d1_ex99-1.htm,1,10-K,2022-03-16,0001558370-22-003733,atni-20211231x10k.htm,1,1,True,True,True,,ready
2022Q1,ATO,731802,ok,1,2022-02-08,0000731802-22-000006,ato-20220208.htm,ato20220208exhibit991.htm,1,10-Q,2022-02-08,0000731802-22-000008,ato-20211231.htm,1,1,True,True,True,,ready
2022Q1,ATRO,8063,ok,0,,,,,0,10-K,2022-03-04,0000008063-22-000011,atro-20211231.htm,0,0,True,False,True,,missing_8k_item_202;earnings_docs_not_ready
2022Q1,AVA,104918,ok,1,2022-02-23,0000950170-22-001673,ava-20220223.htm,ava-ex99_1.htm,1,10-K,2022-02-23,0000950170-22-001672,ava-20211231.htm,1,1,True,True,True,,ready
2022Q1,AVAV,1368622,ok,1,2022-03-03,0001558370-22-002803,avav-20220303x8k.htm,avav-20220303xex99d1.htm;avav-20220303xex99d2.htm,2,10-Q,2022-03-04,0001558370-22-002839,avav-20220129x10q.htm,1,2,True,True,True,,ready
2022Q1,AVB,915912,ok,1,2022-02-03,0000915912-22-000003,avb-20220202.htm,q42021ex-991.htm;q42021ex-992.htm,2,10-K,2022-02-25,0000915912-22-000005,avb-20211231.htm,1,2,True,True,True,,ready
2022Q1,AVD,5981,ok,1,2022-03-11,0001193125-22-073373,d321534d8k.htm,d321534dex991.htm,1,10-K,2022-03-14,0001564590-22-009941,avd-10k_20211231.htm,1,1,True,True,True,,ready
2022Q1,AVNS,1606498,ok,1,2022-02-23,0001606498-22-000027,avns-20220223.htm,avns4q2021form8kex991.htm,1,10-K,2022-02-23,0001606498-22-000029,avns-20211231.htm,1,1,True,True,True,,ready
2022Q1,AVNT,1122976,ok,1,2022-02-08,0001122976-22-000003,avnt-20220208.htm,newsrelease-avntx20211231x.htm,1,10-K,2022-02-22,0001122976-22-000007,avnt-20211231.htm,1,1,True,True,True,,ready
2022Q1,AVNW,1377789,ok,1,2022-02-02,0001377789-22-000007,avnw-20220202.htm,q2fy22pressreleaseexsavnw.htm,1,10-Q,2022-02-02,0001377789-22-000008,avnw-20211231.htm,1,1,True,True,True,,ready
2022Q1,AVY,8818,ok,1,2022-02-02,0001193125-22-025151,d301588d8k.htm,d301588dex991.htm;d301588dex992.htm,2,10-K,2022-02-23,0001193125-22-049910,d179463d10k.htm,1,2,True,True,True,,ready
2022Q1,AWK,1410636,ok,1,2022-02-16,0001410636-22-000049,awk-20220216.htm,ex991-12312021q4pressrelea.htm,1,10-K,2022-02-16,0001410636-22-000048,awk-20211231.htm,1,1,True,True,True,,ready
2022Q1,AWR,1056903,ok,1,2022-02-22,0001056903-22-000024,awr-20220222.htm,exhibit991pressrelease2021.htm,1,10-K,2022-02-22,0001056903-22-000022,awr-20211231.htm,1,1,True,True,True,,ready
2022Q1,AXON,1069183,ok,1,2022-02-24,0001558370-22-001951,axon-20220224x8k.htm,axon-20220224xex99d1.htm,1,10-K,2022-02-25,0001558370-22-002006,axon-20211231x10k.htm,1,1,True,True,True,,ready
2022Q1,AXP,4962,ok,1,2022-01-25,0000004962-22-000004,axp-20220125.htm,q421exhibit991.htm;q421exhibit992.htm,2,10-K,2022-02-11,0000004962-22-000008,axp-20211231.htm,1,2,True,True,True,,ready
2022Q1,AZZ,8947,ok,1,2022-01-10,0000008947-22-000008,azz-20220110.htm,exhibit991fy22q3earningsre.htm;q3fy2022_earningsdeckxfi.htm,2,10-Q,2022-01-10,0000008947-22-000009,azz-20211130.htm,1,2,True,True,True,,ready
2022Q1,BALL,9389,ok,1,2022-01-27,0000009389-22-000003,bll-20220126x8k.htm,bll-20220126xex99.htm,1,10-K,2022-02-16,0001558370-22-001251,bll-20211231x10k.htm,1,1,True,True,True,,ready
2022Q1,BANC,1169770,ok,1,2022-01-25,0001169770-22-000002,banc-20220125.htm,ex991q42021earningsrelease.htm,1,10-K,2022-03-01,0001169770-22-000011,banc-20211231.htm,1,1,True,True,True,,ready
2022Q1,BARK,1819574,ok,2,2022-01-11;2022-02-10,0001819574-22-000006;0001819574-22-000013,bark-20220111.htm;bark-20220210.htm,bark-releaseagreementjonej.htm;exhibit991-pressrelease110.htm;exhibit991-q32022pressrele.htm,3,10-Q,2022-02-11,0001819574-22-000023,bark-20211231.htm,2,2,True,True,True,earnings_exhibit:exhibit_not_earnings_like,ready
2022Q1,BAX,10456,ok,1,2022-02-17,0001628280-22-002932,bax-20220217.htm,bax-20211231xex991.htm,1,10-K,2022-02-23,0001628280-22-003432,bax-20211231.htm,1,1,True,True,True,,ready
2022Q1,BBBY,1130713,ok,1,2022-02-23,0001130713-22-000005,ostk-20220223.htm,ex991q421pressrelease.htm,1,10-K,2022-02-25,0001130713-22-000009,ostk-20211231.htm,1,1,True,True,True,,ready
2022Q1,BBSI,902791,ok,1,2022-03-02,0001564590-22-008311,bbsi-8k_20220302.htm,bbsi-ex991_6.htm,1,10-K,2022-03-07,0001564590-22-008865,bbsi-10k_20211231.htm,1,1,True,True,True,,ready
2022Q1,BBT,1108134,ok,1,2022-01-20,0001104659-22-005825,tm223804d1_8k.htm,tm223804d1_ex99-1.htm,1,10-K,2022-03-01,0001108134-22-000004,bhlb-20211231.htm,1,1,True,True,True,,ready
2022Q1,BBY,764478,ok,1,2022-03-03,0000764478-22-000004,bby-20220303x8k.htm,bby-20220303xex99.htm,1,10-K,2022-03-18,0000764478-22-000008,bby-20220129x10k.htm,1,1,True,True,True,,ready
