quarter,ticker,cik,revenue_bucket,pipeline_status,pipeline_missing_reason,repair_status,repair_notes,event_accession,event_dates,primary_8k_doc,primary_8k_cached,primary_8k_text_len,exhibit_docs,exhibit_cached_count,exhibit_doc_count,exhibit_text_len,periodic_accession,periodic_doc,periodic_cached,periodic_text_len,earnings_event_ready_for_local_extraction,periodic_doc_ready,coverage_reasons,periodic_reasons
2024Q3,MDLZ,1103982,$2B-$10B,doc_quality_passed,,,,0001103982-24-000091,2024-07-30,mdlz-20240730.htm,True,4421,mdlzearningsreleasecontent.htm,1,1,82464,0001103982-24-000092,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MEC,1766368,$100M-$500M,doc_quality_passed,,,,0001558370-24-011107,2024-08-06,tmb-20240806x8k.htm,True,3144,tmb-20240806xex99.htm,1,1,33529,0001558370-24-011270,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MED,910329,$100M-$500M,doc_quality_passed,,,,0001628280-24-034743,2024-08-05,med-20240805.htm,True,3393,medearningsrelease08052024.htm,1,1,17470,0001628280-24-034791,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MEG,1643615,$100M-$500M,doc_quality_passed,,,,0000950170-24-091889,2024-08-06,meg-20240806.htm,True,4323,meg-ex99_1.htm,1,1,33927,0000950170-24-092715,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MEI,65270,$500M-$1B,doc_quality_passed,,,,0000950170-24-082851,2024-07-11;2024-09-05,mei-20240708.htm,True,4431,mei-ex99_1.htm;mei-ex99_1.htm,2,2,59324,0000950170-24-103735,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MELI,1099590,$2B-$10B,doc_quality_passed,,,,0001099590-24-000023,2024-08-01,meli-20240801.htm,True,3274,meli-20240801xex991.htm,1,1,46475,0001099590-24-000026,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MERC,1333274,$500M-$1B,doc_quality_passed,,,,0000950170-24-094095,2024-08-08,merc-20240808.htm,True,3710,merc-ex99_1.htm,1,1,31230,0000950170-24-094099,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MG,1436126,$100M-$500M,doc_quality_passed,,,,0001436126-24-000046,2024-07-31,mg-20240731.htm,True,7141,a8kexhibit991-q22024.htm,1,1,29019,0001436126-24-000052,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MGM,789570,$2B-$10B,doc_quality_passed,,,,0000789570-24-000021,2024-07-31,mgm-20240731.htm,True,3375,mgmex991q22024earningrelea.htm,1,1,29757,0000789570-24-000022,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MGNI,1595974,$100M-$500M,doc_quality_passed,,,,0001595974-24-000031,2024-08-07,mgni-20240807.htm,True,3535,a991-earningsq22024.htm,1,1,30407,0001595974-24-000032,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MGPI,835011,$100M-$500M,doc_quality_passed,,,,0001628280-24-033883,2024-08-01,mgpi-20240801.htm,True,3467,mgpiq22024ex-991.htm,1,1,37756,0001628280-24-033884,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MGRC,752714,$100M-$500M,doc_quality_passed,,,,0000950170-24-086477,2024-07-25,mgrc-20240725.htm,True,3112,mgrc-ex99_1.htm,1,1,30513,0000950170-24-086480,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MGY,1698990,$100M-$500M,doc_quality_passed,,,,0001698990-24-000027,2024-07-31,mgy-20240731.htm,True,3916,mgy_2q24xearningspresent.htm;q22024pressrelease.htm,2,2,52964,0001698990-24-000031,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MHO,799292,$1B-$2B,doc_quality_passed,,,,0000799292-24-000065,2024-07-30,mho-20240730.htm,True,3059,exhibit991earningspressrel.htm,1,1,12312,0000799292-24-000070,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MIDD,769520,$1B-$2B,doc_quality_passed,,,,0000769520-24-000031,2024-08-01,midd-20240801.htm,True,3566,middex991er-q22024.htm,1,1,16851,0000769520-24-000034,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MIR,1809987,$100M-$500M,doc_quality_passed,,,,0001628280-24-034165,2024-08-01,mir-20240801.htm,True,3450,a2024-0630exhibit991.htm,1,1,27504,0001628280-24-034412,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MKSI,1049502,$500M-$1B,doc_quality_passed,,,,0000950170-24-092873,2024-08-07,mksi-20240807.htm,True,3243,mksi-ex99_1.htm,1,1,26573,0000950170-24-093615,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MKTX,1278021,$100M-$500M,doc_quality_passed,,,,0001193125-24-194351,2024-08-06,d817291d8k.htm,True,5128,d817291dex991.htm,1,1,30077,0000950170-24-091990,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MLKN,66382,$2B-$10B,doc_quality_passed,,,,0000066382-24-000073,2024-09-19,mlkn-20240919.htm,True,3215,mlkn8k_08312024ex991.htm,1,1,30714,0000066382-24-000053,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MLM,916076,$1B-$2B,doc_quality_passed,,,,0000950170-24-093300,2024-08-08,mlm-20240808.htm,True,4269,mlm-ex99_1.htm,1,1,32802,0000950170-24-093580,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MLR,924822,$100M-$500M,doc_quality_passed,,,,0001558370-24-011384,2024-08-07,mlr-20240807x8k.htm,True,3184,mlr-20240807xex99d1.htm,1,1,9759,0001558370-24-011387,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MMI,1578732,$100M-$500M,doc_quality_passed,,,,0001578732-24-000037,2024-08-07,mmi-20240807.htm,True,3707,er-q224earningsrelease.htm,1,1,26269,0001578732-24-000045,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MMS,1032220,$2B-$10B,doc_quality_passed,,,,0001032220-24-000072,2024-08-07,mms-20240807.htm,True,3137,mms-2024x06x30x8kxex991.htm,1,1,21256,0001032220-24-000075,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MMSI,856982,$100M-$500M,doc_quality_passed,,,,0000856982-24-000065,2024-07-01;2024-08-01;2024-09-18,mmsi-20240701x8k.htm,True,9682,mmsi-20240701xex99d1.htm;mmsi-20240801xex99d1.htm;mmsi-20240801xex99d2.htm,1,3,22070,0000856982-24-000078,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MNRO,876427,$1B-$2B,doc_quality_passed,,,,0001193125-24-189498,2024-07-31,d284523d8k.htm,True,3295,d284523dex991.htm,1,1,11439,0001562762-24-000189,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MNST,865752,$1B-$2B,doc_quality_passed,,,,0001104659-24-086781,2024-08-07,tm2421078d1_8k.htm,True,3547,tm2421078d1_ex99-1.htm,1,1,21431,0001410578-24-001239,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MO,764180,$2B-$10B,doc_quality_passed,,,,0000764180-24-000091,2024-07-31,mo-20240731.htm,True,4524,exhibit991erq22024.htm,1,1,55750,0000764180-24-000093,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MOD,67347,$2B-$10B,doc_quality_passed,,,,0001140361-24-034906,2024-07-30,ef20033260_8k.htm,True,3868,ef20033260_ex99-1.htm,1,1,26391,0001140361-24-035058,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MORN,1289419,$100M-$500M,doc_quality_passed,,,,0001289419-24-000055,2024-07-25,investorfaq-updatedjuly2.htm,True,11145,exhibit991-pressrelease_06.htm;shareholderletter-q224fi.htm,2,2,48084,0001289419-24-000059,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MOS,1285785,$2B-$10B,doc_quality_passed,,,,0001243786-24-000045,2024-08-06,mos-20240806.htm,True,4364,performancedataq22024-ex992.htm;pressreleaseq22024-ex991.htm,2,2,64525,0001618034-24-000013,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MOV,72573,$100M-$500M,doc_quality_passed,,,,0000950142-24-002330,2024-09-05,eh240521709_8k.htm,True,3034,eh240521709_ex9901.htm,1,1,18805,0000950170-24-103761,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MPAA,918251,$500M-$1B,doc_quality_passed,,,,0001140361-24-036287,2024-08-08,ef20033577_8k.htm,True,3493,ef20033577_ex99-1.htm,1,1,17217,0001140361-24-036389,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MQ,1522540,$100M-$500M,doc_quality_passed,,,,0001628280-24-035613,2024-08-07,mq-20240807.htm,True,3409,mqearningsrelease-q2x2024.htm;mqearningsreleasetemp_imag.gif,2,2,27951,0001628280-24-035709,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MRCY,1049521,$500M-$1B,doc_quality_passed,,,,0001049521-24-000027,2024-08-13,a2024q4exhibit101.htm,True,745456,a2024q4earningspresentat.htm;a2024q4earningsreleaseex.htm,2,2,56478,0001049521-24-000029,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MRNA,1682852,$1B-$2B,doc_quality_passed,,,,0001682852-24-000043,2024-08-01,mrna-20240801.htm,True,3346,exhibit9912024q2pressrelea.htm,1,1,20702,0001682852-24-000046,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MRSH,62709,$2B-$10B,doc_quality_passed,,,,0000062709-24-000068,2024-07-18,mmc-20240718.htm,True,3256,mmc2q2024ex991newsrelease.htm,1,1,34269,0000062709-24-000071,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MRVL,1835632,$1B-$2B,doc_quality_passed,,,,0001835632-24-000140,2024-08-29,mrvl-20240829.htm,True,4321,q225_8kx832024ex-991.htm,1,1,27332,0001835632-24-000142,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MSCI,1408198,$500M-$1B,doc_quality_passed,,,,0001408198-24-000129,2024-07-23,msci-20240723.htm,True,3900,earningsrelease-20240630xf.htm,1,1,58562,0001408198-24-000131,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MSGE,0001952073,$500M-$1B,doc_quality_passed,,,,0001952073-24-000019,2024-08-16,msge-20240816.htm,True,3479,msgentertainmentcorpearnin.htm,1,1,23159,0001952073-24-000022,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MSI,68505,$2B-$10B,doc_quality_passed,,,,0000068505-24-000022,2024-08-01,msi-20240801.htm,True,3486,msiq22024pressrelease.htm,1,1,45855,0000068505-24-000024,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MSTR,1050446,$100M-$500M,doc_quality_passed,,,,0000950170-24-089243,2024-08-01,mstr-20240801.htm,True,3513,mstr-ex99_1.htm,1,1,42513,0000950170-24-091778,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MTB,36270,$2B-$10B,doc_quality_passed,,,,0001628280-24-032163,2024-07-18,mbt-20240718.htm,True,5002,earningspresentation_2q2.htm;ex991release2q24.htm,2,2,73795,0001628280-24-034695,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MTCH,891103,$500M-$1B,doc_quality_passed,,,,0000891103-24-000093,2024-07-30,mtch-20240730.htm,True,3144,mtch8-k20240730ex991.htm,1,1,57359,0000891103-24-000095,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MTD,1037646,$500M-$1B,doc_quality_passed,,,,0001037646-24-000025,2024-08-01,mtd-20240801.htm,True,13883,ex-991mtd8xkq22024.htm,1,1,18136,0001037646-24-000027,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MTH,833079,$2B-$10B,doc_quality_passed,,,,0000833079-24-000090,2024-07-24,mth-20240724.htm,True,3119,mth20240630earningsrelease.htm,1,1,26484,0000833079-24-000092,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MTRN,1104657,$100M-$500M,doc_quality_passed,,,,0001104657-24-000112,2024-08-05,mtrn-20240805.htm,True,2872,q22024pressrelease.htm,1,1,24627,0001104657-24-000116,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MTRX,866273,$500M-$1B,doc_quality_passed,,,,0000866273-24-000087,2024-09-09,mtrx-20240909.htm,True,3569,a063024ex99earningsrelease.htm;matrixslogoprimaryrgba01a05.gif,1,2,34623,0000866273-24-000092,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MTSI,1493594,$100M-$500M,doc_quality_passed,,,,0001493594-24-000050,2024-08-01,mtsi-20240801.htm,True,3023,ex99_1earningsreleaseq3fy24.htm,1,1,21940,0001493594-24-000052,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MTUS,1598428,$100M-$500M,doc_quality_passed,,,,0000950170-24-094023,2024-08-08,mtus-20240808.htm,True,4153,mtus-ex99_1.htm,1,1,43733,0000950170-24-094053,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MTW,61986,$500M-$1B,doc_quality_passed,,,,0000950170-24-092935,2024-08-07,mtw-20240807.htm,True,2973,mtw-ex99_1.htm,1,1,27010,0000950170-24-094032,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MTX,891014,$500M-$1B,doc_quality_passed,,,,0000891014-24-000086,2024-07-25;2024-07-29,form8k_0725.htm,True,3031,ex99_1.htm;ex99_2.htm;exhibit99_1.htm,1,3,23154,0000891014-24-000089,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MUR,717423,$500M-$1B,doc_quality_passed,,,,0000717423-24-000024,2024-08-08,mur-20240808.htm,True,3341,mur-2024q2xex991.htm;newsreleaseimage.gif,2,2,48248,0000717423-24-000026,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MWA,1350593,$500M-$1B,doc_quality_passed,,,,0001350593-24-000053,2024-08-05,mwa-20240805.htm,True,3432,exhibit991pressreleasefy24.htm,1,1,35460,0001350593-24-000058,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MXL,1288469,$100M-$500M,doc_quality_passed,,,,0001288469-24-000111,2024-07-24,mxl-20240724.htm,True,3543,a6302024exhibit991.htm,1,1,31481,0001288469-24-000112,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MYE,69488,$100M-$500M,doc_quality_passed,,,,0000950170-24-088939,2024-08-01,mye-20240801.htm,True,5234,mye-ex99_1.htm,1,1,29590,0000950170-24-089272,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MYGN,899923,$100M-$500M,doc_quality_passed,,,,0000899923-24-000036,2024-08-06,mygn-20240806.htm,True,9340,mygn-xq224earningsreleasex.htm,1,1,35455,0000899923-24-000041,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,MZTI,57515,$1B-$2B,doc_quality_passed,,,,0000057515-24-000019,2024-08-22,lanc-20240822.htm,True,3088,a4q24earn6-30x24.htm,1,1,15205,0000057515-24-000020,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NATL,0001974138,$500M-$1B,doc_quality_passed,,,,0001974138-24-000047,2024-08-13,natl-20240813.htm,True,3892,ex-991ncratleosq22024earni.htm;exhibit992-q22024callsli.htm,2,2,74438,0001974138-24-000049,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NATR,275053,$100M-$500M,doc_quality_passed,,,,0001628280-24-036412,2024-08-09,natr-20240808.htm,True,3573,natrq22024earningsrelease.htm,1,1,21986,0001628280-24-036235,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NBIX,914475,$100M-$500M,doc_quality_passed,,,,0000914475-24-000180,2024-08-01,nbix-20240801.htm,True,3350,q2-2024xearningsrelease.htm,1,1,23722,0000914475-24-000181,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NBR,1163739,$500M-$1B,doc_quality_passed,,,,0001104659-24-080357,2024-07-17;2024-07-23,tm2419650d1_8k.htm,True,3764,tm2419650d1_ex99-1.htm;tm2420005d1_ex99-1.htm;tm2420005d1_ex99-2.htm,1,3,7120,0001558370-24-010228,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NBTB,790359,$100M-$500M,doc_quality_passed,,,,0001140361-24-033739,2024-07-22,ef20032759_8k.htm,True,3190,ef20032759_ex99-1.htm,1,1,39477,0001140361-24-036613,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NCNO,0001902733,$100M-$500M,doc_quality_passed,,,,0001902733-24-000150,2024-08-27,ncno-20240827.htm,True,3506,secondquarterfy25earningsp.htm,1,1,27491,0001902733-24-000152,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NDAQ,1120193,$1B-$2B,doc_quality_passed,,,,0001193125-24-184292,2024-07-25,d779391d8k.htm,True,4726,d779391dex991.htm;d779391dex992.htm,2,2,52048,0001120193-24-000014,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NDLS,1275158,$100M-$500M,doc_quality_passed,,,,0001275158-24-000083,2024-08-07,ndls-20240807.htm,True,3429,a2024q2ex991pressrelease.htm,1,1,27671,0001275158-24-000084,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NDSN,72331,$1B-$2B,doc_quality_passed,,,,0000072331-24-000108,2024-08-21,ndsn-20240821.htm,True,3550,ndsn-q320248kxex991.htm,1,1,19087,0000072331-24-000111,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NE,0001895262,$500M-$1B,doc_quality_passed,,,,0001628280-24-033765,2024-07-31,ne-20240731.htm,True,4464,exhibit991-2024q2pressrele.htm,1,1,26445,0001628280-24-033932,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NEM,1164727,$2B-$10B,doc_quality_passed,,,,0001164727-24-000035,2024-07-24,nem-20240724.htm,True,3480,newmontq22024earningsrelea.htm,1,1,104285,0001164727-24-000039,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NEO,1077183,$100M-$500M,doc_quality_passed,,,,0001077183-24-000106,2024-07-29,neo-20240729.htm,True,3235,a99-106302024earningsrelea.htm,1,1,30724,0001077183-24-000109,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NEOG,711377,$500M-$1B,doc_quality_passed,,,,0000950170-24-087499,2024-07-30,neog-20240730.htm,True,3181,neog-ex99_1.htm,1,1,21250,0000950170-24-087670,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NET,1477333,$100M-$500M,doc_quality_passed,,,,0001477333-24-000069,2024-08-01,cloud-20240801.htm,True,4514,q224exhibit991.htm,1,1,32841,0001477333-24-000070,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NEWT,1587987,$100M-$500M,doc_quality_passed,,,,0001587987-24-000160,2024-07-24;2024-09-16,newt-20240724.htm,True,4412,securitizationrelease202.htm,1,1,10541,0001587987-24-000168,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NEWTG,1587987,$100M-$500M,doc_quality_passed,,,,0001587987-24-000160,2024-07-24;2024-09-16,newt-20240724.htm,True,4412,securitizationrelease202.htm,1,1,10541,0001587987-24-000168,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NFE,1749723,$500M-$1B,doc_quality_passed,,,,0001749723-24-000069,2024-08-09,nfe-20240809.htm,True,3509,nfe-06302024x8xkex991.htm,1,1,37056,0001749723-24-000072,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NFLX,1065280,$2B-$10B,doc_quality_passed,,,,0001065280-24-000199,2024-07-18,nflx-20240718.htm,True,4116,ex991_q224.htm,1,1,32362,0001065280-24-000200,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NGVT,1653477,$100M-$500M,doc_quality_passed,,,,0001653477-24-000080,2024-07-31,ngvt-20240731.htm,True,4115,ex99106302024.htm,1,1,50223,0001653477-24-000082,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NI,1111711,$1B-$2B,doc_quality_passed,,,,0001111711-24-000031,2024-08-07,nix-20240807.htm,True,3275,ni-ex991_2024630.htm,1,1,12544,0001111711-24-000032,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NJR,356309,$500M-$1B,doc_quality_passed,,,,0001140361-24-035795,2024-08-06,ef20033431_8k.htm,True,3991,ef20033431_ex99-1.htm;ef20033431_ex99-2.htm,2,2,74838,0000356309-24-000043,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NMIH,1547903,$100M-$500M,doc_quality_passed,,,,0001547903-24-000138,2024-07-30,nmih-20240730.htm,True,3324,exhibit991q22024.htm,1,1,43049,0001547903-24-000139,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NMRK,1690680,$500M-$1B,doc_quality_passed,,,,0001690680-24-000021,2024-08-02,nmrk-20240802.htm,True,5362,nmrkex991080224.htm,1,1,78816,0001690680-24-000025,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NNBR,918541,$100M-$500M,doc_quality_passed,,,,0000918541-24-000113,2024-08-07,nnbr-20240807.htm,True,4525,nnbrearningspresentation.htm;pressrelease2024-q2.htm,2,2,49555,0000918541-24-000115,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NOC,1133421,$2B-$10B,doc_quality_passed,,,,0001133421-24-000050,2024-07-25,noc-20240725.htm,True,3353,noc-06302024xearningsrelea.htm,1,1,36890,0001133421-24-000052,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NOG,1104485,$500M-$1B,doc_quality_passed,,,,0001104485-24-000142,2024-07-29;2024-07-30,nog-20240729.htm,True,2784,shareholderreturnupdateq22.htm;exhibit991-2024qx2earnings.htm,1,2,7176,0001104485-24-000147,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NOVT,1076930,$100M-$500M,doc_quality_passed,,,,0000950170-24-091213,2024-08-06,novt-20240806.htm,True,3206,novt-ex99_1.htm,1,1,34244,0000950170-24-091261,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NPKI,71829,$100M-$500M,doc_quality_passed,,,,0000071829-24-000090,2024-08-05,nr-20240805.htm,True,4871,a2024q28k-erex991.htm,1,1,29646,0000071829-24-000092,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NPO,1164863,$1B-$2B,doc_quality_passed,,,,0001164863-24-000029,2024-08-06,npo-20240806.htm,True,3331,q22024npoearningsrelease.htm,1,1,35362,0001164863-24-000034,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NRDS,0001625278,$100M-$500M,doc_quality_passed,,,,0001625278-24-000140,2024-07-31,nrds-20240731.htm,True,3910,earningsreleaseq2fy24.htm,1,1,24557,0001625278-24-000141,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NRG,1013871,$2B-$10B,doc_quality_passed,,,,0001013871-24-000014,2024-08-08,nrg-20240808.htm,True,2913,nrgq22024ex991.htm,1,1,57401,0001013871-24-000015,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NSC,702165,$2B-$10B,doc_quality_passed,,,,0001552781-24-000408,2024-07-25,e24315_nsc-8k.htm,True,3661,e24315_ex99-1.htm;e24315_ex99-2.htm,2,2,12684,0000702165-24-000028,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NSIT,932696,$2B-$10B,doc_quality_passed,,,,0001628280-24-033897,2024-08-01,nsit-20240801.htm,True,3460,ex992.htm;nsit-20240801xerx8kex991.htm,2,2,86132,0001628280-24-034041,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NSP,1000753,$1B-$2B,doc_quality_passed,,,,0001000753-24-000043,2024-08-01,nsp-20240801.htm,True,2869,a06302024-ex991earningsrel.htm,1,1,21231,0001000753-24-000046,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NSSC,69633,$100M-$500M,doc_quality_passed,,,,0001558370-24-012472,2024-08-26,nssc-20240822x8k.htm,True,3528,nssc-20240822xex99d1.htm,1,1,24522,0001558370-24-012547,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NTAP,1002047,$2B-$10B,doc_quality_passed,,,,0000950170-24-101383,2024-08-28,ntap-20240822.htm,True,4279,ntap-ex99_1.htm,1,1,42678,0000950170-24-101408,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NTCT,1078075,$500M-$1B,doc_quality_passed,,,,0001628280-24-032902,2024-07-25,ntct-20240725.htm,True,3472,q1fy25pressreleasedoc.htm,1,1,25931,0001628280-24-034721,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NTGR,1122904,$100M-$500M,doc_quality_passed,,,,0000950170-24-088580,2024-07-31,ntgr-20240731.htm,True,3322,ntgr-ex99_1.htm,1,1,32694,0000950170-24-089944,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NTNX,1618732,$1B-$2B,doc_quality_passed,,,,0000950170-24-101375,2024-08-28,ntnx-20240828.htm,True,3618,ntnx-ex99_1.htm,1,1,32920,0000950170-24-108159,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NTRA,1604821,$100M-$500M,doc_quality_passed,,,,0001104659-24-087273,2024-08-08,tm2420614d1_8k.htm,True,3657,tm2420614d1_ex99-1.htm;tm2420614d1_ex99-2.htm,2,2,34146,0001558370-24-011666,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NTRS,73124,$1B-$2B,doc_quality_passed,,,,0000073124-24-000203,2024-07-17,ntrs-20240717.htm,True,4362,q22024earningsreleaseex991.htm;q22024presentationmateri.htm,2,2,47019,0000073124-24-000206,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NUE,73309,$2B-$10B,doc_quality_passed,,,,0001193125-24-182285,2024-07-22,d860082d8k.htm,True,3895,d860082dex991.htm;d860082dex992.htm,2,2,45594,0000950170-24-092479,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NUS,1021561,$100M-$500M,doc_quality_passed,,,,0001140361-24-036406,2024-08-08,ef20033803_8k.htm,True,3364,ef20033803_ex99-1.htm,1,1,23137,0001140361-24-036467,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NVCR,1645113,$100M-$500M,doc_quality_passed,,,,0001645113-24-000018,2024-07-25,nvcr-20240725.htm,True,2866,nvcr-20240630xpr.htm,1,1,13381,0001645113-24-000019,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NVDA,1045810,$2B-$10B,doc_quality_passed,,,,0001045810-24-000262,2024-08-28,nvda-20240828.htm,True,3986,q2fy25cfocommentary.htm;q2fy25pr.htm,2,2,39035,0001045810-24-000264,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NVR,906163,$2B-$10B,doc_quality_passed,,,,0000906163-24-000094,2024-07-23,nvr-20240723.htm,True,3151,q22024ex991_earningsrelease.htm,1,1,12541,0000906163-24-000109,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NVRI,45876,$500M-$1B,doc_quality_passed,,,,0000045876-24-000045,2024-08-01,nvri-20240801.htm,True,3292,pressreleasefinancialstate.htm,1,1,46862,0000045876-24-000048,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NWE,0001993004,$100M-$500M,doc_quality_passed,,,,0001993004-24-000073,2024-07-31,nwe-20240730.htm,True,5123,ex991pressreleaseq22024.htm;exh992investorpresq224.htm,2,2,82129,0001993004-24-000072,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NWL,814453,$1B-$2B,doc_quality_passed,,,,0000814453-24-000102,2024-07-26,nwl-20240726.htm,True,3542,exhibit991_q2xjunex2024.htm,1,1,50560,0000814453-24-000106,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NWN,1733998,$100M-$500M,doc_quality_passed,,,,0001733998-24-000091,2024-08-02,nwn-20240802.htm,True,10150,a2024q2ex991pressreleasedo.htm,1,1,28652,0001733998-24-000093,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,NWS,1564708,$2B-$10B,doc_quality_passed,,,,0001564708-24-000390,2024-08-08,nws-20240808.htm,True,3550,release-q4fy2024.htm,1,1,58878,0001564708-24-000408,,False,0,True,False,ready,missing_periodic_doc_name
