quarter,ticker,cik,metadata_status,item_202_8k_count,item_202_event_dates,item_202_accessions,primary_8k_docs,earnings_exhibit_docs,earnings_exhibit_doc_count,latest_periodic_form,latest_periodic_filing_date,latest_periodic_accession,latest_periodic_doc,primary_8k_cached_count,earnings_exhibit_cached_count,periodic_cached,ready_for_earnings_extraction,ready_for_periodic_extraction,quality_fail_reasons,audit_reasons,elapsed_seconds
2024Q3,ACLS,1113232,ok,2,2024-07-09;2024-07-31,0001104659-24-078460;0001104659-24-084348,tm2419004d1_8k.htm;tm2420392d1_8k.htm,tm2419004d1_ex99-1.htm;tm2420392d1_ex99-1.htm,2,10-Q,2024-08-01,0001558370-24-010589,acls-20240630x10q.htm,2,2,True,True,True,,ready,2.42
2024Q3,ACT,1823529,ok,1,2024-07-31,0001823529-24-000157,act-20240731.htm,a2q24earningsrelease.htm,1,10-Q,2024-08-02,0001823529-24-000160,act-20240630.htm,1,1,True,True,True,,ready,1.45
2024Q3,ACVA,1637873,ok,1,2024-08-07,0001628280-24-035624,acva-20240807.htm,q2-24earningspressrelease.htm,1,10-Q,2024-08-07,0001628280-24-035701,acva-20240630.htm,1,1,True,True,True,,ready,1.47
2024Q3,ADBE,796343,ok,1,2024-09-12,0000796343-24-000200,adbe-20240912.htm,adbeex991q324.htm,1,10-Q,2024-09-25,0000796343-24-000208,adbe-20240830.htm,1,1,True,True,True,,ready,0.83
2024Q3,ADEA,1803696,ok,1,2024-08-06,0000950170-24-091759,adea-20240806.htm,adea-ex99_1.htm,1,10-Q,2024-08-07,0000950170-24-092744,adea-20240630.htm,1,1,True,True,True,,ready,2.40
2024Q3,ADI,6281,ok,1,2024-08-21,0000006281-24-000158,adi-20240821.htm,adi3q24exhibit991earnings.htm,1,10-Q,2024-08-21,0000006281-24-000159,adi-20240803.htm,1,1,True,True,True,,ready,1.42
2024Q3,ADNT,1670541,ok,1,2024-08-06,0001670541-24-000095,adnt-20240806.htm,a08062024adientform8-kex991.htm,1,10-Q,2024-08-06,0001670541-24-000098,adnt-20240630.htm,1,1,True,True,True,,ready,1.34
2024Q3,ADSK,769397,ok,1,2024-08-29,0000769397-24-000147,adsk-20240829.htm,q225pressrelease.htm,1,10-Q,2024-09-03,0000769397-24-000150,adsk-20240731.htm,1,1,True,True,True,,ready,1.97
2024Q3,ADTN,926282,ok,1,2024-08-06,0000950170-24-091207,adtn-20240805.htm,adtn-ex99_1.htm;adtn-ex99_2.htm,2,10-Q,2024-08-09,0000950170-24-094602,adtn-20240630.htm,1,2,True,True,True,,ready,2.24
2024Q3,ADUS,1468328,ok,1,2024-08-05,0001193125-24-193948,d881333d8k.htm,d881333dex991.htm,1,10-Q,2024-08-06,0000950170-24-091763,adus-20240630.htm,1,1,True,True,True,,ready,1.56
2024Q3,ADV,1776661,ok,1,2024-08-07,0000950170-24-092266,adv-20240807.htm,adv-ex99_1.htm;adv-ex99_2.htm,2,10-Q,2024-08-09,0000950170-24-094741,adv-20240630.htm,1,2,True,True,True,,ready,1.81
2024Q3,AEE,1002910,ok,1,2024-08-01,0001002910-24-000098,aee-20240801.htm,q22024ex991earningsrelease.htm;q22024ex992earningsrelease.htm,2,10-Q,2024-08-05,0001002910-24-000101,aee-20240630.htm,1,2,True,True,True,,ready,2.10
2024Q3,AEIS,927003,ok,1,2024-07-30,0001558370-24-010373,aeis-20240730x8k.htm,aeis-20240730xex99d1.htm,1,10-Q,2024-07-30,0001558370-24-010375,aeis-20240630x10q.htm,1,1,True,True,True,,ready,1.77
2024Q3,AEO,919012,ok,1,2024-08-29,0000950170-24-101592,aeo-20240829.htm,aeo-ex99_1.htm,1,10-Q,2024-08-29,0000950170-24-101854,aeo-20240803.htm,1,1,True,True,True,,ready,10.84
2024Q3,AEP,4904,ok,1,2024-07-30,0000004904-24-000080,aep-20240730.htm,a2q20248kpressreleaseex991.htm,1,10-Q,2024-07-30,0000004904-24-000081,aep-20240630.htm,1,1,True,True,True,,ready,3.37
2024Q3,AES,874761,ok,1,2024-08-01,0000874761-24-000056,aes-20240801.htm,q22024earningsreleaseexs.htm,1,10-Q,2024-08-01,0000874761-24-000054,aes-20240630.htm,1,1,True,True,True,,ready,2.21
2024Q3,AESI,0001984060,ok,1,2024-08-05,0000950170-24-090850,aesi-20240805.htm,aesi-ex99_1.htm,1,10-Q,2024-08-06,0000950170-24-091945,aesi-20240630.htm,1,1,True,True,True,,ready,1.52
2024Q3,AFL,4977,ok,1,2024-07-31,0000004977-24-000138,afl-20240731.htm,aflex991-q22024.htm;aflex993teleconferencespee.htm,2,10-Q,2024-08-01,0000004977-24-000140,afl-20240630.htm,1,2,True,True,True,,ready,3.28
2024Q3,AFRM,1820953,ok,1,2024-08-28,0001820953-24-000033,afrm-20240828.htm,afrm-q424shareholderlett.htm,1,10-K,2024-08-28,0001820953-24-000035,afrm-20240630.htm,1,1,True,True,True,,ready,1.58
2024Q3,AGX,100591,ok,1,2024-09-05,0001558370-24-012610,agx-20240905x8k.htm,agx-20240905xex99d1.htm,1,10-Q,2024-09-05,0001558370-24-012611,agx-20240731x10q.htm,1,1,True,True,True,,ready,1.84
2024Q3,AGYS,78749,ok,1,2024-07-22,0000950170-24-085249,agys-20240722.htm,agys-ex99_1.htm,1,10-Q,2024-07-26,0000950170-24-086879,agys-20240630.htm,1,1,True,True,True,,ready,1.53
2024Q3,AHCO,1725255,ok,1,2024-08-06,0001628280-24-034954,ahco-20240806.htm,ahco-20240806x8k_ex991.htm,1,10-Q,2024-08-06,0001628280-24-035235,ahco-20240630.htm,1,1,True,True,True,,ready,9.47
2024Q3,AHR,1632970,ok,1,2024-08-05,0001632970-24-000076,ahr-20240805.htm,exhibit991q22024earningsre.htm;exhibit992q22024suppleme.htm,2,10-Q,2024-08-09,0001632970-24-000085,gahr-20240630.htm,1,2,True,True,True,,ready,1.91
2024Q3,AHRT,1569187,ok,1,2024-08-07,0001569187-24-000117,ahh-20240807.htm,ahh2024q2ex991earningsrele.htm;ex992_q22024supplemental.htm,2,10-Q,2024-08-07,0001569187-24-000119,ahh-20240630.htm,1,2,True,True,True,,ready,1.77
2024Q3,AI,1577526,ok,1,2024-09-04,0001628280-24-039310,ai-20240904.htm,ex991-fy25xq1earnings.htm,1,10-Q,2024-09-05,0001628280-24-039467,ai-20240731.htm,1,1,True,True,True,,ready,2.51
2024Q3,AIOT,1774170,ok,2,2024-08-05;2024-08-22,0001493152-24-030281;0001493152-24-033495,form8-k.htm;form8-k.htm,ex99-1.htm;ex99-1.htm,2,10-Q,2024-08-28,0001628280-24-038616,aiot-20240630.htm,2,2,True,True,True,,ready,2.63
2024Q3,AJG,354190,ok,1,2024-07-25,0001193125-24-184856,d841953d8k.htm,d841953dex991.htm;d841953dex992.htm,2,10-Q,2024-07-26,0000950170-24-086937,ajg-20240630.htm,1,1,True,True,True,earnings_exhibit:exhibit_not_earnings_like,ready,2.86
2024Q3,AKAM,1086222,ok,1,2024-08-08,0001086222-24-000197,akam-20240808.htm,exhibit991-q22024.htm,1,10-Q,2024-08-08,0001086222-24-000199,akam-20240630.htm,1,1,True,True,True,,ready,1.75
2024Q3,ALB,915913,ok,1,2024-07-31,0000915913-24-000137,alb-20240731.htm,a2q24earningsreleaseex991.htm,1,10-Q,2024-07-31,0000915913-24-000139,alb-20240630.htm,1,1,True,True,True,,ready,9.24
2024Q3,ALG,897077,ok,1,2024-07-31,0000897077-24-000095,alg-20240731.htm,ex991q22024.htm,1,10-Q,2024-07-31,0000897077-24-000096,alg-20240630.htm,1,1,True,True,True,,ready,1.72
2024Q3,ALGM,866291,ok,2,2024-07-23;2024-08-01,0000950103-24-010519;0000950170-24-088944,dp214872_8k.htm;algm-20240801.htm,dp214872_ex9901.htm;algm-ex99_1.htm,2,10-Q,2024-08-02,0000950170-24-089610,algm-20240628.htm,2,2,True,True,True,,ready,2.79
2024Q3,ALGN,1097149,ok,1,2024-07-24,0001097149-24-000045,algn-20240724.htm,algn-q224earningspressrele.htm,1,10-Q,2024-08-02,0001097149-24-000049,algn-20240630.htm,1,1,True,True,True,,ready,1.97
2024Q3,ALGT,1362468,ok,1,2024-07-31,0001362468-24-000040,algt-20240731.htm,a2024q28-kex991.htm,1,10-Q,2024-08-06,0001362468-24-000043,algt-20240630.htm,1,1,True,True,True,,ready,1.64
2024Q3,ALKS,1520262,ok,1,2024-07-24,0000950170-24-085860,alks-20240724.htm,alks-ex99_1.htm;alks-ex99_2.htm,2,10-Q,2024-07-24,0000950170-24-085873,alks-20240630.htm,1,2,True,True,True,,ready,2.80
2024Q3,ALLE,1579241,ok,1,2024-07-24,0001579241-24-000044,alle-20240724.htm,exhibit991-pressreleasedat.htm,1,10-Q,2024-07-24,0001579241-24-000045,alle-20240630.htm,1,1,True,True,True,,ready,1.53
2024Q3,ALRM,1459200,ok,1,2024-08-08,0001459200-24-000020,alrm-20240808.htm,ex991earningsreleasejune30.htm,1,10-Q,2024-08-08,0001459200-24-000021,alrm-20240630.htm,1,1,True,True,True,,ready,1.61
2024Q3,ALTG,1759824,ok,1,2024-08-07,0000950170-24-092824,altg-20240807.htm,altg-ex99_1.htm,1,10-Q,2024-08-07,0000950170-24-092871,altg-20240630.htm,1,1,True,True,True,,ready,1.84
2024Q3,AMC,1411579,ok,3,2024-07-22;2024-07-24;2024-08-02,0001104659-24-081453;0001104659-24-082365;0001411579-24-000058,tm2419663d1_8k.htm;tm2420072d1_8k.htm;amc-20240802x8k.htm,tm2419663d1_ex99-1.htm;tm2420072d1_ex99-1.htm;amc-20240802xex99d1.htm,3,10-Q,2024-08-02,0001411579-24-000060,amc-20240630x10q.htm,3,2,True,True,True,earnings_exhibit:exhibit_not_earnings_like,ready,12.41
2024Q3,AMCX,1514991,ok,1,2024-08-09,0001514991-24-000032,amcx-20240809.htm,amcx-80924ex991.htm,1,10-Q,2024-08-09,0001514991-24-000034,amcx-20240630.htm,1,1,True,True,True,,ready,1.93
2024Q3,AMD,2488,ok,1,2024-07-30,0000002488-24-000121,amd-20240730.htm,amdq224earningsslides.htm,1,10-Q,2024-07-31,0000002488-24-000123,amd-20240629.htm,1,1,True,True,True,,ready,10.82
2024Q3,AME,1037868,ok,1,2024-08-01,0001037868-24-000045,ame-20240801.htm,ametek8kexhibit9918-1x24.htm,1,10-Q,2024-08-01,0001037868-24-000048,ame-20240630.htm,1,1,True,True,True,,ready,2.05
2024Q3,AMGN,318154,ok,1,2024-08-06,0000318154-24-000033,amgn-20240806.htm,amgn-20240630earningsrelea.htm,1,10-Q,2024-08-07,0000318154-24-000035,amgn-20240630.htm,1,1,True,True,True,,ready,10.71
2024Q3,AMKR,1047127,ok,1,2024-07-29,0001047127-24-000156,amkr-20240729.htm,amkr6302024erex-991.htm,1,10-Q,2024-07-30,0001047127-24-000159,amkr-20240630.htm,1,1,True,True,True,,ready,4.66
2024Q3,AMN,1142750,ok,1,2024-08-08,0000950142-24-002148,eh240517074_8k.htm,eh240517074_ex9901.htm,1,10-Q,2024-08-09,0001142750-24-000050,amn-20240630.htm,1,1,True,True,True,,ready,1.50
2024Q3,AMPH,1297184,ok,1,2024-08-07,0001297184-24-000045,amph-20240807x8k.htm,amph-20240807xex99d1.htm,1,10-Q,2024-08-09,0001297184-24-000048,amph-20240630x10q.htm,1,1,True,True,True,,ready,1.87
2024Q3,AMR,1704715,ok,1,2024-08-05,0001704715-24-000117,amr-20240805.htm,pressrelease6302024.htm,1,10-Q,2024-08-05,0001704715-24-000119,amr-20240630.htm,1,1,True,True,True,,ready,1.95
2024Q3,AMRX,1723128,ok,1,2024-08-09,0001723128-24-000030,amrx-20240807.htm,amrx-q22024ex992.htm;amrx-q22024xex991ipx203app.htm,2,10-Q,2024-08-09,0001723128-24-000032,amrx-20240630.htm,1,2,True,True,True,,ready,1.61
2024Q3,AMT,1053507,ok,1,2024-07-30,0001053507-24-000103,amt-20240730.htm,pressreleaseq22024.htm,1,10-Q,2024-07-30,0001053507-24-000105,amt-20240630.htm,1,1,True,True,True,,ready,2.08
2024Q3,AMWD,794619,ok,1,2024-08-27,0000794619-24-000067,amwd-20240827.htm,ex991202407318k.htm,1,10-Q,2024-08-27,0000794619-24-000070,amwd-20240731.htm,1,1,True,True,True,,ready,1.81
2024Q3,ANDE,821026,ok,1,2024-08-06,0000821026-24-000179,ande-20240806.htm,q22024ex-99pressrelease.htm,1,10-Q,2024-08-07,0000821026-24-000185,ande-20240630.htm,1,1,True,True,True,,ready,2.30
2024Q3,ANET,1596532,ok,1,2024-07-30,0001596532-24-000277,anet-20240730.htm,ex991q224-earningsrelease.htm,1,10-Q,2024-07-31,0001596532-24-000279,anet-20240630.htm,1,1,True,True,True,,ready,2.00
2024Q3,ANF,1018840,ok,1,2024-08-29,0001018840-24-000066,anf-20240828.htm,q22024investorpresentati.htm;q22024pressrelease.htm,2,10-Q,2024-09-06,0001018840-24-000071,anf-20240803.htm,1,2,True,True,True,,ready,2.28
2024Q3,ANGI,1705110,ok,1,2024-08-15,0001705110-24-000082,angi-20240806.htm,q22024earningsrelease1.htm,1,10-Q,2024-08-07,0001705110-24-000078,angi-20240630.htm,1,1,True,True,True,,ready,4.01
2024Q3,ANGO,1275187,ok,2,2024-07-16;2024-07-16,0001140361-24-033242;0001140361-24-033240,ef20032488_8k.htm;ef20032494_8k.htm,ef20032488_ex99-1.htm;ef20032488_ex99-2.htm;ef20032494_ex99-1.htm,3,10-K,2024-07-25,0001628280-24-032989,ango-20240531.htm,2,3,True,True,True,,ready,20.23
2024Q3,AON,315293,ok,1,2024-07-26,0001628280-24-033048,aon-20240726.htm,ex991prq22024.htm,1,10-Q,2024-07-26,0001628280-24-033161,aon-20240630.htm,1,1,True,True,True,,ready,1.91
2024Q3,AOS,91142,ok,1,2024-07-23,0000091142-24-000147,aos-20240723.htm,a6302024exhibit991.htm,1,10-Q,2024-07-24,0000091142-24-000151,aos-20240630.htm,1,1,True,True,True,,ready,1.39
2024Q3,AOSL,1387467,ok,1,2024-08-07,0001387467-24-000066,aosl-20240807.htm,exhibit991earningreleaseju.htm;exhibit992earningreleaseju.htm,2,10-K,2024-08-23,0001387467-24-000073,aosl-20240630.htm,1,2,True,True,True,,ready,1.86
2024Q3,APAM,1517302,ok,1,2024-07-23,0001517302-24-000052,apam-20240723.htm,artisan2q24earningsrelease.htm;artisan2q24pressrelease.htm,2,10-Q,2024-07-26,0001517302-24-000057,apam-20240630.htm,1,2,True,True,True,,ready,2.03
2024Q3,APD,2969,ok,1,2024-08-01,0000002969-24-000041,apd-20240801.htm,exhibit99130jun24.htm,1,10-Q,2024-08-01,0000002969-24-000043,apd-20240630.htm,1,1,True,True,True,,ready,1.61
2024Q3,APEI,1201792,ok,1,2024-08-06,0001104659-24-086254,tm2420705d1_8k.htm,tm2420705d1_ex99-1.htm;tm2420705d1_ex99-2.htm,2,10-Q,2024-08-06,0001201792-24-000013,apei-20240630.htm,1,2,True,True,True,,ready,1.89
2024Q3,APH,820313,ok,1,2024-07-24,0001558370-24-010011,aph-20240724x8k.htm,aph-20240724xex99d1.htm,1,10-Q,2024-07-26,0001558370-24-010246,aph-20240630x10q.htm,1,1,True,True,True,,ready,7.65
2024Q3,APLE,1418121,ok,1,2024-08-05,0000950170-24-090772,aple-20240805.htm,aple-ex99_1.htm,1,10-Q,2024-08-05,0000950170-24-090771,aple-20240630.htm,1,1,True,True,True,,ready,2.13
2024Q3,APO,0001858681,ok,1,2024-08-01,0001858681-24-000090,apo-20240801.htm,agmearningsrelease2q2024.htm;erex9912q2024.htm,2,10-Q,2024-08-08,0001858681-24-000096,apo-20240630.htm,1,2,True,True,True,,ready,2.97
2024Q3,APP,1751008,ok,1,2024-08-07,0001751008-24-000053,app-20240807.htm,a2q24applovinshareholder.htm;exhibit991-pressreleasedat.htm,2,10-Q,2024-08-07,0001751008-24-000055,app-20240630.htm,1,1,True,True,True,earnings_exhibit:earnings_exhibit_too_short,ready,1.39
2024Q3,APPF,1433195,ok,1,2024-07-25,0001433195-24-000103,appf-20240725.htm,appfq22024exhibit991.htm,1,10-Q,2024-07-26,0001433195-24-000106,appf-20240630.htm,1,1,True,True,True,,ready,1.23
2024Q3,APPN,1441683,ok,1,2024-08-01,0001441683-24-000068,appn-20240801.htm,appnex991earningsrelease-0.htm,1,10-Q,2024-08-01,0001441683-24-000070,appn-20240630.htm,1,1,True,True,True,,ready,2.75
2024Q3,APTV,1521332,ok,1,2024-08-01,0001521332-24-000055,aptv-20240801.htm,aptvq22024ex991.htm,1,10-Q,2024-08-01,0001521332-24-000059,aptv-20240630.htm,1,1,True,True,True,,ready,1.54
2024Q3,ARCB,894405,ok,1,2024-08-02,0001558370-24-010640,arcb-20240802x8k.htm,arcb-20240802xex99d1.htm;arcb-20240802xex99d2.htm;arcb-20240802xex99d3.htm,3,10-Q,2024-08-02,0001558370-24-010701,arcb-20240630x10q.htm,1,3,True,True,True,,ready,10.79
2024Q3,ARES,1176948,ok,1,2024-08-02,0001628280-24-034260,ares-20240802.htm,a2024q2-ex991.htm;a2024q2-ex992earningspre.htm,2,10-Q,2024-08-07,0001628280-24-035320,ares-20240630.htm,1,2,True,True,True,,ready,2.51
2024Q3,ARLO,1736946,ok,1,2024-08-08,0001736946-24-000033,arlo-20240808.htm,arloearningsrelease-ex991_.htm,1,10-Q,2024-08-08,0001736946-24-000035,arlo-20240630.htm,1,1,True,True,True,,ready,1.67
2024Q3,ARLP,1086600,ok,1,2024-07-29,0001558370-24-010256,arlp-20240724x8k.htm,arlp-20240724xex99d1.htm;arlp-20240724xex99d2.htm,2,10-Q,2024-08-07,0001558370-24-011365,arlp-20240630x10q.htm,1,2,True,True,True,,ready,1.92
2024Q3,AROC,1389050,ok,2,2024-07-22;2024-07-31,0001104659-24-081572;0001389050-24-000032,tm2419927d1_8k.htm;aroc-20240730x8k.htm,tm2419927d1_ex99-1.htm;tm2419927d1_ex99-2.htm;tm2419927d1_ex99-3.htm;aroc-20240730xex99.htm,4,10-Q,2024-07-31,0001389050-24-000035,aroc-20240630x10q.htm,2,3,True,True,True,earnings_exhibit:exhibit_not_earnings_like,ready,3.46
2024Q3,ARRY,1820721,ok,1,2024-08-08,0001820721-24-000060,arry-20240808.htm,a2024_q2earningspresenta.htm;exhibit9912024q2pressrelea.htm,2,10-Q,2024-08-08,0001820721-24-000062,arry-20240630.htm,1,2,True,True,True,,ready,7.70
2024Q3,ARWR,879407,ok,1,2024-08-08,0001628280-24-036113,arwr-20240808.htm,arwr-202408088kex991.htm,1,10-Q,2024-08-08,0001628280-24-036104,arwr-20240630.htm,1,1,True,True,True,,ready,1.55
2024Q3,ASAN,1477720,ok,1,2024-09-03,0001477720-24-000075,asan-20240903.htm,asana8-kex991q2fy25.htm,1,10-Q,2024-09-03,0001477720-24-000078,asan-20240731.htm,1,1,True,True,True,,ready,1.65
2024Q3,ASB,7789,ok,1,2024-07-25,0000007789-24-000058,asb-20240725.htm,asb06302024ex991.htm;asb2q24earningspresentat.htm,2,10-Q,2024-07-30,0000007789-24-000062,asb-20240630.htm,1,2,True,True,True,,ready,3.11
2024Q3,ASGN,890564,ok,1,2024-07-24,0000890564-24-000017,asgn-20240724.htm,earningsrelease-q224.htm,1,10-Q,2024-08-01,0000890564-24-000019,asgn-20240630.htm,1,1,True,True,True,,ready,2.07
2024Q3,ASIX,1673985,ok,1,2024-08-02,0001673985-24-000102,asix-20240802.htm,exhibit99q22024prearningsa.htm,1,10-Q,2024-08-02,0001673985-24-000107,asix-20240630.htm,1,1,True,True,True,,ready,1.50
2024Q3,ASO,1817358,ok,1,2024-09-10,0001817358-24-000170,aso-20240910.htm,exhibit991pressreleaseq220.htm,1,10-Q,2024-09-10,0001817358-24-000174,aso-20240803.htm,1,1,True,True,True,,ready,1.60
2024Q3,ASTH,1083446,ok,1,2024-08-07,0001104659-24-086761,tm2420865d1_8k.htm,tm2420865d1_ex99-1.htm;tm2420865d1_ex99-2.htm,2,10-Q,2024-08-09,0000950170-24-094262,asth-20240630.htm,1,1,True,True,True,earnings_exhibit:earnings_exhibit_too_short;earnings_exhibit:exhibit_not_earnings_like,ready,2.20
2024Q3,ATKR,1666138,ok,1,2024-08-06,0001666138-24-000067,atkr-20240806.htm,atkr3q24exhibit991.htm;q32024earningsdeck-vf.htm,2,10-Q,2024-08-06,0001666138-24-000069,atkr-20240628.htm,1,2,True,True,True,,ready,1.49
2024Q3,ATMU,0001921963,ok,1,2024-08-02,0001921963-24-000096,atmu-20240802.htm,atmu2024q28-kex991.htm,1,10-Q,2024-08-02,0001921963-24-000098,atmu-20240630.htm,1,1,True,True,True,,ready,1.68
2024Q3,ATNI,879585,ok,1,2024-07-25,0001104659-24-082429,tm2420133d1_8k.htm,tm2420133d1_ex99-1.htm,1,10-Q,2024-08-09,0001558370-24-011708,atni-20240630x10q.htm,1,1,True,True,True,,ready,2.54
2024Q3,ATO,731802,ok,1,2024-08-07,0000731802-24-000021,ato-20240807.htm,ato20240807exhibit991.htm,1,10-Q,2024-08-07,0000731802-24-000023,ato-20240630.htm,1,1,True,True,True,,ready,1.73
2024Q3,ATRO,8063,ok,1,2024-08-01,0000008063-24-000043,atro-20240801.htm,ex99120240629-pr.htm,1,10-Q,2024-08-05,0000008063-24-000048,atro-20240629.htm,1,1,True,True,True,,ready,1.38
2024Q3,AVA,104918,ok,1,2024-08-07,0000950170-24-092166,ava-20240807.htm,ava-ex99_1.htm,1,10-Q,2024-08-07,0000950170-24-092162,ava-20240630.htm,1,1,True,True,True,,ready,7.81
2024Q3,AVAV,1368622,ok,1,2024-09-04,0001558370-24-012580,avav-20240904x8k.htm,avav-20240904xex99d1.htm;avav-20240904xex99d2.htm,2,10-Q,2024-09-05,0001558370-24-012587,avav-20240727x10q.htm,1,2,True,True,True,,ready,1.99
2024Q3,AVB,915912,ok,1,2024-08-01,0000915912-24-000013,avb-20240731.htm,q22024ex-991.htm;q22024ex-992.htm,2,10-Q,2024-08-06,0000915912-24-000015,avb-20240630.htm,1,2,True,True,True,,ready,1.93
2024Q3,AVD,5981,ok,1,2024-08-09,0001193125-24-197961,d796763d8k.htm,d796763dex991.htm;d796763dex992.htm,2,10-Q,2024-08-09,0000950170-24-094865,avd-20240630.htm,1,2,True,True,True,,ready,2.09
2024Q3,AVNS,1606498,ok,1,2024-07-31,0001606498-24-000074,avns-20240731.htm,avns2q2024form8kex991.htm,1,10-Q,2024-07-31,0001606498-24-000077,avns-20240630.htm,1,1,True,True,True,,ready,1.65
2024Q3,AVNT,1122976,ok,1,2024-08-06,0001122976-24-000053,avnt-20240806.htm,avnt-20240630xnewsrelease.htm,1,10-Q,2024-08-06,0001122976-24-000057,avnt-20240630.htm,1,1,True,True,True,,ready,5.18
2024Q3,AVNW,1377789,ok,1,2024-09-11,0001377789-24-000036,avnw-20240911.htm,fy24q4pressrelease09112024.htm,1,10-Q,2024-05-01,0001377789-24-000019,avnw-20240329.htm,1,1,True,True,True,,ready,0.84
2024Q3,AVY,8818,ok,1,2024-07-23,0001193125-24-182566,d841269d8k.htm,d841269dex991.htm;d841269dex992.htm,2,10-Q,2024-07-30,0000008818-24-000015,avy-20240629.htm,1,2,True,True,True,,ready,1.65
2024Q3,AWK,1410636,ok,1,2024-07-31,0001410636-24-000135,awk-20240731.htm,ex991-6302024q2pressrelease.htm,1,10-Q,2024-07-31,0001410636-24-000134,awk-20240630.htm,1,1,True,True,True,,ready,1.50
2024Q3,AWR,1056903,ok,1,2024-08-06,0001628280-24-035233,awr-20240806.htm,exhibit991pressrelease2024.htm,1,10-Q,2024-08-06,0001628280-24-035232,awr-20240630.htm,1,1,True,True,True,,ready,2.27
2024Q3,AXON,1069183,ok,1,2024-08-06,0001069183-24-000047,axon-20240806x8k.htm,axon-20240806xex99d1.htm,1,10-Q,2024-08-07,0001069183-24-000049,axon-20240630x10q.htm,1,1,True,True,True,,ready,1.76
2024Q3,AXP,4962,ok,1,2024-07-19,0000004962-24-000051,axp-20240719.htm,q224exhibit991.htm;q224exhibit992.htm,2,10-Q,2024-07-19,0000004962-24-000052,axp-20240630.htm,1,2,True,True,True,,ready,2.42
2024Q3,AZZ,8947,ok,1,2024-07-10,0000008947-24-000152,azz-20240710.htm,exhibit991q1fy25earningsre.htm,1,10-Q,2024-07-10,0000008947-24-000153,azz-20240531.htm,1,1,True,True,True,,ready,1.50
