quarter,ticker,cik,metadata_status,item_202_8k_count,item_202_event_dates,item_202_accessions,primary_8k_docs,earnings_exhibit_docs,earnings_exhibit_doc_count,latest_periodic_form,latest_periodic_filing_date,latest_periodic_accession,latest_periodic_doc,primary_8k_cached_count,earnings_exhibit_cached_count,periodic_cached,ready_for_earnings_extraction,ready_for_periodic_extraction,quality_fail_reasons,audit_reasons
2023Q2,ACGL,947484,ok,1,2023-04-26,0000947484-23-000052,acgl-20230426.htm,ex-991release33123.htm;ex-992supplement33123.htm,2,10-Q,2023-05-04,0000947484-23-000057,acgl-20230331.htm,1,2,True,True,True,,ready
2023Q2,ACH,75252,ok,1,2023-05-05,0000075252-23-000022,omi-20230505.htm,a1q238kprearnings.htm;omi_1q23supplementalearn.htm,2,10-Q,2023-05-05,0000075252-23-000023,omi-20230331.htm,1,2,True,True,True,,ready
2023Q2,ACIW,935036,ok,1,2023-05-04,0000935036-23-000017,aciw-20230504.htm,aciw-20230504ex_991.htm;aciw-20230504_ex992.htm,2,10-Q,2023-05-04,0000935036-23-000019,aciw-20230331.htm,1,2,True,True,True,,ready
2023Q2,ACLS,1113232,ok,1,2023-05-03,0001104659-23-055521,tm2314429d1_8k.htm,tm2314429d1_ex99-1.htm,1,10-Q,2023-05-05,0001558370-23-008317,acls-20230331x10q.htm,1,1,True,True,True,,ready
2023Q2,ACT,1823529,ok,1,2023-05-03,0001823529-23-000085,act-20230503.htm,a1q23earningsrelease.htm,1,10-Q,2023-05-05,0001823529-23-000088,act-20230331.htm,1,1,True,True,True,,ready
2023Q2,ACVA,1637873,ok,1,2023-05-10,0000950170-23-020538,acva-20230510.htm,acva-ex99_1.htm,1,10-Q,2023-05-10,0000950170-23-020647,acva-20230331.htm,1,1,True,True,True,,ready
2023Q2,ADBE,796343,ok,1,2023-06-15,0000796343-23-000133,adbe-20230615.htm,adbeex991q223.htm,1,10-Q,2023-06-28,0000796343-23-000153,adbe-20230602.htm,1,1,True,True,True,,ready
2023Q2,ADEA,1803696,ok,1,2023-05-08,0000950170-23-018774,adea-20230508.htm,adea-ex99_1.htm,1,10-Q,2023-05-08,0000950170-23-018826,adea-20230331.htm,1,1,True,True,True,,ready
2023Q2,ADI,6281,ok,1,2023-05-24,0000006281-23-000151,adi-20230524.htm,adi2q23exhibit991earnings.htm,1,10-Q,2023-05-24,0000006281-23-000152,adi-20230429.htm,1,1,True,True,True,,ready
2023Q2,ADNT,1670541,ok,1,2023-05-03,0001670541-23-000101,adnt-20230503.htm,a05032023adientform8-kex991.htm,1,10-Q,2023-05-03,0001670541-23-000104,adnt-20230331.htm,1,1,True,True,True,,ready
2023Q2,ADSK,769397,ok,1,2023-05-25,0000769397-23-000106,adsk-20230525.htm,q124pressrelease.htm,1,10-Q,2023-06-01,0000769397-23-000110,adsk-20230430.htm,1,1,True,True,True,,ready
2023Q2,ADTN,926282,ok,2,2023-04-11;2023-05-09,0001193125-23-097240;0000950170-23-019145,d499918d8k.htm;adt-20230508.htm,d499918dex991.htm;adt-ex99_1.htm,2,10-Q,2023-05-10,0000950170-23-020333,adtn-20230331.htm,2,2,True,True,True,,ready
2023Q2,ADUS,1468328,ok,1,2023-05-01,0001193125-23-130662,d458411d8k.htm,d458411dex991.htm,1,10-Q,2023-05-02,0000950170-23-016717,adus-20230331.htm,1,1,True,True,True,,ready
2023Q2,ADV,1776661,ok,1,2023-05-10,0000950170-23-020061,adv-20230510.htm,adv-ex99_1.htm;adv-ex99_2.htm,2,10-Q,2023-05-10,0000950170-23-020276,adv-20230331.htm,1,2,True,True,True,,ready
2023Q2,AEE,1002910,ok,1,2023-05-04,0001002910-23-000089,aee-20230504.htm,q12023ex991earningsrelease.htm;q12023ex992earningsrelease.htm,2,10-Q,2023-05-05,0001002910-23-000090,aee-20230331.htm,1,2,True,True,True,,ready
2023Q2,AEIS,927003,ok,1,2023-05-03,0001558370-23-007826,aeis-20230503x8k.htm,aeis-20230503xex99d1.htm,1,10-Q,2023-05-03,0001558370-23-007821,aeis-20230331x10q.htm,1,1,True,True,True,,ready
2023Q2,AEO,919012,ok,1,2023-05-24,0000950170-23-023964,aeo-20230524.htm,aeo-ex99_1.htm,1,10-Q,2023-05-25,0000950170-23-024242,aeo-20230429.htm,1,1,True,True,True,,ready
2023Q2,AEP,4904,ok,1,2023-05-04,0000004904-23-000071,aep-20230504.htm,a1q20238kpressreleaseex991.htm,1,10-Q,2023-05-04,0000004904-23-000072,aep-20230331.htm,1,1,True,True,True,,ready
2023Q2,AES,874761,ok,1,2023-05-04,0000874761-23-000040,aes-20230504.htm,q12023earningsreleaseexs.htm,1,10-Q,2023-05-04,0000874761-23-000039,aes-20230331.htm,1,1,True,True,True,,ready
2023Q2,AESI,0001984060,ok,0,,,,,0,,,,,0,0,False,False,False,,missing_8k_item_202;missing_10q_10k_before_or_in_qtr;earnings_docs_not_ready;periodic_doc_not_ready
2023Q2,AFL,4977,ok,1,2023-04-27,0000004977-23-000087,afl-20230426.htm,aflex991-q12023.htm;aflex993teleconferencespee.htm;aflex994q12023.htm,3,10-Q,2023-05-01,0000004977-23-000090,afl-20230331.htm,1,3,True,True,True,,ready
2023Q2,AFRM,1820953,ok,1,2023-05-09,0001820953-23-000011,afrm-20230509.htm,afrm-fq323shareholderlet.htm,1,10-Q,2023-05-09,0001820953-23-000013,afrm-20230331.htm,1,1,True,True,True,,ready
2023Q2,AGX,100591,ok,2,2023-04-17;2023-06-08,0001558370-23-006051;0001558370-23-010906,agx-20230412x8k.htm;agx-20230608x8k.htm,agx-20230412xex99d1.htm;agx-20230608xex99d1.htm,2,10-Q,2023-06-08,0001558370-23-010910,agx-20230430x10q.htm,2,2,True,True,True,,ready
2023Q2,AGYS,78749,ok,1,2023-05-16,0000950170-23-022459,agys-20230516.htm,agys-ex99_1.htm,1,10-K,2023-05-19,0000950170-23-023196,agys-20230331.htm,1,1,True,True,True,,ready
2023Q2,AHCO,1725255,ok,1,2023-05-09,0001628280-23-016626,ahco-20230509.htm,ahco-20230509x8k_ex991.htm,1,10-Q,2023-05-09,0001628280-23-016902,ahco-20230331.htm,1,1,True,True,True,,ready
2023Q2,AHR,1632970,ok,0,,,,,0,10-Q,2023-05-15,0001632970-23-000058,gahr-20230331.htm,0,0,True,False,True,,missing_8k_item_202;earnings_docs_not_ready
2023Q2,AHRT,1569187,ok,1,2023-05-09,0001569187-23-000042,ahh-20230509.htm,ahh2023q1ex991earningsrele.htm,1,10-Q,2023-05-10,0001569187-23-000046,ahh-20230331.htm,1,1,True,True,True,,ready
2023Q2,AI,1577526,ok,2,2023-05-15;2023-05-31,0001628280-23-017993;0001628280-23-020351,ai-20230515.htm;ai-20230531.htm,may15announcement.htm;ex991-fy23xq4earnings.htm,2,10-K,2023-06-22,0001628280-23-022983,ai-20230430.htm,2,2,True,True,True,,ready
2023Q2,AIOT,1774170,ok,1,2023-05-09,0001493152-23-015937,form8-k.htm,ex99-1.htm,1,10-Q,2023-05-10,0001493152-23-016224,form10-q.htm,1,1,True,True,True,,ready
2023Q2,AJG,354190,ok,1,2023-04-27,0001193125-23-122244,d222048d8k.htm,d222048dex991.htm,1,10-Q,2023-05-08,0000950170-23-018841,ajg-20230331.htm,1,1,True,True,True,,ready
2023Q2,AKAM,1086222,ok,1,2023-05-09,0001086222-23-000185,akam-20230509.htm,exhibit991-q12023.htm,1,10-Q,2023-05-09,0001086222-23-000187,akam-20230331.htm,1,1,True,True,True,,ready
2023Q2,ALB,915913,ok,1,2023-05-03,0000915913-23-000113,alb-20230503.htm,a1q23earningsreleaseex991.htm,1,10-Q,2023-05-03,0000915913-23-000115,alb-20230331.htm,1,1,True,True,True,,ready
2023Q2,ALG,897077,ok,1,2023-05-04,0000897077-23-000046,alg-20230504.htm,ex991q12023.htm,1,10-Q,2023-05-04,0000897077-23-000047,alg-20230331.htm,1,1,True,True,True,,ready
2023Q2,ALGM,866291,ok,1,2023-05-10,0000866291-23-000015,algm-20230510.htm,earningsreleaseq4fy23.htm,1,10-K,2023-05-25,0000866291-23-000017,algm-20230331.htm,1,1,True,True,True,,ready
2023Q2,ALGN,1097149,ok,1,2023-04-26,0001097149-23-000039,algn-20230424.htm,algn-q123earningspressrele.htm,1,10-Q,2023-05-05,0001097149-23-000046,algn-20230331.htm,1,1,True,True,True,,ready
2023Q2,ALGT,1362468,ok,1,2023-05-03,0001362468-23-000021,algt-20230503.htm,a2023q18-kex991.htm,1,10-Q,2023-05-08,0001362468-23-000027,algt-20230331.htm,1,1,True,True,True,,ready
2023Q2,ALKS,1520262,ok,1,2023-04-26,0001564590-23-006238,alks-8k_20230426.htm,alks-ex991_6.htm;alks-ex992_7.htm,2,10-Q,2023-04-26,0001564590-23-006240,alks-10q_20230331.htm,1,2,True,True,True,,ready
2023Q2,ALLE,1579241,ok,1,2023-04-26,0001579241-23-000021,alle-20230426.htm,exhibit991-pressreleasedat.htm,1,10-Q,2023-04-26,0001579241-23-000023,alle-20230331.htm,1,1,True,True,True,,ready
2023Q2,ALRM,1459200,ok,1,2023-05-10,0001459200-23-000015,alrm-20230510.htm,ex991earningsreleasemarch3.htm,1,10-Q,2023-05-10,0001459200-23-000016,alrm-20230331.htm,1,1,True,True,True,,ready
2023Q2,ALTG,1759824,ok,1,2023-05-10,0000950170-23-020551,altg-20230510.htm,altg-ex99_1.htm,1,10-Q,2023-05-10,0000950170-23-020562,altg-20230331.htm,1,1,True,True,True,,ready
2023Q2,AMC,1411579,ok,1,2023-05-05,0001411579-23-000046,amc-20230505x8k.htm,amc-20230505xex99d1.htm,1,10-Q,2023-05-05,0001411579-23-000049,amc-20230331x10q.htm,1,1,True,True,True,,ready
2023Q2,AMCX,1514991,ok,1,2023-05-09,0001514991-23-000020,amcx-20230509.htm,amcx-5923ex991.htm,1,10-Q,2023-05-09,0001514991-23-000023,amcx-20230331.htm,1,1,True,True,True,,ready
2023Q2,AMD,2488,ok,1,2023-05-02,0000002488-23-000074,amd-20230502.htm,amdq123earningsslides.htm,1,10-Q,2023-05-03,0000002488-23-000076,amd-20230401.htm,1,1,True,True,True,,ready
2023Q2,AME,1037868,ok,1,2023-05-02,0001037868-23-000030,ame-20230502.htm,ametek8kexhibit9915-2x23.htm;ametek8kexhibit9925-2x23.htm,2,10-Q,2023-05-02,0001037868-23-000032,ame-20230331.htm,1,2,True,True,True,,ready
2023Q2,AMGN,318154,ok,1,2023-04-27,0000318154-23-000026,amgn-20230427.htm,amgn-2023331earningsrelease.htm,1,10-Q,2023-04-28,0000318154-23-000029,amgn-20230331.htm,1,1,True,True,True,,ready
2023Q2,AMKR,1047127,ok,1,2023-05-01,0001047127-23-000012,amkr-20230501.htm,amkr3312023erex-991.htm,1,10-Q,2023-05-03,0001047127-23-000015,amkr-20230331.htm,1,1,True,True,True,,ready
2023Q2,AMN,1142750,ok,1,2023-05-04,0000950142-23-001351,eh230355955_8k.htm,eh230355955_ex9901.htm,1,10-Q,2023-05-05,0001142750-23-000011,amn-20230331.htm,1,1,True,True,True,,ready
2023Q2,AMPH,1297184,ok,1,2023-05-09,0001297184-23-000046,amph-20230509x8k.htm,amph-20230509xex99d1.htm,1,10-Q,2023-05-09,0001297184-23-000049,amph-20230331x10q.htm,1,1,True,True,True,,ready
2023Q2,AMR,1704715,ok,1,2023-05-08,0001704715-23-000022,amr-20230503.htm,pressrelease3312023.htm,1,10-Q,2023-05-08,0001704715-23-000023,amr-20230331.htm,1,1,True,True,True,,ready
2023Q2,AMRX,1723128,ok,2,2023-04-17;2023-05-05,0001723128-23-000012;0001723128-23-000017,amrx-20230417.htm;amrx-20230505.htm,amrx-q12023xxpreannouncing.htm;amrx-q12023ex991.htm,2,10-Q,2023-05-09,0001723128-23-000020,amrx-20230331.htm,2,2,True,True,True,,ready
2023Q2,AMT,1053507,ok,1,2023-04-26,0001053507-23-000112,amt-20230426.htm,pressreleaseq12023.htm,1,10-Q,2023-04-26,0001053507-23-000114,amt-20230331.htm,1,1,True,True,True,,ready
2023Q2,AMWD,794619,ok,2,2023-05-25;2023-05-30,0000794619-23-000015;0000794619-23-000023,amwd-20230525.htm;amwd-20230526.htm,ex99120234308k.htm,1,10-K,2023-06-27,0000794619-23-000040,amwd-20230430.htm,2,1,True,True,True,,ready
2023Q2,ANDE,821026,ok,1,2023-05-02,0000821026-23-000114,ande-20230502.htm,q12023ex-99pressrelease.htm,1,10-Q,2023-05-04,0000821026-23-000123,ande-20230331.htm,1,1,True,True,True,,ready
2023Q2,ANET,1596532,ok,1,2023-05-01,0001596532-23-000101,anet-20230501.htm,ex991q123-earningsrelease.htm,1,10-Q,2023-05-02,0001596532-23-000104,anet-20230331.htm,1,1,True,True,True,,ready
2023Q2,ANF,1018840,ok,1,2023-05-25,0001018840-23-000059,anf-20230524.htm,q12023investorpresentati.htm;q12023pressrelease.htm,2,10-Q,2023-06-06,0001018840-23-000068,anf-20230429.htm,1,2,True,True,True,,ready
2023Q2,ANGI,1705110,ok,1,2023-05-09,0001104659-23-057745,tm2315077d1_8k.htm,tm2315077d1_ex99-1.htm,1,10-Q,2023-05-09,0001705110-23-000040,angi-20230331.htm,1,1,True,True,True,,ready
2023Q2,ANGO,1275187,ok,0,,,,,0,10-Q,2023-03-31,0001628280-23-010093,ango-20230228.htm,0,0,True,False,True,,missing_8k_item_202;earnings_docs_not_ready
2023Q2,AON,315293,ok,1,2023-04-28,0001628280-23-013726,aon-20230428.htm,ex991prq12023.htm,1,10-Q,2023-04-28,0001628280-23-014187,aon-20230331.htm,1,1,True,True,True,,ready
2023Q2,AOS,91142,ok,1,2023-04-27,0000091142-23-000058,aos-20230427.htm,a3312023exhibit991.htm,1,10-Q,2023-04-28,0000091142-23-000061,aos-20230331.htm,1,1,True,True,True,,ready
2023Q2,AOSL,1387467,ok,1,2023-05-04,0001157523-23-000740,a53393401.htm,a53393401ex99_1.htm;a53393401ex99_2.htm,2,10-Q,2023-05-08,0001387467-23-000035,aosl-20230331.htm,1,2,True,True,True,,ready
2023Q2,APAM,1517302,ok,1,2023-05-02,0001517302-23-000039,apam-20230502.htm,artisan1q23earningsrelease.htm;artisan1q23pressrelease.htm,2,10-Q,2023-05-05,0001517302-23-000044,apam-20230331.htm,1,2,True,True,True,,ready
2023Q2,APD,2969,ok,1,2023-05-09,0000002969-23-000021,apd-20230509.htm,exhibit99131mar23.htm,1,10-Q,2023-05-09,0000002969-23-000023,apd-20230331.htm,1,1,True,True,True,,ready
2023Q2,APEI,1201792,ok,2,2023-04-12;2023-05-09,0001104659-23-044378;0001104659-23-057728,tm2312558d1_8k.htm;tm2315005d1_8k.htm,tm2312558d1_ex99-1.htm;tm2315005d1_ex99-1.htm;tm2315005d1_ex99-2.htm,3,10-Q,2023-05-09,0001201792-23-000008,apei-20230331.htm,2,3,True,True,True,,ready
2023Q2,APH,820313,ok,1,2023-04-26,0001558370-23-006765,aph-20230426x8k.htm,aph-20230426xex99.htm,1,10-Q,2023-04-28,0001558370-23-007328,aph-20230331x10q.htm,1,1,True,True,True,,ready
2023Q2,APLE,1418121,ok,1,2023-05-02,0000950170-23-016691,aple-20230502.htm,aple-ex99_1.htm,1,10-Q,2023-05-02,0000950170-23-016692,aple-20230331.htm,1,1,True,True,True,,ready
2023Q2,APO,0001858681,ok,1,2023-05-09,0001858681-23-000011,apo-20230509.htm,agmearningsrelease1q2023.htm;erex9911q2023.htm,2,10-Q,2023-05-09,0001858681-23-000017,apo-20230331.htm,1,2,True,True,True,,ready
2023Q2,APP,1751008,ok,1,2023-05-10,0001751008-23-000047,app-20230510.htm,exhibit991-pressreleasedat.htm;exhibit992-1q23sharehold.htm,2,10-Q,2023-05-10,0001751008-23-000048,app-20230331.htm,1,1,True,True,True,earnings_exhibit:earnings_exhibit_too_short,ready
2023Q2,APPF,1433195,ok,1,2023-04-27,0001433195-23-000049,appf-20230427.htm,appfq12023exhibit991.htm,1,10-Q,2023-04-28,0001433195-23-000053,appf-20230331.htm,1,1,True,True,True,,ready
2023Q2,APPN,1441683,ok,1,2023-05-09,0001441683-23-000048,appn-20230509.htm,appnex991earningsrelease-0.htm,1,10-Q,2023-05-09,0001441683-23-000056,appn-20230331.htm,1,1,True,True,True,,ready
2023Q2,APTV,1521332,ok,1,2023-05-04,0001521332-23-000037,aptv-20230504.htm,aptvq12023ex991.htm,1,10-Q,2023-05-04,0001521332-23-000040,aptv-20230331.htm,1,1,True,True,True,,ready
2023Q2,ARCB,894405,ok,1,2023-04-28,0001558370-23-007141,arcb-20230428x8k.htm,arcb-20230428xex99d1.htm;arcb-20230428xex99d2.htm;arcb-20230428xex99d3.htm,3,10-Q,2023-05-05,0001558370-23-008313,arcb-20230331x10q.htm,1,3,True,True,True,,ready
2023Q2,ARES,1176948,ok,1,2023-04-28,0001628280-23-013721,ares-20230428.htm,a2023q1-ex991.htm;a2023q1-ex992earningspre.htm,2,10-Q,2023-05-08,0001628280-23-016241,ares-20230331.htm,1,2,True,True,True,,ready
2023Q2,ARLO,1736946,ok,1,2023-05-11,0001736946-23-000020,arlo-20230511.htm,arloearningsrelease-ex991_.htm,1,10-Q,2023-05-11,0001736946-23-000022,arlo-20230402.htm,1,1,True,True,True,,ready
2023Q2,ARLP,1086600,ok,1,2023-05-02,0001558370-23-007570,arlp-20230502x8k.htm,arlp-20230502xex99d1.htm,1,10-Q,2023-05-09,0001558370-23-008744,arlp-20230331x10q.htm,1,1,True,True,True,,ready
2023Q2,AROC,1389050,ok,1,2023-05-03,0001389050-23-000019,aroc-20230502x8k.htm,aroc-20230502xex99d1.htm,1,10-Q,2023-05-03,0001389050-23-000022,aroc-20230331x10q.htm,1,1,True,True,True,,ready
2023Q2,ARRY,1820721,ok,1,2023-05-09,0001820721-23-000094,arry-20230509.htm,a2023_q1earningspresenta.htm;exhibit9912023q1pressrelea.htm,2,10-Q,2023-05-10,0001820721-23-000099,arry-20230331.htm,1,2,True,True,True,,ready
2023Q2,ARWR,879407,ok,1,2023-05-02,0001628280-23-014859,arwr-20230502.htm,arwr-fq22023financialresul.htm,1,10-Q,2023-05-02,0001628280-23-014856,arwr-20230331.htm,1,1,True,True,True,,ready
2023Q2,ASAN,1477720,ok,1,2023-06-01,0001477720-23-000028,asan-20230601.htm,asana8-kex991q1fy24.htm,1,10-Q,2023-06-01,0001477720-23-000031,asan-20230430.htm,1,1,True,True,True,,ready
2023Q2,ASB,7789,ok,1,2023-04-20,0000007789-23-000028,asb-20230420.htm,asb1q23earningspresentat.htm;asb3312023ex991.htm,2,10-Q,2023-04-27,0000007789-23-000035,asb-20230331.htm,1,2,True,True,True,,ready
2023Q2,ASGN,890564,ok,1,2023-04-27,0000890564-23-000006,asgn-20230426.htm,earningsrelease-q123.htm,1,10-Q,2023-05-04,0000890564-23-000011,asgn-20230331.htm,1,1,True,True,True,,ready
2023Q2,ASIX,1673985,ok,1,2023-05-05,0001673985-23-000068,asix-20230505.htm,exhibit99q12023prearningsm.htm,1,10-Q,2023-05-05,0001673985-23-000073,asix-20230331.htm,1,1,True,True,True,,ready
2023Q2,ASO,1817358,ok,1,2023-06-06,0001817358-23-000151,aso-20230606.htm,exhibit991pressreleaseq120.htm,1,10-Q,2023-06-06,0001817358-23-000153,aso-20230429.htm,1,1,True,True,True,,ready
2023Q2,ASTH,1083446,ok,1,2023-05-08,0001628280-23-016464,ameh-20230505.htm,exhibit991-pressrelease202.htm;exhibit992-apollomedq120.htm,2,10-Q,2023-05-10,0001628280-23-017118,ameh-20230331.htm,1,2,True,True,True,,ready
2023Q2,ATKR,1666138,ok,1,2023-05-09,0001666138-23-000064,atkr-20230509.htm,atkr2q23exhibit991.htm;fy23q2erdeckex992.htm,2,10-Q,2023-05-09,0001666138-23-000062,atkr-20230331.htm,1,2,True,True,True,,ready
2023Q2,ATMU,0001921963,ok,0,,,,,0,,,,,0,0,False,False,False,,missing_8k_item_202;missing_10q_10k_before_or_in_qtr;earnings_docs_not_ready;periodic_doc_not_ready
2023Q2,ATNI,879585,ok,1,2023-04-27,0001104659-23-050520,tm2313886d1_8k.htm,tm2313886d1_ex99-1.htm,1,10-Q,2023-05-10,0001558370-23-009099,atni-20230331x10q.htm,1,1,True,True,True,,ready
2023Q2,ATO,731802,ok,1,2023-05-03,0000731802-23-000011,ato-20230503.htm,ato20230503exhibit991.htm,1,10-Q,2023-05-03,0000731802-23-000013,ato-20230331.htm,1,1,True,True,True,,ready
2023Q2,ATRO,8063,ok,1,2023-05-09,0000008063-23-000020,atro-20230509.htm,ex99120230401-pr.htm,1,10-Q,2023-05-10,0000008063-23-000024,atro-20230401.htm,1,1,True,True,True,,ready
2023Q2,AVA,104918,ok,1,2023-05-03,0000950170-23-016820,ava-20230502.htm,ava-ex99_1.htm;ava-ex99_2.htm,2,10-Q,2023-05-03,0000950170-23-016819,ava-20230331.htm,1,1,True,True,True,earnings_exhibit:exhibit_not_earnings_like,ready
2023Q2,AVAV,1368622,ok,1,2023-06-27,0001558370-23-011458,avav-20230627x8k.htm,avav-20230627xex99d1.htm;avav-20230627xex99d2.htm,2,10-K,2023-06-28,0001558370-23-011469,avav-20230430x10k.htm,1,2,True,True,True,,ready
2023Q2,AVB,915912,ok,1,2023-04-27,0001628280-23-013351,avb-20230426.htm,q12023ex-991.htm;q12023ex-992.htm,2,10-Q,2023-05-05,0000915912-23-000010,avb-20230331.htm,1,2,True,True,True,,ready
2023Q2,AVD,5981,ok,1,2023-05-10,0001193125-23-140690,d237750d8k.htm,d237750dex991.htm,1,10-Q,2023-05-10,0000950170-23-019911,avd-20230331.htm,1,1,True,True,True,,ready
2023Q2,AVNS,1606498,ok,1,2023-05-03,0001606498-23-000039,avns-20230427.htm,avns1q2023form8kex991.htm,1,10-Q,2023-05-03,0001606498-23-000041,avns-20230331.htm,1,1,True,True,True,,ready
2023Q2,AVNT,1122976,ok,1,2023-05-03,0001122976-23-000018,avnt-20230503.htm,avnt-20230331xnewsrelease.htm,1,10-Q,2023-05-03,0001122976-23-000021,avnt-20230331.htm,1,1,True,True,True,,ready
2023Q2,AVNW,1377789,ok,1,2023-05-03,0001377789-23-000012,avnw-20230503.htm,q3fy23pressreleaseexsavnw.htm,1,10-Q,2023-05-03,0001377789-23-000013,avnw-20230331.htm,1,1,True,True,True,,ready
2023Q2,AVY,8818,ok,1,2023-04-26,0001193125-23-116625,d497934d8k.htm,d497934dex991.htm;d497934dex992.htm,2,10-Q,2023-05-02,0000008818-23-000009,avy-20230401.htm,1,2,True,True,True,,ready
2023Q2,AWK,1410636,ok,1,2023-04-26,0001410636-23-000065,awk-20230426.htm,ex991-3312023q1pressrelease.htm,1,10-Q,2023-04-26,0001410636-23-000064,awk-20230331.htm,1,1,True,True,True,,ready
2023Q2,AWR,1056903,ok,1,2023-05-10,0001628280-23-017291,awr-20230510.htm,exhibit991pressrelease2023.htm,1,10-Q,2023-05-10,0001628280-23-017290,awr-20230331.htm,1,1,True,True,True,,ready
2023Q2,AXON,1069183,ok,1,2023-05-09,0001069183-23-000027,axon-20230509x8k.htm,axon-20230509xex99d1.htm,1,10-Q,2023-05-09,0001069183-23-000030,axon-20230331x10q.htm,1,1,True,True,True,,ready
2023Q2,AXP,4962,ok,1,2023-04-20,0000004962-23-000015,axp-20230420.htm,q123exhibit991.htm;q123exhibit992.htm,2,10-Q,2023-04-21,0000004962-23-000016,axp-20230331.htm,1,2,True,True,True,,ready
2023Q2,AZZ,8947,ok,1,2023-04-25,0000008947-23-000041,azz-20230425.htm,earningsdeckfy2023q4andf.htm;exhibit991fy23q4earningsre.htm,2,10-K,2023-04-25,0000008947-23-000042,azz-20230228.htm,1,2,True,True,True,,ready
2023Q2,BALL,9389,ok,1,2023-05-04,0000009389-23-000020,bll-20230504x8k.htm,bll-20230504xex99.htm,1,10-Q,2023-05-04,0001558370-23-008025,bll-20230331x10q.htm,1,1,True,True,True,,ready
2023Q2,BANC,1169770,ok,1,2023-04-20,0001169770-23-000042,banc-20230420.htm,ex991q12023earningsrelease.htm,1,10-Q,2023-05-08,0001169770-23-000045,banc-20230331.htm,1,1,True,True,True,,ready
2023Q2,BARK,1819574,ok,1,2023-06-01,0001819574-23-000007,bark-20230601.htm,exhibit991-q42023pressrele.htm,1,10-K,2023-06-01,0001819574-23-000009,bark-20230331.htm,1,1,True,True,True,,ready
2023Q2,BAX,10456,ok,1,2023-04-27,0001628280-23-013356,bax-20230427.htm,bax-20230331xex991.htm,1,10-Q,2023-04-27,0001628280-23-013357,bax-20230331.htm,1,1,True,True,True,,ready
2023Q2,BBBY,1130713,ok,1,2023-04-27,0001130713-23-000029,ostk-20230427.htm,ex991q123pressrelease.htm,1,10-Q,2023-05-02,0001130713-23-000032,ostk-20230331.htm,1,1,True,True,True,,ready
2023Q2,BBSI,902791,ok,1,2023-05-03,0000950170-23-017178,bbsi-20230503.htm,bbsi-ex99_1.htm,1,10-Q,2023-05-04,0000950170-23-017333,bbsi-20230331.htm,1,1,True,True,True,,ready
2023Q2,BBT,1108134,ok,1,2023-04-20,0001104659-23-047535,tm2313279d1_8k.htm,tm2313279d1_ex99-1.htm,1,10-Q,2023-05-10,0001108134-23-000014,bhlb-20230331.htm,1,1,True,True,True,,ready
