quarter,ticker,cik,metadata_status,item_202_8k_count,item_202_event_dates,item_202_accessions,primary_8k_docs,earnings_exhibit_docs,earnings_exhibit_doc_count,latest_periodic_form,latest_periodic_filing_date,latest_periodic_accession,latest_periodic_doc,primary_8k_cached_count,earnings_exhibit_cached_count,periodic_cached,ready_for_earnings_extraction,ready_for_periodic_extraction,quality_fail_reasons,audit_reasons
2023Q1,ALTG,1759824,ok,1,2023-03-09,0000950170-23-007040,altg-20230309.htm,altg-ex99_1.htm,1,10-K,2023-03-09,0000950170-23-007039,altg-20221231.htm,1,1,True,True,True,,ready
2023Q1,AMC,1411579,ok,1,2023-02-28,0001411579-23-000036,amc-20230228x8k.htm,amc-20230228xex99d1.htm,1,10-K,2023-02-28,0001411579-23-000038,amc-20221231x10k.htm,1,1,True,True,True,,ready
2023Q1,AMCX,1514991,ok,1,2023-02-17,0001514991-23-000006,amcx-20230217.htm,amcx-21723ex991.htm,1,10-K,2023-02-17,0001514991-23-000009,amcx-20221231.htm,1,1,True,True,True,,ready
2023Q1,AMD,2488,ok,1,2023-01-31,0000002488-23-000007,amd-20230131.htm,amdq422earningsslidesfin.htm,1,10-K,2023-02-27,0000002488-23-000047,amd-20221231.htm,1,1,True,True,True,,ready
2023Q1,AME,1037868,ok,1,2023-02-02,0001037868-23-000006,ame-20230202.htm,ametek8kexhibit9912-2x23.htm,1,10-K,2023-02-21,0001037868-23-000012,ame-20221231.htm,1,1,True,True,True,,ready
2023Q1,AMGN,318154,ok,1,2023-01-31,0000318154-23-000011,amgn-20230130.htm,amgn-20221231earningsrelea.htm;amgn-ex992_20221231xq4.htm,2,10-K,2023-02-09,0000318154-23-000017,amgn-20221231.htm,1,1,True,True,True,earnings_exhibit:exhibit_not_earnings_like,ready
2023Q1,AMKR,1047127,ok,1,2023-02-13,0001047127-23-000004,amkr-20230213.htm,,0,10-K,2023-02-22,0001047127-23-000009,amkr-20221231.htm,1,0,True,False,True,,missing_earnings_exhibit_doc;earnings_docs_not_ready
2023Q1,AMN,1142750,ok,1,2023-02-16,0000950142-23-000435,eh230330592_8k.htm,eh230330592_ex9901.htm,1,10-K,2023-02-22,0001142750-23-000006,amn-20221231.htm,1,1,True,True,True,,ready
2023Q1,AMPH,1297184,ok,1,2023-02-28,0001297184-23-000012,amph-20230228x8k.htm,amph-20230228xex99d1.htm,1,10-K,2023-03-01,0001297184-23-000019,amph-20221231x10k.htm,1,1,True,True,True,,ready
2023Q1,AMR,1704715,ok,2,2023-01-30;2023-02-23,0001704715-23-000004;0001704715-23-000011,amr-20230130.htm;amr-20230223.htm,a1302023pressrelease.htm;pressrelease12312022.htm,2,10-K,2023-02-23,0001704715-23-000010,amr-20221231.htm,2,2,True,True,True,,ready
2023Q1,AMRX,1723128,ok,2,2023-01-10;2023-03-02,0001193125-23-005141;0001723128-23-000006,d416892d8k.htm;amrx-20230302.htm,amrx-q42022ex991.htm,1,10-K,2023-03-03,0001723128-23-000009,amrx-20221231.htm,2,1,True,True,True,,ready
2023Q1,AMT,1053507,ok,1,2023-02-23,0001053507-23-000021,amt-20230223.htm,pressreleaseq42022.htm,1,10-K,2023-02-23,0001053507-23-000023,amt-20221231.htm,1,1,True,True,True,,ready
2023Q1,AMWD,794619,ok,1,2023-02-28,0000794619-23-000004,amwd-20230228.htm,ex991202301318k.htm,1,10-Q,2023-02-28,0000794619-23-000007,amwd-20230131.htm,1,1,True,True,True,,ready
2023Q1,ANDE,821026,ok,1,2023-02-14,0000821026-23-000029,ande-20230214.htm,q42022ex-99pressrelease.htm,1,10-K,2023-02-23,0000821026-23-000068,ande-20221231.htm,1,1,True,True,True,,ready
2023Q1,ANET,1596532,ok,1,2023-02-13,0001596532-23-000015,anet-20230213.htm,ex991q422-earningsrelease.htm,1,10-K,2023-02-14,0001596532-23-000016,anet-20221231.htm,1,1,True,True,True,,ready
2023Q1,ANF,1018840,ok,1,2023-03-02,0001018840-23-000007,anf-20230301.htm,q42022investorpresentati.htm;q42022pressrelease.htm,2,10-K,2023-03-27,0001018840-23-000011,anf-20230128.htm,1,2,True,True,True,,ready
2023Q1,ANGI,1705110,ok,2,2023-01-11;2023-02-13,0001104659-23-003063;0001104659-23-019739,tm233161d1_8k.htm;tm236510d1_8k.htm,tm236510d1_ex99-1.htm,1,10-K,2023-03-01,0001705110-23-000022,angi-20221231.htm,2,1,True,True,True,,ready
2023Q1,ANGO,1275187,ok,2,2023-01-05;2023-03-30,0000914121-23-000003;0000914121-23-000149,an58427779-8ki.htm;an59017198-8ki.htm,an58427779-ex99_1.htm;an58427779-ex99_2.htm;an59017198-ex99_1.htm;an59017198-ex99_2.htm,4,10-Q,2023-03-31,0001628280-23-010093,ango-20230228.htm,2,4,True,True,True,,ready
2023Q1,AON,315293,ok,1,2023-02-03,0001628280-23-002143,aon-20230203.htm,ex991prq42022.htm,1,10-K,2023-02-17,0001628280-23-004087,aon-20221231.htm,1,1,True,True,True,,ready
2023Q1,AOS,91142,ok,1,2023-01-31,0000091142-23-000003,aos-20230131.htm,a12312022exhibit991.htm,1,10-K,2023-02-14,0000091142-23-000025,aos-20221231.htm,1,1,True,True,True,,ready
2023Q1,AOSL,1387467,ok,1,2023-02-06,0001157523-23-000172,a53302166.htm,a53302166ex99_1.htm;a53302166ex99_2.htm,2,10-Q,2023-02-08,0001387467-23-000009,aosl-20221231.htm,1,2,True,True,True,,ready
2023Q1,APAM,1517302,ok,1,2023-01-31,0001517302-23-000007,apam-20230131.htm,artisan4q22pressrelease.htm;artisanye22earningsrelease.htm,2,10-K,2023-02-27,0001517302-23-000016,apam-20221231.htm,1,2,True,True,True,,ready
2023Q1,APD,2969,ok,1,2023-02-02,0000002969-23-000011,apd-20230202.htm,exhibit99131dec22.htm,1,10-Q,2023-02-02,0000002969-23-000014,apd-20221231.htm,1,1,True,True,True,,ready
2023Q1,APEI,1201792,ok,1,2023-03-14,0001104659-23-032282,tm239230d1_8k.htm,tm239230d1_ex99-1.htm;tm239230d1_ex99-2.htm,2,10-K,2023-03-14,0001201792-23-000004,apei-20221231.htm,1,2,True,True,True,,ready
2023Q1,APH,820313,ok,1,2023-01-25,0001558370-23-000501,aph-20230125x8k.htm,aph-20230125xex99d1.htm,1,10-K,2023-02-08,0001558370-23-001036,aph-20221231x10k.htm,1,1,True,True,True,,ready
2023Q1,APLE,1418121,ok,1,2023-02-21,0000950170-23-003446,aple-20230221.htm,aple-ex99_1.htm,1,10-K,2023-02-21,0000950170-23-003449,aple-20221231.htm,1,1,True,True,True,,ready
2023Q1,APO,0001858681,ok,1,2023-02-09,0001858681-23-000003,apo-20230209.htm,agmearningsrelease4q2022.htm;erex9914q2022.htm,2,10-K,2023-03-01,0001858681-23-000007,apo-20221231.htm,1,2,True,True,True,,ready
2023Q1,APP,1751008,ok,2,2023-02-08;2023-02-21,0001193125-23-028420;0001193125-23-043662,d240605d8k.htm;d295478d8ka.htm,d240605dex991.htm;d240605dex992.htm;d295478dex991.htm,3,10-K,2023-02-28,0001751008-23-000006,app-20221231.htm,2,2,True,True,True,earnings_exhibit:earnings_exhibit_too_short,ready
2023Q1,APPF,1433195,ok,1,2023-01-26,0001433195-23-000007,appf-20230126.htm,appfq42022exhibit991.htm,1,10-K,2023-02-09,0001433195-23-000021,appf-20221231.htm,1,1,True,True,True,,ready
2023Q1,APPN,1441683,ok,1,2023-02-16,0001441683-23-000020,appn-20230216.htm,appnex991earningsrelease-1.htm,1,10-K,2023-02-16,0001441683-23-000021,appn-20221231.htm,1,1,True,True,True,,ready
2023Q1,APTV,1521332,ok,1,2023-02-02,0001521332-23-000005,aptv-20230202.htm,aptv2022ex991.htm,1,10-K,2023-02-08,0001521332-23-000013,aptv-20221231.htm,1,1,True,True,True,,ready
2023Q1,ARCB,894405,ok,1,2023-02-03,0001558370-23-000800,arcb-20230203x8k.htm,arcb-20230203xex99d1.htm;arcb-20230203xex99d2.htm;arcb-20230203xex99d3.htm,3,10-K,2023-02-24,0001558370-23-002053,arcb-20221231x10k.htm,1,3,True,True,True,,ready
2023Q1,ARES,1176948,ok,1,2023-02-09,0001628280-23-002842,ares-20230209.htm,a2022q4-ex991.htm;a2022q4-ex992earningspre.htm,2,10-K,2023-02-24,0001628280-23-005081,ares-20221231.htm,1,2,True,True,True,,ready
2023Q1,ARLO,1736946,ok,1,2023-03-07,0001736946-23-000010,arlo-20230307.htm,arloearningsrelease-ex991.htm,1,10-K,2023-03-07,0001736946-23-000012,arlo-20221231.htm,1,1,True,True,True,,ready
2023Q1,ARLP,1086600,ok,1,2023-01-30,0001558370-23-000675,arlp-20230130x8k.htm,arlp-20230130xex99d1.htm,1,10-K,2023-02-24,0001558370-23-002034,arlp-20221231x10k.htm,1,1,True,True,True,,ready
2023Q1,AROC,1389050,ok,1,2023-02-22,0001389050-23-000010,aroc-20230221x8k.htm,aroc-20230221xex99d1.htm,1,10-K,2023-02-22,0001389050-23-000013,aroc-20221231x10k.htm,1,1,True,True,True,,ready
2023Q1,ARRY,1820721,ok,2,2023-03-02;2023-03-21,0001820721-23-000023;0001820721-23-000057,arry-20230301.htm;arry-20230321.htm,exhibit991ntpressrelease.htm;a2022_q4earningspresenta.htm;exhibit9912022yepressrelea.htm,3,10-K,2023-03-22,0001820721-23-000079,arry-20221231.htm,2,3,True,True,True,,ready
2023Q1,ARWR,879407,ok,0,,,,,0,10-Q,2023-02-06,0001628280-23-002413,arwr-20221231.htm,0,0,True,False,True,,missing_8k_item_202;earnings_docs_not_ready
2023Q1,ASAN,1477720,ok,1,2023-03-08,0001477720-23-000004,asan-20230308.htm,asana8-kex991q4fy23.htm,1,10-K,2023-03-24,0001477720-23-000012,asan-20230131.htm,1,1,True,True,True,,ready
2023Q1,ASB,7789,ok,1,2023-01-26,0000007789-23-000003,asb-20230126.htm,asb12312022ex991.htm;asb4q22earningspresentat.htm,2,10-K,2023-02-13,0000007789-23-000013,asb-20221231.htm,1,2,True,True,True,,ready
2023Q1,ASGN,890564,ok,1,2023-02-08,0000890564-23-000002,asgn-20230208.htm,earningsrelease-q422.htm,1,10-K,2023-02-27,0000890564-23-000004,asgn-20221231.htm,1,1,True,True,True,,ready
2023Q1,ASIX,1673985,ok,1,2023-02-17,0001673985-23-000004,asix-20230217.htm,exhibit99q42022prearningsf.htm,1,10-K,2023-02-17,0001673985-23-000007,asix-20221231.htm,1,1,True,True,True,,ready
2023Q1,ASO,1817358,ok,1,2023-03-16,0001817358-23-000059,aso-20230316.htm,exhibit991pressreleaseye20.htm,1,10-K,2023-03-16,0001817358-23-000062,aso-20230128.htm,1,1,True,True,True,,ready
2023Q1,ASTH,1083446,ok,1,2023-02-23,0001628280-23-004894,ameh-20230223.htm,apollomedq4-ye2022earnin.htm;exhibit991-pressrelease123.htm,2,10-K,2023-03-01,0001628280-23-005871,ameh-20221231.htm,1,2,True,True,True,,ready
2023Q1,ATKR,1666138,ok,1,2023-02-01,0001666138-23-000035,atkr-20230201.htm,fy23q1erdeckex992.htm,1,10-Q,2023-02-01,0001666138-23-000032,atkr-20221230.htm,1,1,True,True,True,,ready
2023Q1,ATMU,0001921963,ok,0,,,,,0,,,,,0,0,False,False,False,,missing_8k_item_202;missing_10q_10k_before_or_in_qtr;earnings_docs_not_ready;periodic_doc_not_ready
2023Q1,ATNI,879585,ok,1,2023-02-23,0001104659-23-024414,tm237629d1_8k.htm,tm237629d1_ex99-1.htm,1,10-K,2023-03-15,0001558370-23-003851,atni-20221231x10k.htm,1,1,True,True,True,,ready
2023Q1,ATO,731802,ok,1,2023-02-07,0000731802-23-000004,ato-20230207.htm,ato20230207exhibit991.htm,1,10-Q,2023-02-07,0000731802-23-000006,ato-20221231.htm,1,1,True,True,True,,ready
2023Q1,ATRO,8063,ok,2,2023-01-19;2023-03-02,0000008063-23-000004;0000008063-23-000011,atro-20230119.htm;atro-20230302.htm,ex99120230119-pr.htm;ex99120221231pr.htm,2,10-K,2023-03-10,0000008063-23-000015,atro-20221231.htm,2,2,True,True,True,,ready
2023Q1,AVA,104918,ok,1,2023-02-22,0000950170-23-003549,ava-20230222.htm,ava-ex99_1.htm,1,10-K,2023-02-22,0000950170-23-003546,ava-20221231.htm,1,1,True,True,True,,ready
2023Q1,AVAV,1368622,ok,1,2023-03-06,0001558370-23-002922,avav-20230306x8k.htm,avav-20230306xex99d1.htm;avav-20230306xex99d2.htm,2,10-Q,2023-03-06,0001558370-23-002924,avav-20230128x10q.htm,1,2,True,True,True,,ready
2023Q1,AVB,915912,ok,1,2023-02-09,0000915912-23-000002,avb-20230208.htm,q42022ex-991.htm;q42022ex-992.htm,2,10-K,2023-02-24,0000915912-23-000004,avb-20221231.htm,1,2,True,True,True,,ready
2023Q1,AVD,5981,ok,2,2023-02-07;2023-03-14,0001193125-23-026675;0001193125-23-070258,d432641d8k.htm;d475942d8k.htm,d432641dex991.htm;d475942dex991.htm;d475942dex992.htm,3,10-K,2023-03-16,0000950170-23-008438,avd-20221231.htm,2,3,True,True,True,,ready
2023Q1,AVNS,1606498,ok,1,2023-02-21,0001606498-23-000016,avns-20230221.htm,avns4q2022form8-kex991.htm,1,10-K,2023-02-21,0001606498-23-000020,avns-20221231.htm,1,1,True,True,True,,ready
2023Q1,AVNT,1122976,ok,1,2023-02-15,0001122976-23-000004,avnt-20230215.htm,newsrelease-avntx20221231x.htm,1,10-K,2023-02-22,0001122976-23-000009,avnt-20221231.htm,1,1,True,True,True,,ready
2023Q1,AVNW,1377789,ok,1,2023-02-01,0001377789-23-000003,avnw-20230201.htm,q2fy23pressreleaseexsavnw.htm,1,10-Q,2023-02-01,0001377789-23-000004,avnw-20221230.htm,1,1,True,True,True,,ready
2023Q1,AVY,8818,ok,1,2023-02-02,0001193125-23-022084,d243122d8k.htm,d243122dex991.htm;d243122dex992.htm,2,10-K,2023-02-22,0000008818-23-000002,avy-20221231.htm,1,2,True,True,True,,ready
2023Q1,AWK,1410636,ok,1,2023-02-15,0001410636-23-000021,awk-20230215.htm,ex991-12312022q4pressrelea.htm,1,10-K,2023-02-15,0001410636-23-000020,awk-20221231.htm,1,1,True,True,True,,ready
2023Q1,AWR,1056903,ok,1,2023-03-01,0001628280-23-005872,awr-20230301.htm,exhibit991pressrelease2022.htm,1,10-K,2023-03-01,0001628280-23-005869,awr-20221231.htm,1,1,True,True,True,,ready
2023Q1,AXON,1069183,ok,1,2023-02-28,0001069183-23-000004,axon-20230228x8k.htm,axon-20230228xex99d1.htm,1,10-K,2023-02-28,0001558370-23-002413,axon-20221231x10k.htm,1,1,True,True,True,,ready
2023Q1,AXP,4962,ok,1,2023-01-27,0000004962-23-000004,axp-20230127.htm,q422exhibit991.htm;q422exhibit992.htm,2,10-K,2023-02-10,0000004962-23-000006,axp-20221231.htm,1,2,True,True,True,,ready
2023Q1,AZZ,8947,ok,1,2023-01-09,0000008947-23-000010,azz-20230109.htm,exhibit991fy23q3earningsre.htm;q3_fy2023xearningsxdeckx.htm,2,10-Q,2023-01-09,0000008947-23-000012,azz-20221130.htm,1,2,True,True,True,,ready
2023Q1,BALL,9389,ok,1,2023-02-02,0000009389-23-000008,bll-20230202x8k.htm,bll-20230202xex99.htm,1,10-K,2023-02-21,0000009389-23-000011,bll-20221231x10k.htm,1,1,True,True,True,,ready
2023Q1,BANC,1169770,ok,1,2023-01-19,0001169770-23-000003,banc-20230119.htm,ex991q42022earningsrelease.htm,1,10-K,2023-02-27,0001169770-23-000021,banc-20221231.htm,1,1,True,True,True,,ready
2023Q1,BARK,1819574,ok,1,2023-02-09,0001628280-23-002951,bark-20230209.htm,exhibit991-q32023pressrele.htm,1,10-Q,2023-02-09,0001628280-23-002997,bark-20221231.htm,1,1,True,True,True,,ready
2023Q1,BAX,10456,ok,1,2023-02-09,0001628280-23-002862,bax-20230209.htm,bax-20221231xex991.htm,1,10-K,2023-02-09,0001628280-23-002864,bax-20221231.htm,1,1,True,True,True,,ready
2023Q1,BBBY,1130713,ok,1,2023-02-22,0001130713-23-000009,ostk-20230222.htm,ex991q422pressrelease.htm,1,10-K,2023-02-24,0001130713-23-000014,ostk-20221231.htm,1,1,True,True,True,,ready
