quarter,ticker,cik,metadata_status,item_202_8k_count,item_202_event_dates,item_202_accessions,primary_8k_docs,earnings_exhibit_docs,earnings_exhibit_doc_count,latest_periodic_form,latest_periodic_filing_date,latest_periodic_accession,latest_periodic_doc,primary_8k_cached_count,earnings_exhibit_cached_count,periodic_cached,ready_for_earnings_extraction,ready_for_periodic_extraction,quality_fail_reasons,audit_reasons,elapsed_seconds
2024Q1,AMN,1142750,ok,1,2024-02-15,0000950142-24-000460,eh240448596_8k.htm,eh240448596_ex9901.htm,1,10-K,2024-02-22,0001142750-24-000016,amn-20231231.htm,1,1,True,True,True,,ready,2.02
2024Q1,AMPH,1297184,ok,1,2024-02-28,0001297184-24-000004,amph-20240228x8k.htm,amph-20240228xex99d1.htm,1,10-K,2024-02-29,0001297184-24-000009,amph-20231231x10k.htm,1,1,True,True,True,,ready,2.23
2024Q1,AMR,1704715,ok,1,2024-02-26,0001704715-24-000027,amr-20240222.htm,pressrelease12312023.htm,1,10-K,2024-02-26,0001704715-24-000028,amr-20231231.htm,1,1,True,True,True,,ready,2.48
2024Q1,AMRX,1723128,ok,2,2024-01-10;2024-03-01,0001723128-24-000003;0001723128-24-000007,amrx-20240110.htm;amrx-20240301.htm,amrx-q42023ex991.htm,1,10-K,2024-03-14,0001723128-24-000014,amrx-20231231.htm,2,1,True,True,True,,ready,2.66
2024Q1,AMT,1053507,ok,1,2024-02-27,0001053507-24-000009,amt-20240227.htm,pressreleaseq42023.htm,1,10-K,2024-02-27,0001053507-24-000011,amt-20231231.htm,1,1,True,True,True,,ready,2.35
2024Q1,AMWD,794619,ok,1,2024-02-29,0000794619-24-000009,amwd-20240229.htm,ex991202401318k.htm,1,10-Q,2024-02-29,0000794619-24-000010,amwd-20240131.htm,1,1,True,True,True,,ready,2.03
2024Q1,ANDE,821026,ok,1,2024-02-20,0000821026-24-000055,ande-20240220.htm,q42023ex-99pressrelease.htm,1,10-K,2024-02-21,0000821026-24-000071,ande-20231231.htm,1,1,True,True,True,,ready,2.90
2024Q1,ANET,1596532,ok,1,2024-02-12,0001596532-24-000041,anet-20240212.htm,ex991q423-earningsrelease.htm,1,10-K,2024-02-13,0001596532-24-000043,anet-20231231.htm,1,1,True,True,True,,ready,2.52
2024Q1,ANF,1018840,ok,1,2024-03-07,0001018840-24-000012,anf-20240306.htm,q42023investorpresentati.htm;q42023pressrelease.htm,2,10-Q,2023-12-04,0001018840-23-000091,anf-20231028.htm,1,2,True,True,True,,ready,1.75
2024Q1,ANGI,1705110,ok,1,2024-02-13,0001104659-24-019921,tm246041d1_8k.htm,tm246041d1_ex99-1.htm,1,10-K,2024-02-29,0001705110-24-000012,angi-20231231.htm,1,1,True,True,True,,ready,2.18
2024Q1,ANGO,1275187,ok,1,2024-01-05,0001140361-24-000830,ef20017917_8k.htm,ef20017917_ex99-1.htm;ef20017917_ex99-2.htm,2,10-Q,2024-01-08,0001628280-24-000857,ango-20231130.htm,1,2,True,True,True,,ready,3.25
2024Q1,AON,315293,ok,1,2024-02-02,0001628280-24-002994,aon-20240202.htm,ex991prq42023.htm,1,10-K,2024-02-16,0001628280-24-005392,aon-20231231.htm,1,1,True,True,True,,ready,2.23
2024Q1,AOS,91142,ok,1,2024-01-30,0000091142-24-000004,aos-20240130.htm,a12312023exhibit991.htm,1,10-K,2024-02-13,0000091142-24-000041,aos-20231231.htm,1,1,True,True,True,,ready,1.68
2024Q1,AOSL,1387467,ok,1,2024-02-06,0001157523-24-000174,a53892362.htm,a53892362ex99_1.htm;a53892362ex99_2.htm,2,10-Q,2024-02-07,0001387467-24-000022,aosl-20231231.htm,1,2,True,True,True,,ready,2.01
2024Q1,APAM,1517302,ok,1,2024-01-30,0001517302-24-000006,apam-20240125.htm,artisan4q23pressrelease.htm;artisanye2023earningsrelea.htm,2,10-K,2024-02-22,0001517302-24-000015,apam-20231231.htm,1,2,True,True,True,,ready,2.66
2024Q1,APD,2969,ok,1,2024-02-05,0000002969-24-000008,apd-20240205.htm,exhibit99131dec23.htm,1,10-Q,2024-02-05,0000002969-24-000010,apd-20231231.htm,1,1,True,True,True,,ready,2.07
2024Q1,APEI,1201792,ok,1,2024-03-05,0001104659-24-030996,tm247734d1_8k.htm,tm247734d1_ex99-1.htm;tm247734d1_ex99-2.htm,2,10-K,2024-03-05,0001201792-24-000005,apei-20231231.htm,1,2,True,True,True,,ready,2.61
2024Q1,APH,820313,ok,1,2024-01-24,0001558370-24-000458,aph-20240124x8k.htm,aph-20240124xex99d1.htm,1,10-K,2024-02-07,0001558370-24-000866,aph-20231231x10k.htm,1,1,True,True,True,,ready,2.54
2024Q1,APLE,1418121,ok,1,2024-02-22,0000950170-24-018790,aple-20240222.htm,aple-ex99_1.htm,1,10-K,2024-02-22,0000950170-24-018793,aple-20231231.htm,1,1,True,True,True,,ready,3.53
2024Q1,APO,0001858681,ok,2,2024-02-08;2024-02-27,0001858681-24-000005;0001858681-24-000029,apo-20240208.htm;apo-20240227.htm,agmearningsrelease4q2023.htm;erex9914q2023.htm,2,10-K,2024-02-27,0001858681-24-000031,apo-20231231.htm,2,2,True,True,True,,ready,3.59
2024Q1,APP,1751008,ok,1,2024-02-14,0001751008-24-000004,app-20240214.htm,exhibit991-pressreleasedat.htm;exhibit992-applovinx4q23.htm,2,10-K,2024-02-26,0001751008-24-000012,app-20231231.htm,1,1,True,True,True,earnings_exhibit:earnings_exhibit_too_short,ready,2.85
2024Q1,APPF,1433195,ok,1,2024-01-25,0001433195-24-000007,appf-20240125.htm,appfq42023exhibit991.htm,1,10-K,2024-02-01,0001433195-24-000023,appf-20231231.htm,1,1,True,True,True,,ready,2.05
2024Q1,APPN,1441683,ok,2,2024-02-15;2024-03-29,0001441683-24-000013;0001441683-24-000022,appn-20240215.htm;appn-20240329.htm,appnex991earningsrelease-1.htm,1,10-K,2024-02-15,0001441683-24-000016,appn-20231231.htm,2,1,True,True,True,,ready,2.56
2024Q1,APTV,1521332,ok,1,2024-01-31,0001521332-24-000004,aptv-20240131.htm,aptv2023ex991.htm,1,10-K,2024-02-06,0001521332-24-000011,aptv-20231231.htm,1,1,True,True,True,,ready,3.15
2024Q1,ARCB,894405,ok,1,2024-02-06,0001558370-24-000786,arcb-20240206x8k.htm,arcb-20240206xex99d1.htm;arcb-20240206xex99d2.htm;arcb-20240206xex99d3.htm,3,10-K,2024-02-23,0001558370-24-001622,arcb-20231231x10k.htm,1,3,True,True,True,,ready,3.79
2024Q1,ARES,1176948,ok,1,2024-02-08,0001628280-24-003769,ares-20240208.htm,a2023q4-ex991.htm;a2023q4-ex992earningspre.htm,2,10-K,2024-02-27,0001628280-24-007014,ares-20231231.htm,1,2,True,True,True,,ready,2.99
2024Q1,ARLO,1736946,ok,1,2024-02-29,0001736946-24-000010,arlo-20240229.htm,arloearningsrelease-ex991_.htm,1,10-K,2024-02-29,0001736946-24-000012,arlo-20231231.htm,1,1,True,True,True,,ready,2.19
2024Q1,ARLP,1086600,ok,1,2024-01-29,0001558370-24-000602,arlp-20240129x8k.htm,arlp-20240129xex99d1.htm,1,10-K,2024-02-23,0001558370-24-001616,arlp-20231231x10k.htm,1,1,True,True,True,,ready,3.51
2024Q1,AROC,1389050,ok,1,2024-02-21,0001389050-24-000003,aroc-20240220x8k.htm,aroc-20240220xex99.htm,1,10-K,2024-02-21,0001389050-24-000007,aroc-20231231x10k.htm,1,1,True,True,True,,ready,3.71
2024Q1,ARRY,1820721,ok,1,2024-02-27,0001820721-24-000005,arry-20240227.htm,a2023_q4earningspresenta.htm;exhibit9912023yepressrelea.htm,2,10-K,2024-02-28,0001820721-24-000011,arry-20231231.htm,1,2,True,True,True,,ready,2.88
2024Q1,ARWR,879407,ok,1,2024-02-06,0001628280-24-003488,arwr-20240206.htm,arwr-20240206x8kex9911.htm,1,10-Q,2024-02-06,0001628280-24-003492,arwr-20231231.htm,1,1,True,True,True,,ready,2.08
2024Q1,ASAN,1477720,ok,1,2024-03-11,0001477720-24-000006,asan-20240311.htm,asana8-kex991q4fy24.htm,1,10-K,2024-03-14,0001477720-24-000011,asan-20240131.htm,1,1,True,True,True,,ready,2.26
2024Q1,ASB,7789,ok,1,2024-01-25,0000007789-24-000004,asb-20240125.htm,asb12312023ex991.htm;asb4q23earningspresentat.htm,2,10-K,2024-02-08,0000007789-24-000009,asb-20231231.htm,1,2,True,True,True,,ready,4.33
2024Q1,ASGN,890564,ok,1,2024-02-07,0000890564-24-000005,asgn-20240207.htm,earningsrelease-q423.htm,1,10-K,2024-02-23,0000890564-24-000006,asgn-20231231.htm,1,1,True,True,True,,ready,2.18
2024Q1,ASIX,1673985,ok,1,2024-02-16,0001673985-24-000009,asix-20240216.htm,exhibit99q42023prearningsf.htm,1,10-K,2024-02-16,0001673985-24-000014,asix-20231231.htm,1,1,True,True,True,,ready,2.26
2024Q1,ASO,1817358,ok,1,2024-03-21,0001817358-24-000035,aso-20240321.htm,exhibit991pressreleaseye20.htm,1,10-K,2024-03-21,0001817358-24-000042,aso-20240203.htm,1,1,True,True,True,,ready,1.98
2024Q1,ASTH,1083446,ok,1,2024-02-27,0001104659-24-028213,tm247268d1_8k.htm,tm247268d1_ex99-1.htm;tm247268d1_ex99-2.htm,2,10-K,2024-02-29,0001628280-24-008024,asth-20231231.htm,1,2,True,True,True,,ready,3.07
2024Q1,ATKR,1666138,ok,1,2024-02-01,0001666138-24-000014,atkr-20240201.htm,fy24q1erdeck992.htm,1,10-Q,2024-02-01,0001666138-24-000016,atkr-20231229.htm,1,1,True,True,True,,ready,2.24
2024Q1,ATMU,0001921963,ok,1,2024-02-14,0001921963-24-000006,atmu-20240214.htm,atmu2023q48-kex991.htm,1,10-K,2024-02-14,0001921963-24-000007,atmu-20231231.htm,1,1,True,True,True,,ready,2.07
2024Q1,ATNI,879585,ok,1,2024-02-22,0001104659-24-026200,tm246941d1_8k.htm,tm246941d1_ex99-1.htm,1,10-K,2024-03-15,0001558370-24-003375,atni-20231231x10k.htm,1,1,True,True,True,,ready,2.58
2024Q1,ATO,731802,ok,2,2024-02-06;2024-03-29,0000731802-24-000004;0001193125-24-082055,ato-20240206.htm;d798492d8k.htm,ato20240206exhibit991.htm;d798492dex101.htm;d798492dex102.htm,3,10-Q,2024-02-06,0000731802-24-000006,ato-20231231.htm,2,3,True,True,True,,ready,3.69
2024Q1,ATRO,8063,ok,1,2024-01-09,0000008063-24-000005,atro-20240109.htm,ex99120240109-pr.htm,1,10-K,2024-03-05,0000008063-24-000014,atro-20231231.htm,1,1,True,True,True,,ready,2.09
2024Q1,AVA,104918,ok,1,2024-02-21,0000950170-24-017430,ava-20240221.htm,ava-ex99_1.htm,1,10-K,2024-02-21,0000950170-24-017421,ava-20231231.htm,1,1,True,True,True,,ready,3.20
2024Q1,AVAV,1368622,ok,2,2024-03-04;2024-03-08,0001558370-24-002363;0001104659-24-032356,avav-20240304x8k.htm;tm248361d1_8ka.htm,avav-20240304xex99d1.htm;avav-20240304xex99d2.htm;tm248361d1_ex99-3.htm,3,10-Q,2024-03-05,0001558370-24-002395,avav-20240127x10q.htm,2,3,True,True,True,,ready,4.38
2024Q1,AVB,915912,ok,1,2024-02-01,0000915912-24-000002,avb-20240131.htm,q42023ex-991.htm;q42023ex-992.htm,2,10-K,2024-02-23,0000915912-24-000004,avb-20231231.htm,1,2,True,True,True,,ready,3.90
2024Q1,AVD,5981,ok,1,2024-03-18,0001193125-24-070124,d766307d8k.htm,d766307dex991.htm,1,10-K,2024-03-28,0000950170-24-037524,avd-20231231.htm,1,1,True,True,True,,ready,2.82
2024Q1,AVNS,1606498,ok,2,2024-01-04;2024-02-20,0001606498-24-000002;0001606498-24-000016,avns-20240104.htm;avns-20240220.htm,avns_01042024xex991.htm;avns4q2023form8-kex991.htm,2,10-K,2024-02-21,0001606498-24-000018,avns-20231231.htm,2,2,True,True,True,,ready,3.23
2024Q1,AVNT,1122976,ok,1,2024-02-14,0001122976-24-000015,avnt-20240214.htm,newsrelease-avntx20231231x.htm,1,10-K,2024-02-20,0001122976-24-000019,avnt-20231231.htm,1,1,True,True,True,,ready,2.72
2024Q1,AVNW,1377789,ok,1,2024-02-06,0001377789-24-000004,avnw-20240206.htm,q2fy24pressreleaseavnw.htm,1,10-Q,2024-02-06,0001377789-24-000007,avnw-20231229.htm,1,1,True,True,True,,ready,2.75
2024Q1,AVY,8818,ok,1,2024-01-31,0001193125-24-020186,d643658d8k.htm,d643658dex991.htm;d643658dex992.htm,2,10-K,2024-02-21,0000008818-24-000003,avy-20231230.htm,1,2,True,True,True,,ready,2.86
2024Q1,AWK,1410636,ok,1,2024-02-14,0001410636-24-000051,awk-20240214.htm,ex991-12312023q4pressrelea.htm,1,10-K,2024-02-14,0001410636-24-000050,awk-20231231.htm,1,1,True,True,True,,ready,2.18
2024Q1,AWR,1056903,ok,1,2024-02-21,0001628280-24-005932,awr-20240221.htm,exhibit991pressrelease2023.htm,1,10-K,2024-02-21,0001628280-24-005922,awr-20231231.htm,1,1,True,True,True,,ready,2.22
2024Q1,AXON,1069183,ok,1,2024-02-27,0001069183-24-000003,axon-20240226x8k.htm,axon-20240226xex99d1.htm,1,10-K,2024-02-27,0001069183-24-000006,axon-20231231x10k.htm,1,1,True,True,True,,ready,2.92
2024Q1,AXP,4962,ok,1,2024-01-26,0000004962-24-000008,axp-20240126.htm,q423exhibit991.htm;q423exhibit992.htm,2,10-K,2024-02-09,0000004962-24-000013,axp-20231231.htm,1,2,True,True,True,,ready,3.51
2024Q1,AZZ,8947,ok,1,2024-01-09,0000008947-24-000014,azz-20240109.htm,exhibit991q3fy24earningsre.htm,1,10-Q,2024-01-09,0000008947-24-000013,azz-20231130.htm,1,1,True,True,True,,ready,2.26
2024Q1,BALL,9389,ok,1,2024-02-01,0000009389-24-000003,ball-20240201x8k.htm,ball-20240201xex99.htm,1,10-K,2024-02-20,0001558370-24-001349,ball-20231231x10k.htm,1,1,True,True,True,,ready,3.30
