quarter,ticker,cik,metadata_status,item_202_8k_count,item_202_event_dates,item_202_accessions,primary_8k_docs,earnings_exhibit_docs,earnings_exhibit_doc_count,latest_periodic_form,latest_periodic_filing_date,latest_periodic_accession,latest_periodic_doc,primary_8k_cached_count,earnings_exhibit_cached_count,periodic_cached,ready_for_earnings_extraction,ready_for_periodic_extraction,quality_fail_reasons,audit_reasons,elapsed_seconds
2023Q4,ACH,75252,ok,1,2023-11-03,0000075252-23-000050,omi-20231103.htm,a3q238kprearnings.htm;omi_3q23supplementalearn.htm,2,10-Q,2023-11-03,0000075252-23-000052,omi-20230930.htm,1,2,True,True,True,,ready,3.15
2023Q4,ACIW,935036,ok,1,2023-11-02,0000935036-23-000037,aciw-20231102.htm,aciw-20231102_ex992.htm,1,10-Q,2023-11-02,0000935036-23-000039,aciw-20230930.htm,1,1,True,True,True,,ready,1.67
2023Q4,ACLS,1113232,ok,1,2023-11-01,0001104659-23-113387,tm2329432d1_8k.htm,tm2329432d1_ex99-1.htm,1,10-Q,2023-11-02,0001558370-23-017452,acls-20230930x10q.htm,1,1,True,True,True,,ready,1.37
2023Q4,ACT,1823529,ok,1,2023-11-01,0001823529-23-000208,act-20231101.htm,a3q23earningsrelease.htm,1,10-Q,2023-11-02,0001823529-23-000211,act-20230930.htm,1,1,True,True,True,,ready,0.70
2023Q4,ACVA,1637873,ok,1,2023-11-06,0000950170-23-059377,acva-20231106.htm,acva-ex99_1.htm,1,10-Q,2023-11-06,0000950170-23-059513,acva-20230930.htm,1,1,True,True,True,,ready,0.78
2023Q4,ADBE,796343,ok,1,2023-12-13,0000796343-23-000252,adbe-20231211.htm,adbeex991q423.htm,1,10-Q,2023-09-27,0000796343-23-000205,adbe-20230901.htm,1,1,True,True,True,,ready,1.23
2023Q4,ADEA,1803696,ok,1,2023-11-06,0000950170-23-059378,adea-20231103.htm,adea-ex99_1.htm;adea-ex99_2.htm,2,10-Q,2023-11-06,0000950170-23-059393,adea-20230930.htm,1,1,True,True,True,earnings_exhibit:exhibit_not_earnings_like,ready,0.98
2023Q4,ADI,6281,ok,1,2023-11-21,0000006281-23-000200,adi-20231121.htm,adiq423exhibit991.htm,1,10-K,2023-11-21,0000006281-23-000203,adi-20231028.htm,1,1,True,True,True,,ready,1.77
2023Q4,ADNT,1670541,ok,1,2023-11-08,0001670541-23-000150,adnt-20231108.htm,a110823adientexhibit991.htm,1,10-K,2023-11-17,0001670541-23-000153,adnt-20230930.htm,1,1,True,True,True,,ready,0.78
2023Q4,ADSK,769397,ok,1,2023-11-21,0000769397-23-000187,adsk-20231121.htm,q324pressrelease.htm,1,10-Q,2023-12-04,0000769397-23-000193,adsk-20231031.htm,1,1,True,True,True,,ready,2.30
2023Q4,ADTN,926282,ok,2,2023-10-17;2023-11-07,0001193125-23-257289;0001193125-23-271842,d163912d8k.htm;d578796d8k.htm,d163912dex991.htm;d163912dex992.htm;d578796dex991.htm;d578796dex992.htm;d578796dex993.htm,5,10-Q,2023-11-09,0000950170-23-062173,adtn-20230930.htm,2,5,True,True,True,,ready,2.51
2023Q4,ADUS,1468328,ok,1,2023-10-30,0001193125-23-266181,d503415d8k.htm,d503415dex991.htm,1,10-Q,2023-10-31,0000950170-23-056903,adus-20230930.htm,1,1,True,True,True,,ready,0.79
2023Q4,ADV,1776661,ok,1,2023-11-07,0000950170-23-059749,adv-20231107.htm,adv-ex99_1.htm;adv-ex99_2.htm,2,10-Q,2023-11-07,0000950170-23-060199,adv-20230930.htm,1,2,True,True,True,,ready,0.93
2023Q4,AEE,1002910,ok,1,2023-11-08,0001002910-23-000111,aee-20231108.htm,q32023ex991earningsrelease.htm;q32023ex992earningsrelease.htm,2,10-Q,2023-11-09,0001002910-23-000112,aee-20230930.htm,1,2,True,True,True,,ready,2.38
2023Q4,AEIS,927003,ok,1,2023-10-31,0001558370-23-017116,aeis-20231031x8k.htm,aeis-20231031xex99d1.htm,1,10-Q,2023-10-31,0001558370-23-017112,aeis-20230930x10q.htm,1,1,True,True,True,,ready,1.79
2023Q4,AEO,919012,ok,1,2023-11-21,0000950170-23-065477,aeo-20231121.htm,aeo-ex99_1.htm,1,10-Q,2023-11-21,0000950170-23-065501,aeo-20231028.htm,1,1,True,True,True,,ready,2.50
2023Q4,AEP,4904,ok,1,2023-11-02,0000004904-23-000119,aep-20231102.htm,a3q20238kpressreleaseex991.htm,1,10-Q,2023-11-02,0000004904-23-000121,aep-20230930.htm,1,1,True,True,True,,ready,3.26
2023Q4,AES,874761,ok,1,2023-11-02,0000874761-23-000082,aes-20231102.htm,q32023earningsreleaseexs.htm,1,10-Q,2023-11-02,0000874761-23-000080,aes-20230930.htm,1,1,True,True,True,,ready,1.66
2023Q4,AESI,0001984060,ok,1,2023-10-30,0000950170-23-056398,aesi-20231030.htm,aesi-ex99_1.htm,1,10-Q,2023-10-31,0000950170-23-056532,aesi-20230930.htm,1,1,True,True,True,,ready,0.75
2023Q4,AFL,4977,ok,1,2023-11-01,0000004977-23-000172,afl-20231101.htm,aflex991-q32023.htm;aflex993teleconferencespee.htm;aflex994q32023.htm,3,10-Q,2023-11-02,0000004977-23-000177,afl-20230930.htm,1,3,True,True,True,,ready,2.50
2023Q4,AFRM,1820953,ok,1,2023-11-08,0001820953-23-000023,afrm-20231108.htm,afrm-q124shareholderlett.htm,1,10-Q,2023-11-08,0001820953-23-000025,afrm-20230930.htm,1,1,True,True,True,,ready,0.69
2023Q4,AGX,100591,ok,1,2023-12-06,0001558370-23-019514,agx-20231206x8k.htm,agx-20231206xex99d1.htm,1,10-Q,2023-12-06,0001558370-23-019517,agx-20231031x10q.htm,1,1,True,True,True,,ready,1.28
2023Q4,AGYS,78749,ok,1,2023-10-23,0000950170-23-054621,agys-20231023.htm,agys-ex99_1.htm,1,10-Q,2023-10-26,0000950170-23-055601,agys-20230930.htm,1,1,True,True,True,,ready,1.40
2023Q4,AHCO,1725255,ok,1,2023-11-07,0001628280-23-037167,ahco-20231107.htm,ahco-20231107x8k_ex991.htm,1,10-Q,2023-11-07,0001628280-23-037441,ahco-20230930.htm,1,1,True,True,True,,ready,0.68
2023Q4,AHR,1632970,ok,0,,,,,0,10-Q,2023-11-13,0001632970-23-000101,gahr-20230930.htm,0,0,True,False,True,,missing_8k_item_202;earnings_docs_not_ready,0.39
2023Q4,AHRT,1569187,ok,1,2023-11-02,0001569187-23-000112,ahh-20231102.htm,ahh2023q3ex991earningsrele.htm,1,10-Q,2023-11-07,0001569187-23-000115,ahh-20230930.htm,1,1,True,True,True,,ready,0.72
2023Q4,AI,1577526,ok,1,2023-12-06,0001628280-23-040913,ai-20231206.htm,ex991-fy24xq2earnings.htm,1,10-Q,2023-12-07,0001628280-23-040969,ai-20231031.htm,1,1,True,True,True,,ready,0.73
2023Q4,AIOT,1774170,ok,1,2023-11-09,0001493152-23-039982,form8-k.htm,ex99-1.htm;ex99-2.htm,2,10-Q,2023-11-13,0001493152-23-040345,form10-q.htm,1,2,True,True,True,,ready,1.00
2023Q4,AJG,354190,ok,1,2023-10-26,0001193125-23-264115,d538669d8k.htm,d538669dex991.htm,1,10-Q,2023-10-27,0000950170-23-056014,ajg-20230930.htm,1,1,True,True,True,,ready,2.27
2023Q4,AKAM,1086222,ok,1,2023-11-07,0001086222-23-000282,akam-20231107.htm,exhibit991-q32023.htm,1,10-Q,2023-11-08,0001086222-23-000285,akam-20230930.htm,1,1,True,True,True,,ready,1.70
2023Q4,ALB,915913,ok,1,2023-11-01,0000915913-23-000178,alb-20231101.htm,a3q23earningsreleaseex991.htm,1,10-Q,2023-11-01,0000915913-23-000180,alb-20230930.htm,1,1,True,True,True,,ready,2.04
2023Q4,ALG,897077,ok,1,2023-11-02,0000897077-23-000104,alg-20231102.htm,ex991q32023.htm,1,10-Q,2023-11-02,0000897077-23-000105,alg-20230930.htm,1,1,True,True,True,,ready,1.60
2023Q4,ALGM,866291,ok,1,2023-11-02,0000950170-23-057742,algm-20231102.htm,algm-ex99_1.htm,1,10-Q,2023-11-06,0000950170-23-059019,algm-20230929.htm,1,1,True,True,True,,ready,0.80
2023Q4,ALGN,1097149,ok,1,2023-10-25,0001097149-23-000075,algn-20231025.htm,algn-q323earningspressrele.htm,1,10-Q,2023-11-03,0001097149-23-000082,algn-20230930.htm,1,1,True,True,True,,ready,2.30
2023Q4,ALGT,1362468,ok,1,2023-11-02,0001362468-23-000054,algt-20231102.htm,a2023q38-kex991.htm,1,10-Q,2023-11-08,0001362468-23-000060,algt-20230930.htm,1,1,True,True,True,,ready,1.51
2023Q4,ALKS,1520262,ok,1,2023-10-25,0000950170-23-054999,alks-20231025.htm,alks-ex99_1.htm;alks-ex99_2.htm,2,10-Q,2023-10-25,0000950170-23-055178,alks-20230930.htm,1,2,True,True,True,,ready,2.45
2023Q4,ALLE,1579241,ok,1,2023-10-31,0001579241-23-000048,alle-20231031.htm,exhibit991-pressreleasedat.htm,1,10-Q,2023-10-31,0001579241-23-000050,alle-20230930.htm,1,1,True,True,True,,ready,1.72
2023Q4,ALRM,1459200,ok,1,2023-11-09,0001459200-23-000027,alrm-20231109.htm,ex991earningsreleaseseptem.htm,1,10-Q,2023-11-09,0001459200-23-000028,alrm-20230930.htm,1,1,True,True,True,,ready,0.76
2023Q4,ALTG,1759824,ok,1,2023-11-08,0000950170-23-061142,altg-20231108.htm,altg-ex99_1.htm,1,10-Q,2023-11-08,0000950170-23-061146,altg-20230930.htm,1,1,True,True,True,,ready,0.86
2023Q4,AMC,1411579,ok,1,2023-11-08,0001411579-23-000085,amc-20231108x8k.htm,amc-20231108xex99d1.htm,1,10-Q,2023-11-08,0001411579-23-000087,amc-20230930x10q.htm,1,1,True,True,True,,ready,1.67
2023Q4,AMCX,1514991,ok,1,2023-11-03,0001514991-23-000041,amcx-20231103.htm,amcx-11323ex991.htm,1,10-Q,2023-11-03,0001514991-23-000044,amcx-20230930.htm,1,1,True,True,True,,ready,1.46
2023Q4,AMD,2488,ok,1,2023-10-31,0000002488-23-000192,amd-20231031.htm,amdq323earningsslides.htm,1,10-Q,2023-11-01,0000002488-23-000195,amd-20230930.htm,1,1,True,True,True,,ready,2.52
2023Q4,AME,1037868,ok,1,2023-10-31,0001037868-23-000054,ame-20231031.htm,ametek8kexhibit99110-31x23.htm;ametek8kexhibit99210-31x23.htm;ametek8kexhibit99310-31x23.htm,3,10-Q,2023-10-31,0001037868-23-000056,ame-20230930.htm,1,3,True,True,True,,ready,1.79
2023Q4,AMGN,318154,ok,1,2023-10-31,0000318154-23-000061,amgn-20231031.htm,amgn-2023930earningsrelease.htm,1,10-Q,2023-10-31,0000318154-23-000064,amgn-20230930.htm,1,1,True,True,True,,ready,3.02
2023Q4,AMKR,1047127,ok,1,2023-10-30,0001047127-23-000027,amkr-20231030.htm,amkr9302023erex-991.htm,1,10-Q,2023-11-01,0001047127-23-000030,amkr-20230930.htm,1,1,True,True,True,,ready,1.68
2023Q4,AMN,1142750,ok,1,2023-11-02,0000950142-23-002714,eh230416439_8k.htm,eh230416439_ex9901.htm,1,10-Q,2023-11-06,0001142750-23-000030,amn-20230930.htm,1,1,True,True,True,,ready,1.42
2023Q4,AMPH,1297184,ok,1,2023-11-08,0001297184-23-000079,amph-20231108x8k.htm,amph-20231108xex99d1.htm,1,10-Q,2023-11-08,0001297184-23-000082,amph-20230930x10q.htm,1,1,True,True,True,,ready,0.85
2023Q4,AMR,1704715,ok,2,2023-10-12;2023-11-02,0001704715-23-000059;0001704715-23-000065,amr-20231012.htm;amr-20231102.htm,a101223preliminarypressrel.htm;pressrelease9302023.htm,2,10-Q,2023-11-02,0001704715-23-000066,amr-20230930.htm,2,2,True,True,True,,ready,1.08
2023Q4,AMRX,1723128,ok,2,2023-10-23;2023-11-07,0001723128-23-000035;0001723128-23-000038,amrx-20231023.htm;amrx-20231107.htm,amrx-q32023xxpreannouncing.htm;amrx-q32023ex991.htm,2,10-Q,2023-11-09,0001723128-23-000044,amrx-20230930.htm,2,2,True,True,True,,ready,1.10
2023Q4,AMT,1053507,ok,1,2023-10-26,0001053507-23-000158,amt-20231026.htm,pressreleaseq32023.htm,1,10-Q,2023-10-26,0001053507-23-000161,amt-20230930.htm,1,1,True,True,True,,ready,2.30
2023Q4,AMWD,794619,ok,1,2023-11-30,0000794619-23-000082,amwd-20231130.htm,ex991202310318k.htm,1,10-Q,2023-11-30,0000794619-23-000084,amwd-20231031.htm,1,1,True,True,True,,ready,1.47
2023Q4,ANDE,821026,ok,1,2023-11-07,0000821026-23-000216,ande-20231107.htm,q32023ex-99pressrelease.htm,1,10-Q,2023-11-08,0000821026-23-000218,ande-20230930.htm,1,1,True,True,True,,ready,2.15
2023Q4,ANET,1596532,ok,1,2023-10-30,0001596532-23-000272,anet-20231030.htm,ex991q323-earningsrelease.htm,1,10-Q,2023-10-31,0001596532-23-000274,anet-20230930.htm,1,1,True,True,True,,ready,1.57
2023Q4,ANF,1018840,ok,1,2023-11-22,0001018840-23-000086,anf-20231121.htm,q32023investorpresentati.htm;q32023pressrelease.htm,2,10-Q,2023-12-04,0001018840-23-000091,anf-20231028.htm,1,1,True,True,True,earnings_exhibit:exhibit_not_earnings_like,ready,1.85
2023Q4,ANGI,1705110,ok,1,2023-11-07,0001104659-23-115254,tm2330034d1_8k.htm,tm2330034d1_ex99-1.htm,1,10-Q,2023-11-07,0001705110-23-000088,angi-20230930.htm,1,1,True,True,True,,ready,0.71
2023Q4,ANGO,1275187,ok,1,2023-10-04,0001140361-23-046804,ef20011918_8k.htm,ef20011918_ex99-1.htm;ef20011918_ex99-2.htm,2,10-Q,2023-10-05,0001628280-23-033979,ango-20230831.htm,1,2,True,True,True,,ready,1.69
2023Q4,AON,315293,ok,1,2023-10-27,0001628280-23-035349,aon-20231027.htm,ex991prq32023.htm,1,10-Q,2023-10-27,0001628280-23-035412,aon-20230930.htm,1,1,True,True,True,,ready,1.60
2023Q4,AOS,91142,ok,2,2023-10-26;2023-10-27,0000091142-23-000093;0000091142-23-000096,aos-20231026.htm;aos-20231027.htm,a9302023exhibit991.htm;ex991earningscalltranscr.htm,2,10-Q,2023-10-27,0000091142-23-000099,aos-20230930.htm,2,2,True,True,True,,ready,1.87
2023Q4,AOSL,1387467,ok,1,2023-11-06,0001157523-23-001653,a53748536.htm,a53748536ex99_1.htm;a53748536ex99_2.htm,2,10-Q,2023-11-07,0001387467-23-000070,aosl-20230930.htm,1,2,True,True,True,,ready,0.80
2023Q4,APAM,1517302,ok,1,2023-10-31,0001517302-23-000086,apam-20231031.htm,artisan3q23earningsrelease.htm;artisan3q23pressrelease.htm,2,10-Q,2023-11-02,0001517302-23-000092,apam-20230930.htm,1,2,True,True,True,,ready,0.90
2023Q4,APD,2969,ok,1,2023-11-07,0000002969-23-000041,apd-20231107.htm,exhibit99130sep23.htm,1,10-K,2023-11-16,0000002969-23-000047,apd-20230930.htm,1,1,True,True,True,,ready,1.82
2023Q4,APEI,1201792,ok,1,2023-11-07,0001104659-23-115232,tm2329817d1_8k.htm,tm2329817d1_ex99-1.htm;tm2329817d1_ex99-2.htm,2,10-Q,2023-11-07,0001201792-23-000016,apei-20230930.htm,1,2,True,True,True,,ready,1.92
2023Q4,APH,820313,ok,1,2023-10-25,0001558370-23-016686,aph-20231025x8k.htm,aph-20231025xex99d1.htm,1,10-Q,2023-10-27,0001558370-23-016952,aph-20230930x10q.htm,1,1,True,True,True,,ready,4.35
2023Q4,APLE,1418121,ok,1,2023-11-07,0000950170-23-060275,aple-20231107.htm,aple-ex99_1.htm,1,10-Q,2023-11-07,0000950170-23-060274,aple-20230930.htm,1,1,True,True,True,,ready,2.64
2023Q4,APO,0001858681,ok,1,2023-11-01,0001858681-23-000031,apo-20231101.htm,agmearningsrelease3q2023.htm;erex9913q2023.htm,2,10-Q,2023-11-07,0001858681-23-000042,apo-20230930.htm,1,2,True,True,True,,ready,1.26
2023Q4,APP,1751008,ok,1,2023-11-08,0001751008-23-000070,app-20231103.htm,exhibit991-3q23earningspre.htm;exhibit992-3q23applovins.htm,2,10-Q,2023-11-08,0001751008-23-000072,app-20230930.htm,1,2,True,True,True,,ready,0.82
2023Q4,APPF,1433195,ok,1,2023-10-26,0001433195-23-000124,appf-20231026.htm,appfq32023exhibit991.htm,1,10-Q,2023-10-27,0001433195-23-000126,appf-20230930.htm,1,1,True,True,True,,ready,0.68
2023Q4,APPN,1441683,ok,1,2023-11-02,0001441683-23-000092,appn-20231102.htm,appnex991earningsrelease-0.htm,1,10-Q,2023-11-02,0001441683-23-000093,appn-20230930.htm,1,1,True,True,True,,ready,0.68
2023Q4,APTV,1521332,ok,1,2023-11-02,0001521332-23-000057,aptv-20231102.htm,aptvq32023ex991.htm,1,10-Q,2023-11-02,0001521332-23-000060,aptv-20230930.htm,1,1,True,True,True,,ready,1.64
2023Q4,ARCB,894405,ok,1,2023-10-27,0001558370-23-016897,arcb-20231027x8k.htm,arcb-20231027xex99d1.htm;arcb-20231027xex99d2.htm;arcb-20231027xex99d3.htm,3,10-Q,2023-11-03,0001558370-23-017590,arcb-20230930x10q.htm,1,3,True,True,True,,ready,2.21
2023Q4,ARES,1176948,ok,1,2023-10-31,0001628280-23-035580,ares-20231031.htm,a2023q3-ex991.htm;a2023q3-ex992earningspre.htm,2,10-Q,2023-11-06,0001628280-23-036834,ares-20230930.htm,1,2,True,True,True,,ready,3.92
2023Q4,ARLO,1736946,ok,1,2023-11-09,0001736946-23-000040,arlo-20231109.htm,arloearningsrelease-ex991_.htm,1,10-Q,2023-11-09,0001736946-23-000042,arlo-20231001.htm,1,1,True,True,True,,ready,0.67
2023Q4,ARLP,1086600,ok,1,2023-10-27,0001558370-23-016904,arlp-20231027x8k.htm,arlp-20231027xex99d1.htm,1,10-Q,2023-11-08,0001558370-23-018162,arlp-20230930x10q.htm,1,1,True,True,True,,ready,1.83
2023Q4,AROC,1389050,ok,1,2023-11-02,0001389050-23-000047,aroc-20231101x8k.htm,aroc-20231101xex99d1.htm,1,10-Q,2023-11-02,0001389050-23-000052,aroc-20230930x10q.htm,1,1,True,True,True,,ready,1.77
2023Q4,ARRY,1820721,ok,1,2023-11-07,0001193125-23-272461,d903281d8k.htm,d903281dex991.htm;d903281dex992.htm,2,10-Q,2023-11-07,0001820721-23-000171,arry-20230930.htm,1,2,True,True,True,,ready,0.82
2023Q4,ARWR,879407,ok,1,2023-11-29,0001628280-23-040222,arwr-20231129.htm,arwr-20231129x8kex991.htm,1,10-K,2023-11-29,0001628280-23-040219,arwr-20230930.htm,1,1,True,True,True,,ready,2.83
2023Q4,ASAN,1477720,ok,1,2023-12-05,0001477720-23-000051,asan-20231205.htm,asana8-kex991q3fy24.htm,1,10-Q,2023-12-05,0001477720-23-000053,asan-20231031.htm,1,1,True,True,True,,ready,0.74
2023Q4,ASB,7789,ok,1,2023-10-19,0000007789-23-000069,asb-20231019.htm,asb3q23earningspresentat.htm;asb9302023ex991.htm,2,10-Q,2023-10-26,0000007789-23-000075,asb-20230930.htm,1,2,True,True,True,,ready,20.09
2023Q4,ASGN,890564,ok,1,2023-10-25,0000890564-23-000019,asgn-20231025.htm,earningsrelease-q323.htm,1,10-Q,2023-11-02,0000890564-23-000020,asgn-20230930.htm,1,1,True,True,True,,ready,1.81
2023Q4,ASIX,1673985,ok,1,2023-11-03,0001673985-23-000138,asix-20231103.htm,exhibit99q32023prearningsn.htm,1,10-Q,2023-11-03,0001673985-23-000142,asix-20230930.htm,1,1,True,True,True,,ready,0.67
2023Q4,ASO,1817358,ok,1,2023-11-30,0001817358-23-000226,aso-20231129.htm,exhibit991pressreleaseq320.htm,1,10-Q,2023-11-30,0001817358-23-000229,aso-20231028.htm,1,1,True,True,True,,ready,0.82
2023Q4,ASTH,1083446,ok,1,2023-11-07,0001104659-23-115263,tm2330057d2_8k.htm,tm2330057d2_ex99-1.htm;tm2330057d2_ex99-2.htm,2,10-Q,2023-11-09,0001628280-23-038192,ameh-20230930.htm,1,2,True,True,True,,ready,0.85
2023Q4,ATKR,1666138,ok,1,2023-11-17,0001666138-23-000113,atkr-20231117.htm,atkr4q23exhibit991.htm;q42023earningsdeck-vf.htm,2,10-K,2023-11-17,0001666138-23-000111,atkr-20230930.htm,1,2,True,True,True,,ready,0.92
2023Q4,ATMU,0001921963,ok,1,2023-11-03,0001921963-23-000022,atmu-20231103.htm,atmu2023q38-kex991.htm,1,10-Q,2023-11-03,0001921963-23-000025,atmu-20230930.htm,1,1,True,True,True,,ready,0.66
2023Q4,ATNI,879585,ok,1,2023-10-26,0001104659-23-111513,tm2329167d1_8k.htm,tm2329167d1_ex99-1.htm,1,10-Q,2023-11-08,0001558370-23-018245,atni-20230930x10q.htm,1,1,True,True,True,,ready,2.94
2023Q4,ATO,731802,ok,1,2023-11-08,0000731802-23-000025,ato-20231108.htm,ato20231108exhibit991.htm,1,10-K,2023-11-14,0000731802-23-000028,ato-20230930.htm,1,1,True,True,True,,ready,1.70
2023Q4,ATRO,8063,ok,1,2023-11-08,0000008063-23-000056,atro-20231108.htm,ex99120230930-pr.htm,1,10-Q,2023-11-09,0000008063-23-000059,atro-20230930.htm,1,1,True,True,True,,ready,1.30
2023Q4,AVA,104918,ok,1,2023-11-01,0000950170-23-057046,ava-20231101.htm,ava-ex99_1.htm,1,10-Q,2023-11-01,0000950170-23-057042,ava-20230930.htm,1,1,True,True,True,,ready,1.80
2023Q4,AVAV,1368622,ok,1,2023-12-05,0001558370-23-019476,avav-20231205x8k.htm,avav-20231205xex99d1.htm;avav-20231205xex99d2.htm,2,10-Q,2023-12-06,0001558370-23-019483,avav-20231028x10q.htm,1,2,True,True,True,,ready,2.10
2023Q4,AVB,915912,ok,1,2023-10-26,0000915912-23-000016,avb-20231025.htm,q32023ex-991.htm;q32023ex-992.htm,2,10-Q,2023-11-03,0000915912-23-000018,avb-20230930.htm,1,2,True,True,True,,ready,2.22
2023Q4,AVD,5981,ok,1,2023-11-09,0001193125-23-274480,d295257d8k.htm,d295257dex991.htm,1,10-Q,2023-11-09,0000950170-23-061328,avd-20230930.htm,1,1,True,True,True,,ready,1.30
2023Q4,AVNS,1606498,ok,1,2023-11-01,0001606498-23-000077,avns-20231101.htm,avns3q2023form8kex991.htm,1,10-Q,2023-11-01,0001606498-23-000080,avns-20230930.htm,1,1,True,True,True,,ready,0.75
2023Q4,AVNT,1122976,ok,1,2023-11-02,0001122976-23-000054,avnt-20231102.htm,avnt-20230930xnewsrelease.htm,1,10-Q,2023-11-02,0001122976-23-000056,avnt-20230930.htm,1,1,True,True,True,,ready,1.57
2023Q4,AVNW,1377789,ok,1,2023-11-01,0001377789-23-000041,avnw-20231101.htm,q1fy248-kpressreleaseavnw.htm,1,10-Q,2023-11-01,0001377789-23-000043,avnw-20230929.htm,1,1,True,True,True,,ready,1.26
2023Q4,AVY,8818,ok,1,2023-10-25,0001193125-23-262236,d510959d8k.htm,d510959dex991.htm;d510959dex992.htm,2,10-Q,2023-10-31,0000008818-23-000018,avy-20230930.htm,1,2,True,True,True,,ready,1.81
2023Q4,AWK,1410636,ok,1,2023-11-01,0001193125-23-268266,d533780d8k.htm,d533780dex991.htm;d533780dex992.htm,2,10-Q,2023-11-01,0001410636-23-000122,awk-20230930.htm,1,2,True,True,True,,ready,1.48
2023Q4,AWR,1056903,ok,1,2023-11-06,0001628280-23-037074,awr-20231106.htm,exhibit991pressrelease2023.htm,1,10-Q,2023-11-06,0001628280-23-037070,awr-20230930.htm,1,1,True,True,True,,ready,1.61
2023Q4,AXON,1069183,ok,1,2023-11-07,0001069183-23-000058,axon-20231107x8k.htm,axon-20231107xex99d1.htm,1,10-Q,2023-11-07,0001558370-23-018023,axon-20230930x10q.htm,1,1,True,True,True,,ready,1.65
2023Q4,AXP,4962,ok,1,2023-10-20,0000004962-23-000037,axp-20231020.htm,q323exhibit991.htm;q323exhibit992.htm,2,10-Q,2023-10-20,0000004962-23-000038,axp-20230930.htm,1,2,True,True,True,,ready,2.97
2023Q4,AZZ,8947,ok,1,2023-10-10,0000008947-23-000156,azz-20231010.htm,exhibit991fy24q2earningsre.htm,1,10-Q,2023-10-10,0000008947-23-000155,azz-20230831.htm,1,1,True,True,True,,ready,1.72
2023Q4,BALL,9389,ok,1,2023-11-02,0000009389-23-000041,ball-20231102x8k.htm,ball-20231102xex99.htm,1,10-Q,2023-11-02,0001558370-23-017394,ball-20230930x10q.htm,1,1,True,True,True,,ready,3.62
2023Q4,BANC,1169770,ok,1,2023-10-24,0001169770-23-000065,banc-20231024.htm,ex991q32023earningsrelease.htm,1,10-Q,2023-11-09,0001169770-23-000074,banc-20230930.htm,1,1,True,True,True,,ready,2.28
