quarter,ticker,cik,metadata_status,item_202_8k_count,item_202_event_dates,item_202_accessions,primary_8k_docs,earnings_exhibit_docs,earnings_exhibit_doc_count,latest_periodic_form,latest_periodic_filing_date,latest_periodic_accession,latest_periodic_doc,primary_8k_cached_count,earnings_exhibit_cached_count,periodic_cached,ready_for_earnings_extraction,ready_for_periodic_extraction,quality_fail_reasons,audit_reasons
2023Q3,CWT,1035201,ok,1,2023-07-27,0001104659-23-084563,tm2322217d1_8k.htm,tm2322217d1_ex99-1.htm;tm2322217d1_ex99-2.htm,2,10-Q,2023-07-27,0001035201-23-000009,cwt-20230630.htm,1,2,True,True,True,,ready
2023Q3,CXM,1569345,ok,1,2023-09-06,0001569345-23-000060,cxm-20230906.htm,q2fy24-earningsrelease.htm,1,10-Q,2023-09-06,0001569345-23-000061,cxm-20230731.htm,1,1,True,True,True,,ready
2023Q3,CXW,1070985,ok,1,2023-08-08,0001193125-23-205550,d666905d8k.htm,d666905dex991.htm,1,10-Q,2023-08-08,0000950170-23-039565,cxw-20230630.htm,1,1,True,True,True,,ready
2023Q3,CYH,1108109,ok,1,2023-08-02,0000950170-23-037232,cyh-20230802.htm,cyh-ex99_1.htm,1,10-Q,2023-08-03,0000950170-23-038006,cyh-20230630.htm,1,1,True,True,True,,ready
2023Q3,CZR,1590895,ok,1,2023-08-01,0001590895-23-000089,czr-20230801.htm,ex991-2023q2ceiearningsrel.htm,1,10-Q,2023-08-01,0001590895-23-000091,czr-20230630.htm,1,1,True,True,True,,ready
2023Q3,D,715957,ok,1,2023-08-04,0000950170-23-038322,d-20230804.htm,d-ex99.htm,1,10-Q,2023-08-04,0000950170-23-038380,d-20230630.htm,1,1,True,True,True,,ready
2023Q3,DAN,26780,ok,1,2023-07-28,0001193125-23-196799,d502471d8k.htm,d502471dex991.htm,1,10-Q,2023-07-28,0001437749-23-020978,dan20230630_10q.htm,1,1,True,True,True,,ready
2023Q3,DASH,1792789,ok,1,2023-08-02,0001628280-23-026753,dash-20230802.htm,dashq22023-shareholderlett.htm;dashq22023ex991-earningspr.htm,2,10-Q,2023-08-02,0001628280-23-026756,dash-20230630.htm,1,2,True,True,True,,ready
2023Q3,DBD,28823,ok,1,2023-08-09,0000028823-23-000136,dbd-20230809.htm,ex-991q22023erlive.htm,1,10-Q,2023-08-09,0000028823-23-000140,dbd-20230630.htm,1,1,True,True,True,,ready
2023Q3,DBI,1319947,ok,1,2023-09-07,0001319947-23-000041,dbi-20230907.htm,q220238-kex991pressrelease.htm,1,10-Q,2023-09-07,0001319947-23-000043,dsw-20230729.htm,1,1,True,True,True,,ready
2023Q3,DBX,1467623,ok,1,2023-08-03,0001467623-23-000036,dbx-20230803.htm,q22023er-exhibit991q2xq4.htm,1,10-Q,2023-08-04,0001467623-23-000041,dbx-20230630.htm,1,1,True,True,True,,ready
2023Q3,DCGO,1822359,ok,1,2023-08-07,0001213900-23-064067,ea182961-8k_docgo.htm,ea182961ex99-1_docgo.htm,1,10-Q,2023-08-08,0001628280-23-028244,dcgo-20230630.htm,1,1,True,True,True,,ready
2023Q3,DCH,1062231,ok,1,2023-08-04,0001062231-23-000053,axl-20230804.htm,axl-q2_2023xex991xir.htm,1,10-Q,2023-08-04,0001062231-23-000055,axl-20230630.htm,1,1,True,True,True,,ready
2023Q3,DCO,30305,ok,1,2023-08-03,0001628280-23-026965,dco-20230803.htm,ex99_1q22023earningsrelease.htm,1,10-Q,2023-08-03,0001628280-23-026967,dco-20230701.htm,1,1,True,True,True,,ready
2023Q3,DD,1666700,ok,1,2023-08-02,0001666700-23-000079,dd-20230802.htm,exhibit991enrschedules-2q23.htm,1,10-Q,2023-08-03,0001666700-23-000082,dd-20230630.htm,1,1,True,True,True,,ready
2023Q3,DDD,910638,ok,1,2023-08-09,0001171843-23-005127,f8k_080923.htm,exh_991.htm;exh_992.htm,2,10-Q,2023-08-09,0000910638-23-000021,ddd-20230630.htm,1,2,True,True,True,,ready
2023Q3,DDOG,1561550,ok,1,2023-08-08,0001561550-23-000035,ddog-20230808.htm,ex-991x20230630x8k.htm,1,10-Q,2023-08-09,0001561550-23-000039,ddog-20230630.htm,1,1,True,True,True,,ready
2023Q3,DECK,910521,ok,1,2023-07-27,0000910521-23-000032,deck-20230727.htm,deckex991pressrelease-6302.htm,1,10-Q,2023-08-03,0000910521-23-000035,deck-20230630.htm,1,1,True,True,True,,ready
2023Q3,DEI,1364250,ok,1,2023-08-01,0001364250-23-000047,nysedei-20230801.htm,a2023q2epexhibit991.htm,1,10-Q,2023-08-04,0001364250-23-000050,nysedei-20230630.htm,1,1,True,True,True,,ready
2023Q3,DFIN,1669811,ok,1,2023-08-02,0000950170-23-036761,dfin-20230802.htm,dfin-ex99_1.htm,1,10-Q,2023-08-02,0000950170-23-037146,dfin-20230630.htm,1,1,True,True,True,,ready
2023Q3,DG,29534,ok,1,2023-08-31,0001157523-23-001382,a53546712.htm,a53546712ex99.htm,1,10-Q,2023-08-31,0001558370-23-015376,dg-20230804x10q.htm,1,1,True,True,True,,ready
2023Q3,DGII,854775,ok,1,2023-08-03,0000854775-23-000009,dgii-20230803.htm,dgii-ex991_20230803.htm;digiq323stockholderletter.htm,2,10-Q,2023-08-04,0000854775-23-000011,dgii-20230630.htm,1,2,True,True,True,,ready
2023Q3,DGX,1022079,ok,1,2023-07-26,0001022079-23-000131,dgx-20230726.htm,dgx063020238-kex991.htm,1,10-Q,2023-07-27,0001022079-23-000136,dgx-20230630.htm,1,1,True,True,True,,ready
2023Q3,DHR,313616,ok,1,2023-07-25,0000313616-23-000218,dhr-20230725.htm,dhr-20230725xex991.htm,1,10-Q,2023-07-25,0000313616-23-000214,dhr-20230630.htm,1,1,True,True,True,,ready
2023Q3,DIN,49754,ok,1,2023-08-03,0001193125-23-202270,d735560d8k.htm,d735560dex991.htm,1,10-Q,2023-08-03,0001628280-23-027004,din-20230630.htm,1,1,True,True,True,,ready
2023Q3,DIOD,29002,ok,2,2023-08-08;2023-08-10,0000950170-23-039941;0000950170-23-041400,diod-20230808.htm;diod-20230810.htm,diod-ex99_1.htm;diod-ex99_2.htm;diod-ex99_3.htm;diod-ex99_1.htm,4,10-Q,2023-08-08,0000950170-23-039946,diod-20230630.htm,2,4,True,True,True,,ready
2023Q3,DK,1694426,ok,1,2023-08-07,0001694426-23-000068,dk-20230807.htm,dk-ex991earningsreleasex06.htm,1,10-Q,2023-08-09,0001694426-23-000071,dk-20230630.htm,1,1,True,True,True,,ready
2023Q3,DLR,1297996,ok,1,2023-07-27,0001558370-23-012400,dlr-20230727x8k.htm,dlr-20230727xex99d1.htm;dlr-20230727xex99d2.htm,2,10-Q,2023-08-04,0001558370-23-013321,dlr-20230630x10q.htm,1,2,True,True,True,,ready
2023Q3,DLTR,935703,ok,1,2023-08-24,0000935703-23-000048,dltr-20230824.htm,ex991q2-23earningspressrel.htm,1,10-Q,2023-08-24,0000935703-23-000050,dltr-20230729.htm,1,1,True,True,True,,ready
2023Q3,DLX,27996,ok,1,2023-08-03,0000027996-23-000159,dlx-20230803.htm,exhibit991080320238-k.htm,1,10-Q,2023-08-04,0000027996-23-000162,dlx-20230630.htm,1,1,True,True,True,,ready
2023Q3,DNOW,1599617,ok,1,2023-08-02,0001193125-23-201123,d536178d8k.htm,d536178dex991.htm,1,10-Q,2023-08-02,0000950170-23-036855,dnow-20230630.htm,1,1,True,True,True,,ready
2023Q3,DNUT,1857154,ok,1,2023-08-10,0001857154-23-000085,dnut-20230810.htm,exh991q2pressrelease2023.htm,1,10-Q,2023-08-10,0001857154-23-000088,dnut-20230702.htm,1,1,True,True,True,,ready
2023Q3,DOC,765880,ok,1,2023-07-27,0001628280-23-025927,peak-20230727.htm,ex99106302023.htm;ex99206302023.htm;ex99306302023.htm,3,10-Q,2023-07-28,0001628280-23-026103,peak-20230630.htm,1,2,True,True,True,earnings_exhibit:earnings_exhibit_too_short;earnings_exhibit:exhibit_not_earnings_like,ready
2023Q3,DOCN,1582961,ok,3,2023-07-06;2023-08-03;2023-08-11,0001582961-23-000023;0001582961-23-000028;0001582961-23-000035,docn-20230706.htm;docn-20230728.htm;docn-20230811.htm,exhibit991-paperspacepress.htm;a2023-q2dopressrelease.htm;a2023-q2reconciliationofga.htm,3,10-Q,2023-08-11,0001582961-23-000042,docn-20230630.htm,3,2,True,True,True,earnings_exhibit:exhibit_not_earnings_like,ready
2023Q3,DOCU,1261333,ok,1,2023-09-07,0001261333-23-000078,docu-20230907.htm,q224ex-991er.htm,1,10-Q,2023-09-07,0001261333-23-000079,docu-20230731.htm,1,1,True,True,True,,ready
2023Q3,DOV,29905,ok,1,2023-07-25,0000029905-23-000026,dov-20230725.htm,a202307258-kexhibit991pr.htm,1,10-Q,2023-07-25,0000029905-23-000028,dov-20230630.htm,1,1,True,True,True,,ready
2023Q3,DPZ,1286681,ok,1,2023-07-24,0000950170-23-033920,dpz-20230724.htm,dpz-ex99_1.htm,1,10-Q,2023-07-24,0000950170-23-033925,dpz-20230618.htm,1,1,True,True,True,,ready
2023Q3,DRH,1298946,ok,2,2023-08-03;2023-08-07,0001298946-23-000075;0001298946-23-000082,drh-20230803.htm;drh-20230803.htm,exhibit9912q2023.htm;correctedtranscript_diam.htm,2,10-Q,2023-08-04,0001298946-23-000079,drh-20230630.htm,2,2,True,True,True,,ready
2023Q3,DRI,940944,ok,1,2023-09-21,0000940944-23-000041,dri-20230920.htm,exhibit991-q1fy24.htm,1,10-Q,2023-09-29,0000940944-23-000053,dri-20230827.htm,1,1,True,True,True,,ready
2023Q3,DRS,1833756,ok,2,2023-07-28;2023-08-02,0001628280-23-026102;0001628280-23-026590,drs-20230728.htm;drs-20230802.htm,comldo_1h2023resultsx28x.htm;ldo-itxcallstreetexpress.htm;leonardopresentation-1h2.htm;q22023earningspressrelease.htm,4,10-Q,2023-08-02,0001628280-23-026772,drs-20230630.htm,2,4,True,True,True,,ready
2023Q3,DRVN,1804745,ok,1,2023-08-02,0001193125-23-201170,d414568d8k.htm,d414568dex991.htm,1,10-Q,2023-08-09,0001804745-23-000016,drvn-20230701.htm,1,1,True,True,True,,ready
2023Q3,DSGR,703604,ok,1,2023-08-03,0000703604-23-000063,laws-20230803.htm,a2023q2pressrelease.htm,1,10-Q,2023-08-03,0000703604-23-000065,dsgr-20230630.htm,1,1,True,True,True,,ready
2023Q3,DTE,936340,ok,2,2023-07-27;2023-08-03,0000936340-23-000168;0000936340-23-000173,dte-20230727.htm;dte-20230803.htm,exhibit991-063023.htm;q223presentationfinalver.htm;dtegas-exhibit991x63023.htm,3,10-Q,2023-07-27,0000936340-23-000169,dte-20230630.htm,2,3,True,True,True,,ready
2023Q3,DUK,1326160,ok,1,2023-08-08,0001326160-23-000171,duk-20230808.htm,er-20230630xearningsreleas.htm,1,10-Q,2023-08-08,0001326160-23-000172,duk-20230630.htm,1,1,True,True,True,,ready
2023Q3,DUOL,1562088,ok,1,2023-08-08,0001562088-23-000173,duol-20230808.htm,q2fy23pressrelease.htm,1,10-Q,2023-08-09,0001562088-23-000175,duol-20230630.htm,1,1,True,True,True,,ready
2023Q3,DVA,927066,ok,1,2023-08-03,0000927066-23-000175,dva-20230803.htm,dva-63023ex991.htm,1,10-Q,2023-08-03,0000927066-23-000178,dva-20230630.htm,1,1,True,True,True,,ready
2023Q3,DVN,1090012,ok,1,2023-08-01,0001193125-23-200559,d514590d8k.htm,d514590dex991.htm;d514590dex992.htm,2,10-Q,2023-08-02,0000950170-23-036885,dvn-20230630.htm,1,2,True,True,True,,ready
2023Q3,DXLG,813298,ok,1,2023-08-24,0000950170-23-044244,dxlg-20230824.htm,dxlg-ex99_1.htm,1,10-Q,2023-08-24,0000950170-23-044317,dxlg-20230729.htm,1,1,True,True,True,,ready
2023Q3,DXPE,1020710,ok,1,2023-08-09,0001020710-23-000088,dxpe-20230808.htm,earningsrelease6302023.htm,1,10-Q,2023-08-09,0001020710-23-000092,dxpe-20230630.htm,1,1,True,True,True,,ready
2023Q3,DY,67215,ok,1,2023-08-23,0000067215-23-000041,dy-20230823.htm,dyfy2024q2earningsreleasee.htm;dyfy2024q2non-gaapreconcil.htm;q22024presentationmateri.htm,3,10-Q,2023-08-24,0000067215-23-000048,dy-20230729.htm,1,3,True,True,True,,ready
2023Q3,EA,712515,ok,1,2023-08-01,0000712515-23-000034,ea-20230731.htm,earningspressrelease2023_0.htm,1,10-Q,2023-08-08,0000712515-23-000037,ea-20230630.htm,1,1,True,True,True,,ready
2023Q3,EAT,703351,ok,1,2023-08-16,0000703351-23-000040,eat-20230816.htm,fy23q4ex991-earningsrelease.htm,1,10-K,2023-08-23,0000703351-23-000043,eat-20230628.htm,1,1,True,True,True,,ready
2023Q3,EBAY,1065088,ok,1,2023-07-26,0001065088-23-000018,ebay-20230726.htm,exhibit991erebayq22023.htm,1,10-Q,2023-07-27,0001065088-23-000026,ebay-20230630.htm,1,1,True,True,True,,ready
2023Q3,EBF,33002,ok,1,2023-09-18,0000950170-23-048547,ebf-20230918.htm,ebf-ex99_1.htm,1,10-Q,2023-07-05,0000950170-23-031470,ebf-20230531.htm,1,1,True,True,True,,ready
2023Q3,EBS,1367644,ok,1,2023-08-08,0001367644-23-000152,ebs-20230808.htm,ebs2023-06x30ex99earningsr.htm,1,10-Q,2023-08-09,0001367644-23-000155,ebs-20230630.htm,1,1,True,True,True,,ready
2023Q3,ECL,31462,ok,1,2023-08-01,0001558370-23-012641,ecl-20230801x8k.htm,ecl-20230801xex99d1.htm;ecl-20230801xex99d2.htm,2,10-Q,2023-08-03,0001558370-23-013204,ecl-20230630x10q.htm,1,2,True,True,True,,ready
2023Q3,ECPG,1084961,ok,1,2023-08-02,0001084961-23-000087,ecpg-20230802.htm,exhibit991ecpgq22023earnin.htm,1,10-Q,2023-08-02,0001084961-23-000090,ecpg-20230630.htm,1,1,True,True,True,,ready
2023Q3,ECVT,1708035,ok,1,2023-08-03,0001708035-23-000026,ecvt-20230803.htm,ex991-ecvt2q23earningsrele.htm,1,10-Q,2023-08-08,0001708035-23-000029,ecvt-20230630.htm,1,1,True,True,True,,ready
2023Q3,ED,1047862,ok,1,2023-08-03,0001047862-23-000142,ed-20230803.htm,a2q2023earningsreleasepr.htm,1,10-Q,2023-08-03,0001047862-23-000140,ed-20230630.htm,1,1,True,True,True,,ready
2023Q3,EE,0001888447,ok,1,2023-08-09,0000950170-23-040719,ee-20230809.htm,ee-ex99_1.htm,1,10-Q,2023-08-10,0000950170-23-041377,ee-20230630.htm,1,1,True,True,True,,ready
2023Q3,EEFT,1029199,ok,1,2023-07-26,0001213900-23-059804,eeft-20230725.htm,ex991_1.htm,1,10-Q,2023-08-02,0001213900-23-062661,eeft-20230630.htm,1,1,True,True,True,,ready
2023Q3,EEX,1579214,ok,1,2023-08-02,0000950170-23-036727,eex-20230802.htm,eex-ex99_1.htm;eex-ex99_2.htm,2,10-Q,2023-08-03,0000950170-23-038073,eex-20230630.htm,1,2,True,True,True,,ready
2023Q3,EFX,33185,ok,1,2023-07-19,0000033185-23-000029,efx-20230719.htm,exhibit99120230630.htm,1,10-Q,2023-07-25,0000033185-23-000034,efx-20230630.htm,1,1,True,True,True,,ready
2023Q3,EG,1095073,ok,1,2023-07-26,0001095073-23-000034,everestre-20230726.htm,earningrelease-exx991.htm,1,10-Q,2023-08-03,0001095073-23-000039,eg-20230630.htm,1,1,True,True,True,,ready
2023Q3,EHAB,0001803737,ok,1,2023-08-09,0001803737-23-000145,ehab-20230809.htm,enhabit_earningsxslidesx.htm;q22023enhabitearningsrelea.htm,2,10-Q,2023-08-14,0001803737-23-000148,ehab-20230630.htm,1,2,True,True,True,,ready
2023Q3,EIG,1379041,ok,1,2023-07-26,0001379041-23-000115,eig-20230726.htm,ex991_pressreleasex63023.htm;ex992_finsupplementx6302023.htm,2,10-Q,2023-07-28,0001379041-23-000117,eig-20230630.htm,1,2,True,True,True,,ready
2023Q3,EIX,827052,ok,1,2023-07-27,0000827052-23-000064,eix-20230727x8k.htm,eix-20230727xex99d1.htm;eix-20230727xex99d2.htm;eix-20230727xex99d3.htm,3,10-Q,2023-07-27,0000827052-23-000065,eix-20230630x10q.htm,1,3,True,True,True,,ready
2023Q3,EMBC,0001872789,ok,1,2023-08-08,0001872789-23-000024,embc-20230808.htm,embc-20230630xexx991.htm,1,10-Q,2023-08-08,0001872789-23-000026,embc-20230630.htm,1,1,True,True,True,,ready
2023Q3,EME,105634,ok,1,2023-07-27,0000105634-23-000031,eme-20230727.htm,eme-ex991_2023630xq2.htm,1,10-Q,2023-07-27,0000105634-23-000029,eme-20230630.htm,1,1,True,True,True,,ready
2023Q3,EMR,32604,ok,1,2023-08-02,0000032604-23-000034,emr-20230802.htm,a2023q3release_ex991.htm,1,10-Q,2023-08-02,0000032604-23-000037,emr-20230630.htm,1,1,True,True,True,,ready
2023Q3,ENOV,1420800,ok,1,2023-08-03,0001420800-23-000021,cfx-20230803.htm,q22023earningspressrelease.htm,1,10-Q,2023-08-03,0001420800-23-000023,cfx-20230630.htm,1,1,True,True,True,,ready
2023Q3,ENPH,1463101,ok,1,2023-07-27,0001463101-23-000138,enph-20230727.htm,a2023q2exx991pressrelease.htm;a2023q2exx992pressrelease.htm,2,10-Q,2023-07-27,0001463101-23-000140,enph-20230630.htm,1,1,True,True,True,earnings_exhibit:exhibit_not_earnings_like,ready
2023Q3,ENR,1632790,ok,1,2023-08-08,0001632790-23-000040,enr-20230808.htm,enrpr6302023.htm;exhibit992q323earningssl.htm,2,10-Q,2023-08-08,0001632790-23-000042,enr-20230630.htm,1,2,True,True,True,,ready
2023Q3,ENS,1289308,ok,1,2023-08-09,0001289308-23-000039,ens-20230809.htm,ex991_earningsx1qfy24.htm;ex992_dividendx1qfy24.htm,2,10-Q,2023-08-09,0001289308-23-000038,ens-20230702.htm,1,2,True,True,True,,ready
2023Q3,ENSG,1125376,ok,1,2023-07-27,0001125376-23-000150,ensg-20230727.htm,q22023pressrelease.htm,1,10-Q,2023-07-27,0001125376-23-000149,ensg-20230630.htm,1,1,True,True,True,,ready
2023Q3,ENTG,1101302,ok,1,2023-08-03,0001101302-23-000077,entg-20230803.htm,entgq22023ex991.htm;entgq22023ex992.htm,2,10-Q,2023-08-03,0001101302-23-000082,entg-20230701.htm,1,2,True,True,True,,ready
2023Q3,ENVA,1529864,ok,1,2023-07-25,0000950170-23-034421,enva-20230725.htm,enva-ex99_1.htm,1,10-Q,2023-07-28,0000950170-23-035502,enva-20230630.htm,1,1,True,True,True,,ready
2023Q3,EPAM,1352010,ok,1,2023-08-03,0001352010-23-000038,epam-20230803.htm,exhibit99_q2x2023.htm,1,10-Q,2023-08-03,0001352010-23-000044,epam-20230630.htm,1,1,True,True,True,,ready
2023Q3,EPC,1096752,ok,1,2023-08-03,0001628280-23-026961,epc-20230803.htm,epcexhibit99163023.htm,1,10-Q,2023-08-03,0001628280-23-027345,epc-20230630.htm,1,1,True,True,True,,ready
2023Q3,EPM,1006655,ok,1,2023-09-12,0001558370-23-015660,epm-20230911x8k.htm,epm-20230911xex99d1.htm,1,10-K,2023-09-13,0001558370-23-015706,epm-20230630x10k.htm,1,1,True,True,True,,ready
2023Q3,EQIX,1101239,ok,1,2023-08-02,0000950170-23-037243,eqix-20230802.htm,eqix-ex99_1.htm,1,10-Q,2023-08-04,0001628280-23-027511,eqix-20230630.htm,1,1,True,True,True,,ready
2023Q3,EQR,906107,ok,1,2023-07-27,0000950170-23-035189,eqr-20230727.htm,eqr-ex99_1.htm,1,10-Q,2023-08-02,0000950170-23-037206,eqr-20230630.htm,1,1,True,True,True,,ready
2023Q3,ERIE,922621,ok,1,2023-07-27,0000922621-23-000016,erie-20230725.htm,ex-99106302023.htm;ex-99206302023.htm,2,10-Q,2023-07-27,0000922621-23-000017,erie-20230630.htm,1,1,True,True,True,earnings_exhibit:exhibit_not_earnings_like,ready
2023Q3,ES,72741,ok,1,2023-07-31,0001104659-23-085829,tm2322421d1_8k.htm,tm2322421d1_ex99-1.htm;tm2322421d1_ex99-2.htm;tm2322421d1_ex99-3.htm,3,10-Q,2023-08-04,0000072741-23-000016,es-20230630.htm,1,2,True,True,True,earnings_exhibit:exhibit_not_earnings_like,ready
2023Q3,ESE,866706,ok,1,2023-08-08,0001104659-23-088847,tm2322840d1_8k.htm,tm2322840d1_ex99-1.htm,1,10-Q,2023-08-09,0001410578-23-001616,ese-20230630x10q.htm,1,1,True,True,True,,ready
2023Q3,ESRT,1541401,ok,1,2023-07-26,0001193125-23-194635,d521246d8k.htm,d521246dex991.htm;d521246dex992.htm,2,10-Q,2023-08-04,0001628280-23-027445,esrt-20230630.htm,1,2,True,True,True,,ready
2023Q3,ESS,920522,ok,1,2023-07-27,0001140361-23-036519,brhc20056337_8k.htm,brhc20056337_ex99-1.htm,1,10-Q,2023-07-28,0000920522-23-000037,ess-20230630.htm,1,1,True,True,True,,ready
2023Q3,ETN,1551182,ok,1,2023-08-01,0001157523-23-001199,a53493804.htm,a53493804ex99.htm,1,10-Q,2023-08-01,0001551182-23-000024,etn-20230630.htm,1,1,True,True,True,,ready
2023Q3,ETR,65984,ok,1,2023-08-02,0000065984-23-000069,etr-20230802.htm,earningsrelease2q2023_ex991.htm,1,10-Q,2023-08-03,0000065984-23-000073,etr-20230630.htm,1,1,True,True,True,,ready
2023Q3,EVCM,1853145,ok,1,2023-08-07,0001853145-23-000023,evcm-20230807.htm,evcm2q23earningsrelease.htm,1,10-Q,2023-08-08,0001853145-23-000024,evcm-20230630.htm,1,1,True,True,True,,ready
2023Q3,EVER,1640428,ok,1,2023-08-07,0001193125-23-204965,d542443d8k.htm,d542443dex991.htm;d542443dex992.htm;d542443dex993.htm,3,10-Q,2023-08-08,0000950170-23-039939,ever-20230630.htm,1,2,True,True,True,earnings_exhibit:exhibit_not_earnings_like,ready
2023Q3,EVH,1628908,ok,1,2023-08-02,0001628908-23-000119,evh-20230802.htm,a2q23exhibit991.htm,1,10-Q,2023-08-03,0001628908-23-000121,evh-20230630.htm,1,1,True,True,True,,ready
2023Q3,EVRG,1711269,ok,1,2023-08-04,0001193125-23-203364,d520254d8k.htm,d520254dex991.htm,1,10-Q,2023-08-04,0001711269-23-000031,evrg-20230630.htm,1,1,True,True,True,,ready
2023Q3,EVTC,1559865,ok,2,2023-07-21;2023-07-26,0001140361-23-035628;0001559865-23-000035,brhc20056187_8k.htm;evtc-20230726.htm,brhc20056187_ex99-1.htm;brhc20056187_ex99-2.htm;ex99106302023.htm,3,10-Q,2023-08-01,0001559865-23-000037,evtc-20230630.htm,2,2,True,True,True,earnings_exhibit:exhibit_not_earnings_like,ready
2023Q3,EW,1099800,ok,1,2023-07-26,0001099800-23-000032,ew-20230726.htm,ex-991q22023.htm,1,10-Q,2023-07-28,0001099800-23-000034,ew-20230630.htm,1,1,True,True,True,,ready
2023Q3,EXAS,1124140,ok,1,2023-08-01,0001124140-23-000078,exas-20230801.htm,exas-20230801xex99.htm,1,10-Q,2023-08-01,0001124140-23-000082,exas-20230630.htm,1,1,True,True,True,,ready
2023Q3,EXC,1109357,ok,1,2023-08-02,0001109357-23-000064,exc-20230802.htm,exc-20230802ex991.htm;exc-20230802ex992.htm,2,10-Q,2023-08-02,0001109357-23-000067,exc-20230630.htm,1,2,True,True,True,,ready
2023Q3,EXE,895126,ok,1,2023-08-01,0000895126-23-000101,chk-20230801.htm,chk-ex_991x20230630x8kxpr.htm;chk-ex_992x20230630x8kxpr.htm,2,10-Q,2023-08-01,0000895126-23-000102,chk-20230630.htm,1,2,True,True,True,,ready
2023Q3,EXEL,939767,ok,1,2023-08-01,0000939767-23-000078,exel-20230801.htm,exel20230630exhibit991.htm,1,10-Q,2023-08-01,0000939767-23-000079,exel-20230630.htm,1,1,True,True,True,,ready
2023Q3,EXLS,1297989,ok,1,2023-07-27,0001297989-23-000006,exls-20230727.htm,exlq22023pressrelease.htm,1,10-Q,2023-07-27,0001297989-23-000007,exls-20230630.htm,1,1,True,True,True,,ready
2023Q3,EXPD,746515,ok,1,2023-08-08,0000950170-23-039550,expd-20230808.htm,expd-ex99_1.htm,1,10-Q,2023-08-08,0000950170-23-039847,expd-20230630.htm,1,1,True,True,True,,ready
2023Q3,EXPE,1324424,ok,1,2023-08-03,0001324424-23-000042,expe-20230803.htm,earningsrelease-q22023.htm,1,10-Q,2023-08-03,0001324424-23-000048,expe-20230630.htm,1,1,True,True,True,,ready
2023Q3,EXPI,1495932,ok,1,2023-08-03,0001558370-23-013201,expi-20230803x8k.htm,expi-20230803xex99d1.htm,1,10-Q,2023-08-03,0001558370-23-013172,expi-20230630x10q.htm,1,1,True,True,True,,ready
2023Q3,EXR,1289490,ok,1,2023-08-03,0001628280-23-027254,exr-20230803.htm,q22023ex991earningsrelease.htm,1,10-Q,2023-08-09,0001628280-23-028613,exr-20230630.htm,1,1,True,True,True,,ready
2023Q3,EXTR,1078271,ok,1,2023-08-02,0000950170-23-036775,extr-20230802.htm,extr-ex99_1.htm,1,10-K,2023-08-24,0000950170-23-044385,extr-20230630.htm,1,1,True,True,True,,ready
2023Q3,EYE,1710155,ok,2,2023-07-26;2023-08-10,0001710155-23-000038;0001710155-23-000043,eye-20230720.htm;eye-20230810.htm,exhibit.htm;ex991-q22023earningsrelease.htm,2,10-Q,2023-08-10,0001710155-23-000044,eye-20230701.htm,2,2,True,True,True,,ready
2023Q3,EZPW,876523,ok,1,2023-08-02,0000876523-23-000034,ezpw-20230802.htm,a2023-q3pressreleaseex991.htm,1,10-Q,2023-08-02,0000876523-23-000032,ezpw-20230630.htm,1,1,True,True,True,,ready
2023Q3,FA,1210677,ok,1,2023-08-09,0000950170-23-040099,fa-20230809.htm,fa-ex99_1.htm,1,10-Q,2023-08-09,0000950170-23-040616,fa-20230630.htm,1,1,True,True,True,,ready
2023Q3,FAST,815556,ok,1,2023-07-13,0000815556-23-000039,fast-20230713.htm,ex_99106302023earningsrele.htm,1,10-Q,2023-07-18,0000815556-23-000041,fast-20230630.htm,1,1,True,True,True,,ready
2023Q3,FBP,1057706,ok,1,2023-07-27,0001157523-23-001169,a53487339.htm,a53487339_ex991.htm;a53487339_ex992.htm,2,10-Q,2023-08-08,0001057706-23-000006,fbp20230630Q2.htm,1,2,True,True,True,,ready
2023Q3,FCFS,840489,ok,0,,,,,0,10-Q,2023-07-31,0000840489-23-000079,fcfs-20230630.htm,0,0,True,False,True,,missing_8k_item_202;earnings_docs_not_ready
2023Q3,FDP,1047340,ok,1,2023-08-02,0001047340-23-000183,fdp-20230802.htm,august22023-earningspr.htm,1,10-Q,2023-08-02,0001047340-23-000186,fdp-20230630.htm,1,1,True,True,True,,ready
2023Q3,FDS,1013237,ok,1,2023-09-21,0001013237-23-000094,fds-20230921.htm,fdsq42023earningsrelease.htm,1,10-Q,2023-07-03,0001013237-23-000070,fds-20230531.htm,1,1,True,True,True,,ready
2023Q3,FE,1031296,ok,1,2023-08-01,0001031296-23-000053,fe-20230801.htm,ex991-q22023pressrelease.htm;ex9922q23_strategicandfi.htm,2,10-Q,2023-08-01,0001031296-23-000054,fe-20230630.htm,1,2,True,True,True,,ready
2023Q3,FELE,38725,ok,1,2023-07-25,0000038725-23-000149,fele-20230725.htm,a20230725ex991earningsrele.htm,1,10-Q,2023-07-28,0000038725-23-000151,fele-20230630.htm,1,1,True,True,True,,ready
2023Q3,FET,1401257,ok,1,2023-08-04,0001401257-23-000067,fet-20230803.htm,fetearningsreleaseq22023.htm,1,10-Q,2023-08-04,0001401257-23-000069,fet-20230630.htm,1,1,True,True,True,,ready
2023Q3,FFIV,1048695,ok,1,2023-07-24,0001048695-23-000026,ffiv-20230724.htm,ex991-q323earningsreleasef.htm,1,10-Q,2023-08-04,0001048695-23-000030,ffiv-20230630.htm,1,1,True,True,True,,ready
